record_id,pubmedID,title,keywords,authors,abstract,label_abstract_screening,label_included
1279,7516856,Selection of appropriate antihypertensive drug dosages.,,"Johnston, G D",,0,0
1280,7516858,The clinical potential of renin inhibitors and angiotensin antagonists.,,"Cody, R J","The renin-angiotensin system makes a significant contribution to the pathophysiology of cardiovascular diseases such as congestive heart failure and hypertension. For this reason, attempts to specifically block this system have been a pharmacological target for over 25 years. Blockade of the renin system has been attempted at 3 key sites: the rate-limiting angiotensinogen-renin step, the conversion of angiotensin I to angiotensin II, and the active receptor sites for the end products of angiotensin II and aldosterone. Converting enzyme inhibitors have been successfully studied and used in clinical cardiovascular disease, but questions remain regarding the specificity of their action. Therefore, other, more specific approaches are still being evaluated. Inhibition of renin's action on angiotensinogen has been demonstrated with early inhibitory peptides and in experimental studies with specific antibodies. Most currently available renin inhibitors are non-peptide, which nonetheless require intravenous administration. An oral renin inhibitor with clinical effects was investigated in early human studies. Like renin inhibitors and converting enzyme inhibitors, specific angiotensin antagonists have been studied early in the course of pharmacological blockade of the renin system. Early angiotensin antagonists were limited because of the need for intravenous administration and because of their short half-lives. They also had the potential for mixed agonistic/antagonistic physiological and pharmacological effects that could result in a pressor rather than depressant response. The angiotensin receptor antagonists have the appeal of blocking the specific receptor at its target tissue site, analogous to other well-described systems. Newer angiotensin antagonists do not have the limitations of the precursor peptides. Losartan (DUP753) is a specific angiotensin II AT1 receptor antagonist. It is orally active with no agonistic activity and has high receptor binding properties. Early studies suggest that it is a specific probe of the renin system and provide newer insight into the role of the renin system in cardiovascular disease. New clinical studies show that it is effective for lowering blood pressure and as a vasodilator. Aldosterone antagonists such as spironolactone have been available for decades. Spironolactone is being used in an ongoing study to assess the effects of combined converting enzyme and aldosterone inhibition. Newer aldosterone antagonists could complement the targeted blockade of aldosterone without the adverse effects of the precursor compound and the potential for combined blockade of the specific renin system.",0,0
1281,7521487,"In dyskinetic canine myocardium, regional oxygen consumption persists.",,"Buffington, C W; Strum, D P; Watanabe, S","Regional myocardial O2 consumption was measured in anesthetized dogs both at baseline and during intracoronary infusion of lidocaine, verapamil, sodium citrate, or 2,3-butanedione monoxime (BDM). Despite regional hypokinesis and dyskinesia during drug infusion, regional O2 consumption was reduced by only 30-40% with lidocaine, verapamil, and citrate and not at all with BDM. These results cast doubt on an important assumption of the ""hibernation"" theory: the protective correspondence of regional perfusion and contraction.",0,0
1282,7521831,race and high blood pressure. What is clinically relevant?,,"Rutledge, D R","Hypertension, once thought to be rare in Africa, is common in most black populations outside the continent, as well as in more urban areas of Africa. The incidence of high blood pressure among black Americans is among the highest in the world. Pathophysiological mechanisms suggest that the incidence of salt-sensitive blood pressure is higher in black patients. More black than white patients initially present with volume expansion. However, in black patients there does not appear to be a significant relationship between plasma renin activity, plasma volume and blood pressure. Insulin resistance syndrome has also been reported in African Americans. Future studies should address this issue both because it relates to identifying individuals at risk of developing hypertension and because it impacts the initial selection of antihypertensive therapy. Hypertensive kidney disease is common in black people. Lowering blood pressure with diuretic-based therapies has not been shown to delay or prevent loss of kidney function in patients with this condition, suggesting that this treatment approach may not be optimal. Lifestyle changes remain the initial therapeutic regimen. Because diuretics and beta-blockers have been shown to reduce cardiovascular morbidity and mortality in controlled clinical trials, they are preferred therapies. The hypertension detection and follow-up program demonstrated a significant reduction in morbidity and mortality in black patients using primarily diuretic-based therapies. However, controversy regarding the use of diuretics remains, as some researchers believe that greater reductions in overall cardiovascular risk may be achieved in black patients using other agents. These agents may have beneficial cardiovascular effects in addition to and independent of their antihypertensive effects. Long-term data documenting reduced morbidity and mortality rates with other agents are needed for all populations, particularly black hypertensive patients.",0,0
1283,7523058,Stress testing in heart failure. A critical review.,,"Swedberg, K","Exercise intolerance is one of the hallmarks of chronic congestive heart failure (CHF). Therefore, stress tests have been widely used in the assessment of CHF patients, both to define disease severity and to assess the efficacy of pharmaceutical agents in clinical trials. A variety of stress tests can be used, although the maximum stress test is the most common. Maximum exercise capacity can be determined by measuring exercise duration during increasing exercise, maximum oxygen consumption (O2), or estimated from anaerobic threshold. While baseline exercise tests in CHF patients accurately identify and quantify heart failure and determine prognosis, they are of limited value in assessing changes that occur as a result of drug therapy. A major disadvantage of exercise testing as a measure of drug effect is the fact that changes in stress caused by drug intervention do not correlate well with changes in mortality rates. Several examples of the lack of correlation between exercise testing and mortality rates have been observed in clinical trials of angiotensin converting enzyme (ACE) inhibitors and vasodilators. ACE inhibitors have a modest effect on maximal exercise capacity but improve survival. Neuroendocrine activation is thought to better reflect mortality rates and also changes in survival observed with pharmacological intervention compared to other assessment methods.",0,0
1284,7523606,Phase II Evaluation of Oral Estramustine and Oral Etoposide in Hormone-Resistant Prostate Adenocarcinoma.,,"Pienta, K J; Redman, B; Hussain, M; Cummings, G; Esper, P S; Appel, C; Flaherty, L E","In experimental models, estramustine and etoposide (VP-16) have been shown to inhibit prostate cancer cell growth. This prompted us to evaluate the efficacy of this combination in treating patients with metastatic prostate cancer unresponsive to hormone therapy.; Estramustine 15 mg/kg/d and VP-16 50 mg/m2/d were administered orally in divided doses for 21 days. The patients were then withdrawn from therapy for 7 days and the cycle then repeated. Therapy continued until evidence of disease progression.; 42 patients were enrolled in this study with a minimum follow-up of 40 weeks. Of 18 patients with measurable soft tissue disease, three had a complete response (CR) and six had a partial response (PR) for more than 2 months. Of these 18 patients, pre-treatment prostate-specific antigen (PSA) levels decreased by at least 75% in five men (28%) and at least 50% in nine (50%). Median survival was not reached in patients who responded on either soft tissue or PSA criteria. Of 24 patients with bone-only disease, six (25%) showed improvement and nine (38%) showed stability in their bone scans. Five men (21%) had a decrease in pre-treatment PSA levels of at least 75% and 14 (58%) a decrease of at least 50%; median survival was not reached in these patients. Performance status before treatment is an important predictor of survival.; We conclude that the combination of estramustine and VP-16 is an active oral regimen in hormone-refractory prostate cancer.",0,0
1285,7525196,trandolapril. A review of its pharmacodynamic and pharmacokinetic properties and therapeutic use in essential hypertension.,,"Wiseman, L R; McTavish, D","Trandolapril is a non-sulfhydryl prodrug that is hydrolyzed in the liver to its active diacid, trandolaprilat, after oral administration. Trandolaprilat is an angiotensin converting enzyme (ACE) inhibitor and exhibits similar pharmacodynamic properties to other ACE inhibitors, thereby improving haemodynamic and cardiac parameters in patients with essential hypertension. Trandolapril 2 to 4 mg once a day is effective in controlling blood pressure for at least 24 hours in patients with mild to moderate hypertension. In a small number of double-blind comparative studies, trandolapril had a similar antihypertensive effect as atenolol, enalapril, hydrochlorothiazide, lisinopril and delayed-release nifedipine, but was more effective than captopril. Combination therapy with trandolapril and delayed-release hydrochlorothiazide or nifedipine had a significantly greater antihypertensive effect than treatment with either drug alone. Further comparative studies are warranted to confirm these preliminary results. The safety profile of trandolapril is similar to that of other ACE inhibitors, with most side effects being generally mild and transient in nature, and trandolapril has no side effects on carbohydrate and lipid metabolism. Therefore, with its favorable pharmacological profile and antihypertensive activity similar to that of agents currently used to treat patients with mild to moderate hypertension, trandolapril is likely to be a well-tolerated option for the treatment of this disease. The results of ongoing and future clinical trials will determine its potential as a cardioprotective agent in patients following myocardial infarction.",0,0
1286,7526050,Safety of concomitant administration of potassium-sparing diuretics in angiotensin converting enzyme inhibitor therapy in severe congestive heart failure. Xamoterol in the severe heart failure study group.,,"Bergler-Klein, J; Sochor, H; Pouleur, H; Pacher, R; Porenta, G; Glogar, D","The safety of concomitant use of angiotensin converting enzyme (ACE) inhibitors and potassium-sparing diuretics (PSD) in severe heart failure remains controversial. To answer this question, the database of the recently reported international double-blind study ""Xamoterol in Severe Heart Failure"" was examined. Of 516 New York Heart Association (NYHA) class III-IV patients despite diuretic and ACE inhibitor therapy, 352 were randomized to xamoterol, a partial beta-1 agonist, and 164 to placebo. During the 13-week study, 28% of all patients (xamoterol 104; placebo 42) received potassium-sparing diuretics. All groups were comparable in hemodynamics and dose of other diuretics. At the end of the study, patients with or without PSD showed no significant differences in serum K+ or creatinine, regardless of xamoterol or placebo therapy. The mortality rate was consistently lower: 4.6% in patients with PSD and 8.5% in patients without PSD, although statistical significance was not reached. Compared to baseline, the K+ values of 6 patients with and 17 patients without PSD had increased by > 5.0 mM at the end of the study (p = NS); 1 patient with and 11 patients without PSD had a creatinine value > 180 microM (p = NS). In 3 patients who received PSD and 2 patients who did not receive PSD due to renal impairment, the study was discontinued due to hyperkalemia. No significant differences were found with long-acting and short-acting or different doses of ACE inhibitors. PSD can be co-administered with ACE inhibitors, but serum K+ should be monitored as with other diuretics.",0,0
1287,7526056,Comparison of the efficacy of three dose levels of moexipril versus placebo as add-on therapy to hydrochlorothiazide in patients with moderate hypertension.,,"Dickstein, K; Aarsland, T; Ferrari, P; Todd, M; Stimpel, M","This parallel, double-blind study was designed to evaluate the efficacy of three dose levels of moexipril compared to placebo as add-on therapy to hydrochlorothiazide (HCTZ) in patients with uncomplicated moderate to severe hypertension. Two hundred patients (aged 25 to 74 years) with a seated diastolic blood pressure (DBP) between 95 and 114 mmHg after 4 weeks of treatment with HCTZ 25 mg once daily were randomized to placebo or moexipril 3.75, 7.5 mg or 15 mg allocated. Blood pressure was measured 22-26 h after dosing at biweekly visits and 1, 2, 3, and 4 h after the first dose of double-blind medication. At endpoint, the adjusted mean reduction from baseline in seated DBP was 8.4, 8.8, and 8.9 mmHg in the moexipril 3.75, 7.5, and 15 mg groups, respectively, compared to a reduction of 4.6 mmHg in the placebo group (p=0.003). The differences in systolic blood pressure (SBP) reductions at all nadir time points were statistically significant in favor of each of the moexipril groups versus the placebo group. The adjusted mean changes in seated blood pressure were 10.9, 12.0, and 11.7 mmHg, respectively, compared to a 0.6 mmHg reduction in the placebo group (p<0.001). Our results show that moexipril and HCTZ represent a clinically valuable combination in the treatment of patients with moderate to severe hypertension.",0,0
1288,7527326,quinapril. A reassessment of its pharmacology and therapeutic efficacy in cardiovascular disease.,,"Plosker, G L; Sorkin, E M","After systemic absorption, quinapril is converted by deesterification to quinaprilat (the active diacid metabolite), an angiotensin converting enzyme (ACE) inhibitor. Pharmacodynamic studies in animals indicate inhibition of ACE both in plasma and at tissue sites such as the arterial wall and heart following administration of quinapril. Tissue ACE inhibition may be an important component of the mechanism of action of quinapril (and other ACE inhibitors) to produce beneficial effects in cardiovascular disease. Quinaprilat has a short elimination half-life (approximately 2 hours) but binds tightly to and slowly dissociates from ACE, allowing once or twice daily dosing of quinapril in the management of patients with hypertension or congestive heart failure. Quinapril 10 to 40 mg/day has achieved adequate blood pressure control in most patients with essential hypertension in clinical trials. Some patients required quinapril doses up to 80 mg/day and/or concomitant diuretic therapy. Titration of quinapril dosages from 10 to 40 mg/day increased response rates without increasing the incidence or severity of side effects. The addition of hydrochlorothiazide to quinapril therapy improved response rates by approximately 10 to 20% in patients with hypertension. In general, blood pressure control with quinapril monotherapy was comparable to that achieved with enalapril or other standard antihypertensive drugs in comparative studies. Quinapril < or = 40 mg/day improved exercise tolerance, reduced symptom severity and frequency, and improved functional class (New York Heart Association) in most clinical trials of patients with congestive heart failure. Furthermore, the beneficial haemodynamic and echocardiographic changes achieved with quinapril were maintained for up to 1 year with continued administration to such patients, but its effect on survival in patients with congestive heart failure has not been reported. The safety profile of quinapril is broadly similar to that of other ACE inhibitors; Pooled clinical trial data showed that 12% of patients with hypertension or congestive heart failure who received quinapril experienced treatment-emergent adverse reactions, compared with 15% of enalapril recipients and 16% of captopril recipients. Thus, quinapril has clearly established itself as an effective and well-tolerated alternative to other ACE inhibitors for the treatment of hypertension and congestive heart failure. While the effects of quinapril on survival in patients with congestive heart failure have not been determined, large intervention studies have shown improved mortality rates with other ACE inhibitors. Further studies, including a large ongoing study in normotensive patients with coronary artery disease but normal left ventricular function, may also establish a role for quinapril in the treatment of patients with ischemic heart disease.",0,0
1289,7528299,Changes in plasma norepinephrine concentration and platelet alpha-2-adrenoceptor density during long-term antihypertensive therapy with nitrendipine and captopril.,,"MÃ¼ller, R; Steffen, H M; Weller, P; Kugel, C; Freiheit, T; Krone, W","Antihypertensive drugs affect the sympathetic nervous system in different ways, which can have adverse or beneficial effects. We treated 48 hypertensive patients with either nitrendipine (10-20 mg bid, bid) or captopril (25-50 mg bid) for 16 weeks to reduce changes in plasma catecholamines, platelet alpha-2 and to assess lymphocyte beta-2 adrenoceptors. Blood pressure (BP) decreased from 153/95 to 135/87 mm Hg with captopril and from 155/99 to 137/89 mm Hg with nitrendipine. Treatment with nitrendipine significantly stimulated plasma norepinephrine (NE) from 327 +/- 37 to 446 +/- 50 pg/ml, and treatment with captopril resulted in a significant reduction in platelet alpha-2 adrenoceptor density from 265 +/- 39 to 171 +/- 26 fmol/mg protein. Despite having the same antihypertensive properties, captopril and nitrendipine have different effects on the sympathetic nervous system. The stimulation of plasma NE during long-term treatment with nitrendipine may contribute to possible side effects, while the captopril-induced reduction in alpha-2-adrenoceptors may contribute to the vasodilator effect of angiotensin converting enzyme (ACE) inhibition.",0,0
1290,7528307,Non-invasive assessment of the regional arteriolar and arterial dilating properties of lisinopril in healthy volunteers.,,"Bellissant, E; Thuillez, C; Richer, C; Pussard, E; Giudicelli, J F","The effects of single oral doses of lisinopril (5 and 20 mg) on systemic and regional hemodynamics were evaluated noninvasively in a placebo-controlled, randomized, double-blind, crossover study in 6 healthy male volunteers. Lisinopril induced a dose-dependent (significant after 20 mg) and long-lasting (< or = 8 h) decrease in mean arterial pressure (MAP, approximately 11% after 20 mg) associated with a decrease in total peripheral resistance (TPR) because simultaneously heart rate (HR) and cardiac output (CO) were unchanged. Arm artery flow (+42 and +47% after 5 and 20 mg, respectively) and diameter (+8 and +9%) increased significantly, while arm vascular resistance (-31 and -38%) decreased significantly from 2 to 8 h after drug intake. Common carotid flow (+20 and +24%) also increased significantly, while the corresponding resistance (-18 and -26%) decreased significantly over the same period. Finally, following both lisinopril doses, CO was significantly redistributed towards the brachial and, to a lesser extent, the carotid vascular beds. We conclude that lisinopril dilates both arterioles and large arteries in non- or slightly hypotensive doses in healthy subjects and that this vasodilation is non-homogeneous and affects the brachial rather than the carotid vascular bed.",0,0
1291,7528854,The application of hematopoietic growth factors in drug-induced agranulocytosis: a review of 70 cases.,,"Sprikkelman, A; de Wolf, J T; Vellenga, E","Granulocyte-macrophage and granulocyte-colony-stimulating factors (GM-CSF, G-CSF) have been increasingly used to treat drug-induced agranulocytosis since 1989. To assess the efficacy of GM-CSF and G-CSF in treating drug-induced agranulocytosis, we examined all reported cases (n=70) treated with GM-CSF and G-CSF, including ten patients treated during of treatment have been treated last 2 years in the Netherlands. The results show that patients with severe granulocytopenia (< 0.1 x 10(9)/L) treated with hematopoietic growth factors had a significantly faster recovery of peripheral blood granulocytes compared to previously published studies. At the same time, a significantly lower mortality rate was observed. A 5% mortality rate has been reported in patients with severe granulocytopenia treated with GM-CSF or G-CSF. No difference in granulocyte recovery was observed in patients treated with GM-CSF or G-CSF. The results of this review indicate that G-CSF and GM-CSF enhance myeloid lineage restoration, resulting in more rapid normalization of peripheral blood granulocyte counts and a reduced incidence of fatal complications.",0,0
1292,7533694,Angiotensin converting enzyme inhibitors in Raynaud's phenomenon.,,"Challenor, V F","Patients with Raynaud's phenomenon present with reversible digital vasospasm, often in response to cold. While this condition often responds to simple physical measures, in severe cases the symptoms may require drug treatment. Arterial vasodilators have usually been tried in clinical practice, but recently ACE inhibitors have been tested in clinical trials of this disease. Case, non-comparative, and placebo-controlled studies have shown mixed results of ACE inhibitor therapy in Raynaud's phenomenon. While these drugs reduced symptoms in some patients, the results were not consistent. Even with objective improvement measures, such as e.g. B. the evaluation of digital blood flow patterns, no consistent statistically significant changes were found. However, no well-conducted dose titration studies have been conducted in patients with Reynaud's phenomenon, and the objective methods for assessing this condition need to be refined. The mode of action of ACE inhibitors is promising and these agents have no significant side effects in this population. While ACE inhibitors cannot currently be recommended for the routine treatment of Reynaud's phenomenon, further controlled trials of newer ACE inhibitors, which may have improved peripheral activity, could change this view.",0,0
1293,7537194,doxazosin. An update of its clinical pharmacology and therapeutic applications in hypertension and benign prostatic hyperplasia.,,"Fulton, B; Wagstaff, A J; Sorkin, E M","Doxazosin is a long-acting alpha-1 adrenoceptor antagonist structurally related to prazosin and terazosin. Its antihypertensive effect is produced by reducing the tone of the smooth muscles of the peripheral vascular beds, resulting in a decrease in total peripheral resistance without a significant impact on cardiac output or heart rate. In benign prostatic hyperplasia, the action of doxazosin to relieve bladder outflow obstruction is mediated by a reduction in prostatic tone mediated by alpha-1 adrenoceptor blockade. In most comparative studies, doxazosin was found to be as effective as the comparator drug in the treatment of mild to moderate hypertension. It has been used in a wide variety of patient populations, including the elderly, blacks, smokers, and patients with concomitant disease states such as renal dysfunction, hypercholesterolemia, non-insulin dependent diabetes mellitus (NIDDM), and respiratory disease. Doxazosin has also been used successfully in combination with beta-adrenoceptor antagonists, diuretics, calcium channel antagonists and angiotensin converting enzyme inhibitors in patients with hypertension not controlled by monotherapy. Doxazosin has a beneficial effect on some of the risk factors associated with coronary artery disease, including elevated serum lipid levels, impaired glucose metabolism, insulin resistance and left ventricular hypertrophy. Slight decreases in total cholesterol, low-density lipoprotein-cholesterol, and triglycerides are observed with doxazosin therapy, while small increases in high-density lipoprotein-cholesterol and the ratio of high-density lipoprotein-cholesterol to total cholesterol are consistently reported will. Some studies have reported an improvement in glucose tolerance, although this effect has been observed more consistently in non-diabetic patients than in patients with NIDDM. In addition, doxazosin produces a similar reduction in left ventricular hypertrophy as other antihypertensive drugs. Model calculations indicate that doxazosin significantly reduces the risk of developing coronary artery disease in patients with mild to moderate hypertension, although this has yet to be confirmed in long-term prospective studies. Doxazosin appears to be a promising agent in the treatment of urinary tract disorders associated with benign prostatic hyperplasia. Similar to other alpha-1 adrenoceptor antagonists, treatment with doxazosin results in increases in peak and mean urinary flow rates and improves other objective and symptomatic measures.",0,0
1294,7546494,Variations in magnesium and zinc in hypertensive patients receiving different treatments.,,"Rubio-Luengo, M A; Maldonado-MartÃ­n, A; Gil-Extremera, B; GonzÃ¡lez-GÃ³mez, L; Luna del Castillo, J D","We investigated the influence of captopril, atenolol and verapamil on the serum and intraerythrocyte concentrations of magnesium and zinc in 30 control subjects with normal blood pressure (12 men and 18 women aged 30 to 65 years, mean +/- SD 45.76 +/- - 12.15 years). and 30 patients with untreated mild or moderate essential hypertension (14 males and 16 females aged 30 to 65 years, mean +/- SD 49.50 +/- 13.58 years). Ten of the high blood pressure patients were each treated with captopril, atenolol or verapamil. Physical examination and biochemical analyzes (serum Mg and Zn) were performed in all participants at baseline and in patients after 3 and 6 months of treatment. The results were compared using a nested design with Neumann-Keuls test. We found no significant differences between controls and patients in serum and intraerythrocyte concentrations of Zn at baseline, although there was a significant decrease in serum Zn in patients at 3 (p<0.01) and 6 months (p<0.001). ) of the treatment, regardless of the drug used. It has been hypothesized that this decrease is due to the zincuric effect of captopril or dietary measures, or both. Intraerythrocyte Zn was not significantly affected by antihypertensive treatment. Serum and intraerythrocyte concentrations of Mg were significantly lower (p<0.001) in patients with hypertension than in normotensive patients, and serum Mg in patients treated with verapamil was significantly lower (p<0.05) than after treatment with captopril or atenolol. Serum Mg concentration was directly related to serum concentrations of high-density lipoprotein-cholesterol (r=0.4043, P<0.05). We conclude that Mg supplementation may benefit hypertensive patients.",0,0
1295,7546499,Efficacy and tolerability of enalapril formulated with a very low dose of hydrochlorothiazide in hypertensive patients resistant to enalapril monotherapy.,,"Guul, S J; Os, I; Jounela, A J","The antihypertensive efficacy and tolerability of formulations containing enalapril and low (12.5 mg) and very low (6 mg) doses of hydrochlorothiazide (HCTZ) were compared to enalapril and placebo. 402 patients with mild to moderate essential hypertension were treated with enalapril 20 mg for 8 weeks. Patients (n=296) with sustained supine diastolic blood pressure >95 mmHg after enalapril monotherapy were randomized to receive enalapril/placebo (Group I), enalapril/HCTZ 6 mg (Group II), or enalapril/HCTZ 12.5 mg (Group III). ) for an additional 8 weeks in a double-blind design. Mean blood pressure reductions were significantly greater in groups II and III than in group I, 7.3 (95% CI, -9.0, -6.2), 7.7 (-9.2, -6.3) and 4.1 (-5.9; -2.9) mm Hg, or P<0.01 for groups II and III compared to group I). No difference in side effects was observed between the three groups. A very low dose of 6 mg HCTZ acts synergistically when co-administered with enalapril but has no adverse metabolic effects.",0,0
1296,7546762,Pharmacological drugs for controlled hypotension.,,"Testa, L D; Tobias, J D","Because of the risks of transfusion reactions and transmission of infectious diseases, there is increased interest in measures to limit intraoperative blood loss and avoid the need for homologous transfusion. Controlled hypotension is a technique that has been used to limit intraoperative blood loss. Several drugs have been used alone or in combination to control hypotension, including inhalation anesthetics, direct-acting vasodilators such as nitroglycerin and nitroprusside, beta-adrenergic antagonists, and calcium channel blockers. Various medications available to the clinician for controlled hypotension are reviewed.",0,0
1297,7554545,"Evaluation of the antihypertensive effect of once-daily isradipine and fosinopril: a double-blind, crossover study using ambulatory blood pressure monitoring.",,"Perticone, F; Pugliese, F; Marcantonio, A M; Cloro, C; Maio, R; Mattioli, P L","We compared the efficacy and tolerability of isradipine (ISR) and fosinopril (FOS) administered once daily in 17 outpatients, 9 males and 8 females, aged 35 to 65 years (mean +/- SD = 58 +/- 10 years). ). ), affected by mild to moderate primary systemic hypertension. Patients received single-blind placebo for 2 weeks followed by double-blind, randomized crossover sequence ISR (5 mg) and FOS (20 mg), both for 4 weeks. At the end of each period, patients underwent 24-hour noninvasive blood pressure (BP) monitoring with an A&D TM 2420 Model 7 monitor, with readings taken every 10 minutes during the day (from 7:00 a.m. to 11:00 p.m.) and every day 20 min during the night (from 11:00 p.m. to 07:00 a.m.) were measured. Similarly, blood pressure load (BPL) was examined as a percentage of systolic and diastolic blood pressure values > 140 and > 90 mmHg. Both ISR and FOS induced a highly significant (p<0.0001) decrease in blood pressure from 158/96 +/- 7/6 mmHg to 133/86 +/- 6/6 and to 132/83 +/- 10/7 mmHg, or mean blood pressure decreased from 117 +/- 6 mmHg to 102 +/- 6 mmHg (ISR) (p < 0.0001) and to 99 +/- 8 mmHg (FOS) (p < 0.0001) . Both ISR and FOS significantly (p<0.0001) reduced systolic BPL from 78 +/- 16% to 44 +/- 13% and 28 +/- 12%, respectively, and diastolic BPL from 70 +/- 15% to 40+/- 13% (p < 0.0001) and 35 +/- 13% (p < 0.0001), respectively. (SUMMARY TRUNCATED AT 250 WORDS)",0,0
1298,7555489,Captopril-induced acute pancreatitis.,,"Jeandidier, N; Klewansky, M; Pinget, M","Sensitization to abdominal pain associated with the use of captopril, a molecule commonly used in diabetics; A case of captopril-related acute pancreatitis, confirmed by reintroduction, is described in a patient with type II diabetes.; Captopril and other angiotensin-converting enzyme inhibitors are very commonly prescribed to people with diabetes. Therefore, it is important to be aware of the possibility of pancreatitis associated with these molecules and to discontinue treatment in case of severe unexplained abdominal pain.",0,0
1299,7555530,Factors determining blood pressure response to enalapril and nifedipine in NIDDM-associated hypertension.,,"Chan, J C; Nicholls, M G; Cheung, C K; Law, L K; Swaminathan, R; Cockram, C S","To study the factors determining the blood pressure response to enalapril and nifedipine monotherapy in the treatment of hypertension associated with non-insulin dependent diabetes mellitus (NIDDM); After a 6-week placebo baseline period, 102 NIDDM hypertensive patients were randomized, double-blind, to treatment with prolonged-release nifedipine (n=52) or enalapril (n=50). The daily dose of enalapril was increased as needed from 10 to 20 to 40 mg and that of nifedipine from 40 to 60 to 80 mg at 4-week intervals during the 12-week titration period. Blood pressure, 24-hour urinary albumin excretion (UAE), biochemistry, and serum angiotensin converting enzyme (ACE) activity were measured at -6, -4, 0, 4, 8, and 12 weeks. At week 0 venous blood samples were also taken for baseline concentrations of atrial natriuretic peptide, renin, aldosterone and serum insulin in plasma; At week 12, the mean daily dose of enalapril was 35 +/- 11.4 mg and 27 (57%) patients received the maximum daily dose of 40 mg. In the nifedipine group, the mean daily drug dose was 50 +/- 12.9 mg and 4 (8%) received the maximum daily dose of 80 mg. Despite a dose-dependent decrease in serum ACE activity in the enalapril group, mean arterial pressure (MAP) was decreased by only 8 mmHg during the 12-week titration period, compared with decreases of 15, 18, and 19 mmHg at week 0, 4 and 12 in the nifedipine group, respectively (P=0.01 between groups). In the enalapril group, changes in MAP between weeks 0 and 12 correlated significantly with baseline plasma glucose (r = 0.45, p = 0.001) and aldosterone (r = -0.32, p = 0.02) and the UAE (r = 0.3, p = 0.001). 0.04). There was no statistically significant correlation between changes in MAP and baseline plasma renin concentration. On multivariate analysis, baseline renal function, glycemic control, and plasma aldosterone and serum insulin concentrations were all independently related to changes in blood pressure in enalapril-treated patients. No such statistical associations were observed in the nifedipine group.; In hypertensive NIDDM patients, renin-angiotensin-aldosterone system activity, serum insulin levels, glycemic control, renal function, and proteinuria may be important determinants of blood pressure response to ACE inhibition. Good glycemic control can optimize the antihypertensive effect of concomitant ACE inhibitor therapy.",0,0
1300,7559888,Alterations in cortisol metabolism in insulin-dependent diabetes mellitus: association with metabolic control and estimated blood volume and effect of angiotensin-converting enzyme inhibition.,,"Dullaart, R P; Ubels, F L; Hoogenberg, K; Smit, A J; Pratt, J J; Muntinga, J H; Sluiter, W J; Wolthers, B G","11-beta-hydroxysteroid dehydrogenase (11-beta-HSD) catalyzes the conversion of cortisol and its inactive metabolite, cortisone, and protects the mineralocorticoid receptor from activation by cortisol. Sodium and fluid retention is a well-documented phenomenon in insulin-dependent diabetes mellitus (IDDM), but it is unknown whether diabetes-associated changes in cortisol metabolism contribute to its pathogenesis. Therefore, we assessed some aspects of cortisol metabolism by measuring urinary metabolites of cortisol and cortisone in eight microalbuminuric and eight normoalbuminuric IDDM patients and eight matched controls. In both IDDM groups, overnight excretion of tetrahydrocortisol (THF), allo-tetrahydrocortisol (allo-THF), and tetrahydrocortisone (THE) was lower than in the control group (P<0.05 to P<0.01). Both the allo-THF/THF ratio, a parameter of the 5-alpha/5-beta reduction of cortisol, and the ratio of cortisol to cortisone metabolites (THF+allo-THF/THE), which indicates the overall direction of cortisol -to-cortisone conversion were lower in the IDDM groups (P<0.05 to P<0.01). In the combined subjects (n=24), allo-THF, allo-THF/THF, and THF+allo-THF/THE were inversely correlated with hemoglobin A1c (r=-0.69, P<0.001; r=-0.61 , P<0.01 and r=-0.58, P<0.01). Upper arm segmental blood volume, estimated by an electrical impedance method, was correlated in both controls (r=0.77; P<0.05) and IDDM patients in whom it was measured (r=0.56) , positive with the ratio of cortisol to cortisone metabolites ; P<0.05; n=13), whereas the regression line was shifted to the left in IDDM (ie, a lower ratio for the same blood volume; P<0.03, by analysis of covariance). In seven microalbuminuric IDDM patients, the angiotensin-converting enzyme inhibitor enalapril (10 mg daily for 6-12 weeks) produced a modest further reduction in the cortisol-to-cortisone metabolite ratio (P<0.05). The present data suggest chronic hyperglycemia-related impairment of the reduction of corticosteroids to tetrahydro-metabolites and an imbalance in 11-beta-HSD. Altered 11-beta-HSD activity is unlikely to be primarily responsible for sodium and fluid retention in IDDM. Furthermore, an additional mechanism of action of angiotensin converting enzyme inhibition could be provided through an effect on 11-beta-HSD activity.",0,0
