record_id,title,abstract,keywords,authors,year,date,doi,label_included
1039,Molecular epidemiology of foot-and-mouth disease viruses types A and O isolated in Argentina during the 2000-2002 epizootic,"During 2000-2002, an epizootic of foot-and-mouth disease (FMD) affected Argentina and spread throughout the country, causing more than 2,500 outbreaks. In order to study the evolution of foot-and-mouth disease viruses (FMDV) and help in disease control measures, a genetic characterization and phylogenetic analysis of 43 field isolates representative of the epizootic was carried out. The nucleotide sequence of the VP1 coding region was determined for the viruses and used in this study. Two serotype A lineages, A/Arg/00 and A/Arg/01 (starting value 1000/1000), and two different serotype O/Arg/00 lineages (starting value 848/1000) were identified. Phylogenetic analysis showed that A/Arg/01 and O/Arg/00 viruses could be related to ancient South American isolates, while the origin of A Argentina 2000 viruses remains unclear. Comparison of amino acid sequences with vaccine reference strains revealed differences in critical antigenic sites for the emerging A/Arg/00 and A/Arg/01 strains, leading to a change in the current vaccine formulation. vaccine. © 2007 Elsevier BV All rights reserved.",,"KÃ¶nig, G. A.;Palma, E. L.;Maradei, E.;Piccone, M. E.",2007.0,,10.1016/j.vetmic.2007.03.015,0
1040,Heterogeneity of ruminant pestiviruses: academic interest or important basis for the development of vaccines and diagnostics?,"Pestiviruses cause economically important diseases in farm animals. Members of the Pestiviruses are bovine viral diarrhea virus 1 (BVDV-1), BVDV-2, classical swine fever virus (CSFV), and border disease virus (BDV). Phylogenetic analyzes based on the complete nucleic acid sequence encoding Npro allow statistically significant segregation of established species and of subgroups within the species. BVDV-1 strains isolated in Germany can be associated with at least five different subgroups. In contrast, all BVDV-2 isolates detected in Germany so far are closely related and belong to a subgroup. A group of viruses isolated from sheep and zoo animals is clearly different from the established pestivirus species and may be designated BDV-2. The antigenic relationship of pestiviruses was studied using defined virus isolates and antisera in cross-neutralization assays. Six antigenic groups corresponding to the genetic groups BVDV-1, BVDV-2, CSFV, BDV-1, BDV-2 and Giraffe-1 were distinguished. A significant antigenic difference was also observed between members of BVDV-1 subgroups 1a and 1b. Studies on the genetic and antigenic heterogeneity of pestiviruses are important for the development of new vaccines, diagnostic tests, and eradication programs.",,"KÃ¶nig, M.;Cedillo Rosales, S.;Becher, P.;Thiel, H. J.",2003.0,,,0
1041,"Characterization and identification of Oya virus, a virus of the Simbu serogroup of the genus Bunyavirus, isolated from a pig suspected of Nipah virus infection","virus, called Oya virus, was isolated in cultures of Vero cells from the lungs of a pig suspected of Nipah virus infection. The virus was revealed as a spherical enveloped RNA virus with a diameter of 79 nm. For the identification of the Oya virus, RT-PCR was performed. A common primer set for S-RNA of the Simbu serogroup of the genus Bunyavirus was able to amplify an Oya virus RNA cDNA. Product sequence data revealed that the partial gene S-RNA segment of Oya virus had 65-70% homology to published cDNA sequences of Simbu serogroup viruses. Phylogenetic analysis of the data showed that Oya virus is grouped in the Simbu serogroup, but is genetically distinct from the serogroup viruses that have been analyzed molecularly. Serological surveys revealed that the virus was widely and densely distributed in Malaysia.",,"Kono, Y.;Yusnita, Y.;Mohd Ali, A. R.;Maizan, M.;Sharifah, S. H.;Fauzia, O.;Kubo, M.;Aziz, A. J.",2002.0,,,0
1042,Virological and pathological characterization of an avian influenza A H1N1 virus,"Gene segments from avian influenza A H1N1 viruses have reassorted with other influenza viruses to generate pandemic strains over the past century. However, little effort has been put into understanding the characteristics of H1N1 avian influenza viruses. Here we present the genome sequence and a molecular and virological characterization of an avian influenza A virus, A/wild bird/Korea/SK14/2014 (A/SK14, H1N1), isolated from migratory birds in South Korea during the flu season. winter of 2014-2015. Whole genome sequencing and phylogenetic analysis revealed that the virus belongs to the Eurasian avian lineage. Although it retained the avian receptor binding preference, the A/SK14 virus also exhibited detectable human-like receptor binding and was able to replicate in differentiated primary normal human bronchial epithelial cells. In animal models, A/SK14 virus was moderately pathogenic in mice, and the virus was detected in nasal washings of inoculated guinea pigs, but not in direct contact guinea pigs. Although A/SK14 showed moderate pathogenicity and no evidence of transmission in a mammalian model, our results suggest that the dual receptor specificity of the A/SK14-like virus might allow faster adaptation to mammals, emphasizing the importance increased ongoing surveillance and risk assessment activities.",,"Koo, B. S.;Kim, H. K.;Song, D.;Na, W.;Song, M. S.;Kwon, J. J.;Wong, S. S.;Noh, J. Y.;Ahn, M. J.;Kim, D. J.;Webby, R. J.;Yoon, S. W.;Jeong, D. G.",2018.0,,10.1007/s00705-018-3730-0,0
1043,Evolution of thymidine and thymidylate kinases: the possibility of independent capture of TK genes by different groups of viruses,"Phylogenetic analysis of viral and cellular thymidine and thymidylate kinases was performed using computer-aided methods. Multiple alignments and tentative phylogenetic trees were generated for the two families of these enzymes, including a) mammalian thymidine kinases (TK), poxvirus, African swine fever virus, E. coli, and bacteriophage T4; and b) yeast and poxvirus thymidylate kinases (ThyK) and distantly related herpesvirus proteins with both enzymatic activities. Analysis of the first family TK alignment highlighted three strongly conserved segments. Two of these corresponded to motifs A and B of the purine NTP-binding pattern. The third C-terminal segment, showing the greatest conservation, encompasses a modified Zn finger motif. It is speculated that this motif might be involved in TK oligomerization. Phylogenetic trees constructed by three different methods suggested that cellular TK genes could be independently captured by bacteriophage T4, African swine fever virus, fowlpox virus, and the other poxviruses. The observed tree topologies seem to contradict popular schemes of virus-host coevolution and imply that different subdivisions of poxviruses diverged earlier in evolution than their hosts. Bacteriophage T4 deoxynucleoside monophosphate kinase was shown to be related to the ThyK family. Phylogenetic analysis suggested that the ThyK genes were likely acquired independently by T4 phage, poxviruses, and herpesviruses.",,"Koonin, E. V.;Senkevich, T. G.",1992.0,Apr,,0
1044,Characterization of the RKZ isolate of ovine herpesvirus 1,"cytopathic effect (CPE) characterized mainly by round cell foci was observed in healthy lamb primary choroid plexus cell cultures after cryopreservation. It was possible to transmit the infectious agent to other primary cells of ovine origin by co-culture with infected cells. Using indirect immunofluorescence microscopy it was found that a high percentage of sheep (65-80% in 3 different herds in Slovakia) are infected with this infectious agent. Electron microscopy of cells with CPE revealed the presence of herpesvirus particles. Viral DNA was isolated from infected cells using pulsed-field gel electrophoresis and then used as a probe in Southern blot analysis. The probe specifically reacted only with DNA from cells infected with ovine herpesvirus 1 (OvHV-1), but not with DNA from other ruminant herpesviruses. Some of the HindIII restriction fragments of the DNA of the OvHV-1 isolate designated RKZ were cloned. Part of clone H9 was sequenced identifying a gene encoding a polypeptide homologous to the conserved herpesvirus structural protein VP23. From the comparison of the sequence of this clone with the VP23 sequences of other herpesviruses, it was deduced that OvHV-1 could be classified within the Rhadinovirus genus of the Gammaherpesvirinae subfamily. Sequencing of the DNA clone H9 of the RKZ isolate made it possible to establish a sensitive and highly specific polymerase chain reaction (PCR) assay for the detection of OvHV-1.",,"KopÃ¡Äek, J.;RejholcovÃ¡, O.;KoptidesovÃ¡, D.;ÄŒiampor, F.;Rijsewijk, F. M.;Reid, H. W.;Pastorek, J.;ZelnÃ­k, V.",2000.0,,,0
1045,"Molecular genetic characteristics of velogenic strains of Newcastle disease virus isolated in Russia, Ukraine, Kazakhstan and Kirghizia","The F gene fragment of 79 Newcastle disease virus (NDV) strains isolated from domestic and synanthropic birds in Kazakhstan, Kirghizia, Ukraine and Russia between 1993 and 2007 was comparatively analyzed. Reference NDV strains obtained from GenBank were performed by polymerase chain reaction with subsequent sequencing and comparative analysis of nucleotide sequences of 154 bp in the main functional region of the F gene. All newly characterized isolates belong to three subgroups of NDV genotype VII: Vila, VIIb, VIId. The results show that it is necessary to monitor NDV strains isolated in the CIS countries, since the spread of NDV among migratory and synanthropic birds (pigeons, ravens and jackdaws) poses a serious threat to the commercial poultry industry.",,"Korotetsky, I. S.;Bogoyavlensky, A. P.;Prilipov, A. G.;Usachev, E. V.;Usacheva, O. V.;Turmagambetova, A. S.;Zaitseva, I. A.;Kydyrmanov, A.;Shakhvorostova, L. I.;Kh Sayatov, M.;Borisov, V. V.;Pchelkina, I. P.;Gerilovich, A. P.;Berezin, V. E.",2010.0,,,0
1046,Differentiation of classical swine fever virus (CSFV) strains using monoclonal antibodies against structural glycoproteins,"Two panels of monoclonal antibodies (mAb) against classical swine fever virus (CSFV) envelope glycoproteins E2 (12 mAb) and EO (11 mAb) were established and tested by immunoperoxidase binding assay against 135 strains. and pestivirus isolates. The variability of the binding pattern was demonstrated for CSFV and also for bovine viral diarrhea virus (BVDV) strains and isolates. Panels of mAbs against E2 and EO gave rise to very different patterns of reactivity. E2-specific mAbs reacted with (i) all CSFV isolates, (ii) only 4 of 126 CSFV isolates, or (in) approximately 90% of CSFV isolates tested and 78% of pestivirus isolates of ruminants. EO anti-CSFV mAbs allowed detection of greater variability between CSFV strains and isolates than anti-E2 mAbs. None of the 11 anti-EO mAbs recognized a conserved epitope for CSFV or showed cross-reactivity with ruminant pestiviruses. The use of both panels of mAbs against two CSFV structural glycoproteins led to the discrimination of 21 antigenic types of CSFV strains and isolates. The panels described can be used to trace the origin of CSFV after disease outbreaks.",,"Kosmidou, A.;Ahl, R.;Thiel, H. J.;Weiland, E.",1995.0,,10.1016/0378-1135(95)00054-e,0
1047,Phylogenetic correlation of Greek and Italian orf virus isolates based on the VIR gene,"Thirteen orf virus isolates obtained during the time period between 1995 and 2004 from scab lesions of nine sheep and four goats from different geographical areas of Greece and Italy with suspected ecthyma contagiosum infection were tested. The DNA of all isolates was successfully amplified by PCR with primers 045F-045R and identified as parapox virus. Partial DNA sequencing of the interferon resistance gene (VIR) of the orf virus, phylogenetic analysis of the available isolates, and amino acid comparison of the interferon resistance protein encoded by this genomic region were carried out. According to the results of the present report, a precise characterization of the studied genomic region could provide evidence of genetic variation and movement of circulating orf virus strains. © 2006 Elsevier BV All rights reserved.",,"Kottaridi, C.;Nomikou, K.;Teodori, L.;Savini, G.;Lelli, R.;Markoulatos, P.;Mangana, O.",2006.0,,10.1016/j.vetmic.2006.04.020,0
1048,Phylogenetic evolution of human influenza viruses of swine origin: a 2009 H1N1 pandemic,"Knowledge of the genome constellation in the 2009 H1N1 pandemic influenza A virus from different countries and different hosts is valuable for monitoring and understanding the evolution and migration of these strains. Complete genome sequences of selected influenza A viruses distributed worldwide are publicly available, and few longitudinal genome studies of human, avian, and swine influenza A viruses have been performed. All possible downloadable SIV sequences of influenza A viruses available on the GISAID (Global Initiative for Sharing Avian Influenza Data) Platform were first analyzed through the Influenza Virus Resource web servers at NCBI. Phylogenetic study of the circulating human pandemic H1N1 virus indicated that the new variant possesses a distinct evolutionary trait. There is no single way that pandemic H1N1 has acquired new genes from other distinguishable viruses recently circulating in local populations of humans, pigs, or domestic birds in various geographic regions. The wide genetic diversity among entire segments present in the genome of the pandemic H1N1 virus suggests that there have been multiple introductions of the virus during the period 1999-2009. The initial interspecies transmission could have occurred in the long-term past, and after that, rearrangement steps lead to three lineages: the classic SIV that is prevalent in North America, the bird-like SIV in Europe, and the SIV related to birds in Asia. This analysis contributes to the evidence that pigs are not the only hosts that play the ""mixing vessel"" role, as has been suggested for many years.",,"Kowalczyk, A.;Markowska-Daniel, I.",2010.0,,,0
1049,Biological and molecular characterization of avian anemia virus isolates from Slovenia,"The presence of chicken anemia virus (CAV) in Slovenia was confirmed by inoculation of 1-day-old chickens without CAV antibodies and virus isolation in Marek's disease chicken cell line MSB1 and by the polymerase chain reaction (PCR). Experimental inoculation of 1-day-old chickens resulted in lower hematocrit values, thymus atrophy, and bone marrow atrophy. CAV was confirmed by PCR in the thymus, bone marrow, bursa of Fabricius, liver, spleen, ileocecal tonsils, duodenum, and proventriculus. The nucleotide sequence of the complete viral protein (VP)1 gene was determined by direct sequencing. The VP1 nucleotide sequence alignment of CAV isolates from Slovenia (CAV-69/00, CAV-469/01 and CAV-130/03) showed 99.4% to 99.9% homology. Alignment of the VP1 nucleotide sequence of the Slovenian isolates with 19 other CAV strains demonstrated 94.4% to 99.4% homology. The Slovenian isolates shared the highest homology with the BD-3 isolate from Bangladesh. Deduced VP1 amino acid alignment showed that the Slovenian isolates shared 100% homology and had very similar amino acid sequence to the Bangladeshi BD-3 strain (99.6%) and were 99-1% similar to the G6 strain. from Japan and strain L-028 from the United States. The Slovenian isolates were less similar (96.6%) to the 82-2 strain from Japan. A phylogenetic analysis based on VP1 amino acid alignment showed that the CAV isolates used in the study formed three clusters indicating the possible existence of genetic clusters among CAV strains. CAV isolates were grouped regardless of geographic origin and pathogenicity.",,"KrapeÅ¾, U.;BarliÄ-Maganja, D.;Toplak, I.;Hostnik, P.;Rojs, O. Z.",2006.0,,10.1637/7413.1,0
1050,Circulation of infectious bronchitis virus strains from Italy 02 and QX genotypes in Slovenia between 2007 and 2009,"Fourteen infectious bronchitis viruses (IBV) detected in broiler, broiler breeder and layer flocks in Slovenia between 2007 and 2009 were molecularly analyzed by reverse transcription PCR and direct sequencing of the S1 gene. Phylogenetic analyzes based on partial sequences of the S1 gene revealed that seven strains were classified as having the Italy 02 genotype, a genetic group of IBV that had not previously been detected in Slovenia. Seven other strains were classified as the QX genotype. The results of phylogenetic analyzes and epidemiological investigations revealed that the genetic classification correlates with the geographical origins of the IBV strains. Greater genetic variability (maximum nucleotide and amino acid divergences were 4.8% and 9.9%, respectively) was observed in Slovenian strains of the Italia 02 genotype detected between 2007 and 2009 than in strains of the QX genotype isolated in 2008. and 2009 (1.2% and 1.3%, respectively). Slovenian strains classified as the Italia 02 genotype form a separate genetic pool. These strains shared five specific amino acid substitutions that were fixed during the surveillance period. Strains of the QX genotype that shared a specific amino acid substitution also form a separate genetic pool. © 2011 American Association of Avian Pathologists.",,"KrapeÅ¾, U.;Slavec, B.;Rojs, O. Z.",2011.0,,10.1637/9533-091710-Case.1,0
1051,Importance of structure for the classification of poultry viruses,,,"Krauss, H.",1968.0,,,0
1052,Metagenomics: a new approach to study our microbial neighbors,"Background: In our time, the information society, computer technologies, including data analysis procedures, are part of every place of life. Bioinformatics provides approaches for collecting and updating knowledge that were unimaginable two decades ago. Metagenomics is the area of bioinformatics that helps improve our understanding of the composition of microbial species in farmed or companion animals, humans, or the environment. Objectives: This paper describes the main steps of a metagenomic analysis. As an example, the metagenomic investigation of swine dysentery as an important animal disease is shown. Materials and Methods: Intestinal contents of three clinically diseased finishing pigs were sampled from three different sections of the intestine (ie, ceca, colon, and rectum). All DNA was extracted from the samples and then sequenced using state-of-the-art sequencing technology. The 1,782,466 reads produced were pooled and analyzed. The reads were aligned with archaeal, bacterial and viral genome databases using the Kraken bioinformatics tool. The results of the alignments were visualized by the Krona tool. Results and Discussion: The presented case study helps the reader understand how metagenomic studies work and provides new professional insights into the microbiome of selected organs in different creatures. The proportions of the different taxa provide an idea of the microbial communities of the intestine in sick animals. In addition, a brief review is presented to demonstrate the possibilities of applying metagenomics in the field of animal health. Bioinformatics is an emerging area and it is very important to have knowledge -both clinicians and researchers- about the methods, their possible results and limitations. This work provides a simple introduction to metagenomics in the language of veterinarians.",,"Kriko, E.;Farkas, R.;Adorjan, A.;Makrai, L.;Solymosi, N.",2018.0,Jul,,0
1053,Deep sequencing analysis reveals temporal changes in the microbiota associated with the development of bovine digital dermatitis,"Bovine digital dermatitis (DD) is one of the leading causes of lameness in dairy cattle worldwide. Despite 35 years of research, the definitive etiologic agent associated with the disease process remains unknown. Previous studies have shown that multiple bacterial species are associated with lesions, with spirochetes being the most reliably identified organism. This study details the deep sequencing-based metagenomic evaluation of 48 staged DD biopsy specimens collected during a 3-year longitudinal study of disease progression. More than 175 million sequences were evaluated using shotgun and 16S metagenomic techniques. Based on the results of shotgun sequencing, there was no evidence of a fungal or DNA viral etiology. The bacterial microbiota of biopsy samples progresses through a systematic series of changes that correlate with the novel morphological lesion scoring system developed as part of this project. This scoring system was validated, since the microbiota of each stage was statistically significantly different from that of other stages (P<0.001). The microbiota of the control biopsy samples was the most diverse and became less diverse as the lesions developed. Although Treponema spp. they predominated in advanced lesions, they were relatively few in the recently described early lesions that are associated with the beginning of the disease process. The Treponema spp. identified early in the disease changes considerably as the lesions progress through the identified morphologic stages. The results of this study support the hypothesis that DD is a polybacterial disease process and provide unique insights into temporal changes in bacterial populations throughout lesion development. © 2014, American Society for Microbiology.",,"Krull, A. C.;Shearer, J. K.;Gorden, P. J.;Cooper, V. L.;Phillips, G. J.;Plummera, P. J.",2014.0,,10.1128/iai.02077-14,0
1054,Molecular classification of enteroviruses not identified by neutralization tests,"We isolated six viruses from patients diagnosed with aseptic meningitis or hand, foot, and mouth disease. The cytopathic effect of these viruses on cultured cells was like that of enteroviruses. However, viral neutralization tests against standard antisera were negative. Phylogenetic analysis with the complete VP4 nucleotide sequences of these 6 viruses and 29 enterovirus serotypes classified 3 of the viruses as echovirus type 18 serotype (EV18) and 3 as human enterovirus serotype 71 (HEV71). These results were confirmed by remicroneutralization tests with HEV monospecific antisera or further phylogenetic analysis with the complete VP4 nucleotide sequences. Phylogenetic analysis with complete VP4 genes is more useful than neutralization tests with enterovirus serotype-specific antisera in identifying enterovirus serotypes.",,"Kubo, H.;Iritani, N.;Seto, Y.",2002.0,,,0
1055,"Novel Influenza Viruses in Bats and Cattle: ""Pushing the Limits"" of Influenza Infection",,,"Kuchipudi, S.;Nissly, R.",2018.0,,,0
1056,Characterization of the complete genome of a chelonian orthoreovirus strain identifies significant genetic diversity and may classify reptile orthoreoviruses into different species,"In this study we report the sequence and phylogenetic characterization of an orthoreovirus strain, CH1197/96, isolated from a straight-thighed tortoise (Testudo graeca) in chick embryo fibroblast cells. The 23,957 bp long genome sequence was obtained by the combined use of capillary and semiconductor sequencing. Although genomic characterization showed the virus to be most similar to the bush viper reovirus strain, 47/02, and in phylogenies performed with all segments, the two strains formed a monophyletic group, the nucleotide (48, 4-70.3%) and amino acid (39.2-80.7%) sequence identity values were moderate between the two reoviruses of reptilian origin. According to our results and the existing classification criteria for the genus Orthoreovirus, the turtle reovirus strain CH1197/96 could be the first representative of a new species of Orthoreovirus of reptilian origin.",,"Kugler, R.;Marschang, R. E.;IhÃ¡sz, K.;Lengyel, G.;Jakab, F.;BÃ¡nyai, K.;Farkas, S. L.",2016.0,,10.1016/j.virusres.2016.02.005,0
1057,Next Generation Sequencing (NGS): Analysis of stool samples from pigs with diarrhea,"Next-generation sequencing (NGS) technologies are a breakthrough in the field of infectious disease diagnostics, as they enable the detection of new pathogens without prior knowledge of the sequence and enable simultaneous detection of multiple pathogens, genome-wide studies complete and metagenome studies. The aim of this study was to determine the value of NGS in detecting pathogens in clinical samples, namely fecal samples from pigs with diarrhea. Fecal samples from four pigs with severe diarrhea were analyzed. NGS libraries were prepared from sample suspensions and used for Ion Torrent sequencing. In total, 396,486 reads were assembled into 1,537 contigs. Taxonomy units were assigned to 786 contigs, while 751 contigs were left unassigned. All four samples tested positive for Porcine Epidemic Diarrhea (PED) virus. In two samples, viruses of the genus Picobirnavirus and porcine astrovirus were also detected, while one sample was positive for the virus of the genus Torovirus. In addition to viral sequences, sequences from bacteria, archaea, nematodes, protists, and amoebas were also detected in the investigated samples. Based on these results, we can conclude that NGS technology is a powerful tool for the diagnosis of infectious diseases that allows us to simultaneously detect multiple pathogens in complex samples.",,"Kuhar, U.;Kusar, D.;Papic, B.;Toplak, I.",2016.0,,,0
1058,Nomenclature of Viruses Below the Species Level: A Standardized Nomenclature for Laboratory Animal-Adapted Virus Strains and Variants Assigned to the Family Filoviridae,"The International Committee on Taxonomy of Viruses (ICTV) organizes the classification of viruses into taxa, but is not responsible for the nomenclature of member taxa. International expert groups, such as the ICTV Study Groups, recommend the classification and naming of viruses and their strains, variants and isolates. The ICTV Filoviridae Study Group has recently introduced an updated classification and nomenclature for filoviruses. Subsequently, and together with many other filovirus experts, a consistent nomenclature for its natural genetic variants and isolates was developed that aims to simplify the retrieval of sequence data from electronic databases. This is an important first step toward a viral genome annotation standard as sought by the US National Center for Biotechnology Information (NCBI). Here, this work is extended to include filoviruses obtained in the laboratory by artificial selection through the step in laboratory hosts. The previously developed template for the naming of wild-type filovirus genetic variants (<virus name> <suffix of isolated host>/<sampling country>/<sampling year>/<genetic variant designation>-<host designation) is retained. isolation>), but It is proposed to adapt the type of information added to each field for variants adapted to laboratory animals. For example, the full designation of an Ebola virus Mayinga variant adapted at the State Research Center for Virology and Biotechnology ""Vector"" to cause disease in guinea pigs after seven passages would be similar to ""Ebola virus VECTOR/C .porcellus-lab /COD/1976/Mayinga-GPA-P7"". As proposed for the names of natural variants of filoviruses, we suggest using the full designation in databases as well as in the methods section of publications. Abbreviated designations (such as ""EBOV VECTOR/C.por/COD/76/May-GPA-P7"") and abbreviations (such as ""EBOV/May-GPA-P7"") could be used in the rest of the text depending on how critical it is convey the information contained in the full name. ""EBOV"" would suffice if only one EBOV strain/variant/isolate is addressed. © 2013 Springer-Verlag Wien (outside US).",,"Kuhn, J. H.;Bao, Y.;Bavari, S.;Becker, S.;Bradfute, S.;Brister, J. R.;Bukreyev, A. A.;CaÃ¬, Y.;Chandran, K.;Davey, R. A.;Dolnik, O.;Dye, J. M.;Enterlein, S.;Gonzalez, J. P.;Formenty, P.;Freiberg, A. N.;Hensley, L. E.;Honko, A. N.;Ignatyev, G. M.;Jahrling, P. B.;Johnson, K. M.;Klenk, H. D.;Kobinger, G.;Lackemeyer, M. G.;Leroy, E. M.;Lever, M. S.;Lofts, L. L.;MÃ¼hlberger, E.;Netesov, S. V.;Olinger, G. G.;Palacios, G.;Patterson, J. L.;Paweska, J. T.;Pitt, L.;Radoshitzky, S. R.;Ryabchikova, E. I.;Saphire, E. O.;Shestopalov, A. M.;Smither, S. J.;Sullivan, N. J.;Swanepoel, R.;Takada, A.;Towner, J. S.;van der Groen, G.;Volchkov, V. E.;Wahl-Jensen, V.;Warren, T. K.;Warfield, K. L.;Weidmann, M.;Nichol, S. T.",2013.0,,10.1007/s00705-012-1594-2,0
1059,Nyamiviridae: Proposal for a new family in the order Mononegavirales,"Nyamanini virus (NYMV) and Midway virus (MIDWV) are unclassified tick-borne agents that infect land and seabirds, respectively. Recent molecular characterization of both viruses confirmed their already known close serological relationship and revealed that they are non-segmented negative single-stranded RNA viruses that are clearly related to members of the order Mononegavirales (bornaviruses, filoviruses, etc.), but are quite different from them. paramyxoviruses and rhabdoviruses). A third agent, soybean cyst nematode virus 1 (SbCNV-1, formerly called soybean cyst nematode nyavirus), was recently discovered to be an additional member of this new group of viruses. Here, we review current knowledge about the three viruses and propose to classify them as members of a new mononegaviral family, Nyamiviridae. © 2013 Springer-Verlag Wien (outside US).",,"Kuhn, J. H.;Bekal, S.;CaÃ¬, Y.;Clawson, A. N.;Domier, L. L.;Herrel, M.;Jahrling, P. B.;Kondo, H.;Lambert, K. N.;Mihindukulasuriya, K. A.;Nowotny, N.;Radoshitzky, S. R.;Schneider, U.;Staeheli, P.;Suzuki, N.;Tesh, R. B.;Wang, D.;Wang, L. F.;Dietzgen, R. G.",2013.0,,10.1007/s00705-013-1674-y,0
1060,Taxonomic rearrangement of the family Bornaviridae,"Knowledge of bornaviruses has expanded considerably during the last decade. A possible reservoir of Borna disease virus has been identified in mammals, divergent bornaviruses have been detected in birds and reptiles, and elements similar to endogenous bornaviruses have been discovered in the genomes of vertebrates of several species. Previous sequence comparisons and alignments have indicated that members of the current family Bornaviridae are phylogenetically diverse and not adequately classified in the existing bornavirus taxonomy supported by the International Committee on Taxonomy of Viruses (ICTV). We provide an update on these analyzes and describe their implications for taxonomy. We propose keeping the family name Bornaviridae and the genus Bornavirus but reorganizing the species classification. PAirwise sequence comparison (PASC) of bornavirus genomes and comparison of genomic and protein sequences with the Basic Local Alignment Search Tool (BLAST), in combination with other already published phylogenetic analyzes and known biological characteristics of bornaviruses, indicate that this genus must include at least five species. : Mammalian bornavirus 1 (classical Borna disease virus and divergent Borna disease virus isolate No/98), psittaciform bornavirus 1 (bird/psittacine bornavirus 1, 2, 3, 4, 7), passerine bornavirus 1 (bird/canary bornaviruses C1, C2, C3, LS), passerine 2 bornavirus (estrildid finch bornavirus EF) and Waterbird 1 bornavirus (avian bornavirus 062CG). This classification is also consistent with the biological characteristics of these viruses and their vertebrate hosts. A snake bornavirus, proposed to be called Loveridge's garter snake virus 1, should be classified as a member of an additional species (Elapid bornavirus 1), without assigning a genus, in the family Bornaviridae. Avian bornaviruses 5, 6, MALL, and other ""reptile bornaviruses"" (""Gabon viper virus"") should remain unclassified until more information is available. Finally, we propose new virus names and abbreviations where necessary for clear differentiation and unique identification.",,"Kuhn, J. H.;DÃ¼rrwald, R.;BÃ o, Y.;Briese, T.;Carbone, K.;Clawson, A. N.;deRisi, J. L.;Garten, W.;Jahrling, P. B.;Kolodziejek, J.;Rubbenstroth, D.;Schwemmle, M.;Stenglein, M.;Tomonaga, K.;WeissenbÃ¶ck, H.;Nowotny, N.",2015.0,,10.1007/s00705-014-2276-z,0
1061,Reorganization and expansion of the nidoviral family Arteriviridae,"The family Arteriviridae currently includes a single genus Arterivirus. This genus includes four species as taxonomic homes for equine arteritis virus (EAV), lactate dehydrogenase-elevating virus (LDV), porcine reproductive and respiratory syndrome virus (PRRSV), and porcine hemorrhagic fever virus. apes (SHFV), respectively. A revision of this classification is urgently needed to accommodate the recent description of eleven highly divergent simian arteriviruses in various African non-human primates, a novel arterivirus in an African giant bush rat, and a novel arterivirus in brushtails common in New Zealand. . Furthermore, the current nomenclature of arteriviruses is not in accordance with the most recent version of the International Code of Classification and Nomenclature of Viruses. Here we describe an updated, modified, and improved arterivirus taxonomy based on current data. Taxon-specific sequence breaks are established based on a recently established 1b open reading frame phylogeny and pairwise sequence comparison (PASC) of entire coding arterivirus genomes. As a result, the current Arterivirus genus is replaced by five genera: Equartevirus (for EAV), Rodartevirus (LDVÂ +Â PRRSV), Simartevirus (SHFVÂ +Â simian arterivirus), Nesartevirus (for giant forest rat arterivirus) , and Dipartevirus (common brushtail arterivirus). The current species of PRRSV is split into two species to accommodate the clear divergence of the European and American ""types"" of PRRSV, both of which are now given virus status. The current species of simian hemorrhagic fever virus is divided into nine species to accommodate the twelve known simian arteriviruses. Non-Latinized binomial species names are introduced to replace all current species names to clearly differentiate them from virus names, which remain largely unchanged.",,"Kuhn, J. H.;Lauck, M.;Bailey, A. L.;Shchetinin, A. M.;Vishnevskaya, T. V.;BÃ o, Y.;Ng, T. F.;LeBreton, M.;Schneider, B. S.;Gillis, A.;Tamoufe, U.;Diffo Jl.e, D.;Takuo, J. M.;Kondov, N. O.;Coffey, L. L.;Wolfe, N. D.;Delwart, E.;Clawson, A. N.;Postnikova, E.;Bollinger, L.;Lackemeyer, M. G.;Radoshitzky, S. R.;Palacios, G.;Wada, J.;Shevtsova, Z. V.;Jahrling, P. B.;Lapin, B. A.;Deriabin, P. G.;Dunowska, M.;Alkhovsky, S. V.;Rogers, J.;Friedrich, T. C.;O'Connor, D. H.;Goldberg, T. L.",2016.0,,10.1007/s00705-015-2672-z,0
