record_id,title,abstract,label_included,label_abstract_screening,duplicate_record_id
759,Evaluation of a tailored intervention to improve the management of overweight and obesity in primary care: study protocol of a randomized controlled cluster study,"BACKGROUND: In the UK around 22% of men and 24% of women are obese, and there are different but worrying figures in other European countries. Obesity is a chronic disease that poses a significant health risk. National guidelines for use in England to manage overweight or obese people have been published by the National Institute for Health and Clinical Excellence (NICE, 2006). NICE recommendations for primary care teams are: ""Assess the level of overweight and obesity,"" assess lifestyle, comorbidities, and readiness for change, provide multicomponent management of overweight and obesity, and refer to outside services as appropriate. These Study examines a tailored intervention to improve implementation of these recommendations by primary care teams METHODS/DESIGN: The study is a cluster-randomised controlled trial. Primary care teams will be recruited from the East Midlands of England and randomized into two study arms: 1) the study group in which primary care teams A range of tailored interventions will be offered to support the implementation of NICE's overweight and obesity guidelines."" or 2) the control group, in which primary care teams continue to provide usual care. The primary outcome is the proportion of overweight or obese patients for whom the GP team adheres to NICE guidelines. Secondary endpoints include the proportion of patients with lifestyle assessment records, referral to outside weight loss services, proportion of obese patients who lose weight during the intervention period, and mean weight change over the same period. DISCUSSION: Although often recommended, the methods for adapting implementation interventions to the determinants of practice are not well developed. This study is part of a study program designed to develop methods for tailor-made implementation. STUDY REGISTRATION: Current controlled studies ISRCTN07457585. Registered on 09/08/2013. The randomization started on 08/30/2013.",0,0,
760,Evaluation of a toolkit to improve cardiovascular disease screening and treatment in people with type 2 diabetes: protocol for a cluster-randomized pragmatic study,"BACKGROUND: The discrepancy between the level of care recommended by evidence-based clinical practice guidelines and actual patient care in practice is well known. The Canadian Diabetes Association (CDA) has developed an implementation strategy to improve implementation of its 2008 guidelines. This study will assess the impact of the strategy to improve cardiovascular disease (CVD) screening, prevention and treatment for people with diabetes. DESIGN: A pragmatic cluster-randomized study is conducted to evaluate the CDA's CVD toolkit. All primary care physicians in Ontario, Canada were randomly assigned to receive the toolkit, which includes several printed educational materials on CVD screening, prevention, and treatment, in either Spring 2009 (intervention arm) or Spring 2010 (control arm). The randomization took place at the practice level. Forty primary care physicians from each arm will be recruited to participate, and the medical records of 20 of their diabetics at high risk for cardiovascular disease will be retrospectively reviewed. Outcome measures will be evaluated for each patient between July 2009 and March 2010. The primary outcome will be that the patient receives a statin. Secondary outcomes include 1) intake of an angiotensin converting enzyme inhibitor or angiotensin receptor blocker, 2) various intermediate measurements (A1c, blood pressure, LDL-cholesterol, total/HDL-cholesterol ratio, body mass index, and waist circumference), and 3) clinical inertia (failure to change therapy in response to abnormal A1c, blood pressure, or cholesterol). The analysis is performed using multilevel hierarchical logistic regression models to account for the clustered nature of the data. Group assignment is a physician-level variable. In addition, a process assessment study with six primary care physician focus groups will assess the acceptability of the CDA toolkit and examine factors contributing to change or non-change in behavior from a primary care physician perspective. DISCUSSION: Printed physician educational materials have been shown to bring about small to moderate changes in patient care. CDA's CVD toolkit is an example of a strategy for implementing guidelines that can be disseminated to a wide audience relatively inexpensively. Therefore, demonstrating their effectiveness in improving diabetes care could have important ramifications for guideline developers, policy makers, and clinicians.",0,0,
761,Evaluation of abnormal mammography results and palpable breast abnormalities,"Background: Because approximately 1 in 10 women with a breast lump or an abnormal mammogram result will have breast cancer, a number of decisions must be made by a primary care physician to rule out or diagnose breast cancer in these women. Purpose: To determine the most accurate and least invasive means to evaluate an abnormal mammogram result and palpable breast abnormality with abnormal mammogram results or palpable breast abnormalities. Study selection: The authors reviewed abstracts and selected articles that provided relevant primary data. Studies were included if 1) a mammogram, fine-needle aspiration biopsy, or core needle biopsy was performed before a definitive diagnosis was made; 2) the study sample included 100 or more women;"" and 3) breast cancer status was determined by histopathological review of excisional biopsy specimens, linkage to a state cancer registry or the Surveillance, Epidemiology, and End Results program, or clinical follow-up of 95% or more of the study sample definitely. Data Extraction: An investigator abstracted the results. The methods were evaluated for major potential biases, but no methodological evaluation was performed. Data Synthesis: Odds ratios for primary mammography screening were 0.1 for the Breast Imaging Reporting and Data System (BI-RADS) assessment category of negative or benign finding and 1.2 for probably benign finding, 7 for need for additional imaging study, 125 for suspicious abnormalities and 2200 for findings strongly suggestive of malignancy. In a fine-needle aspiration biopsy of a palpable nodule performed by formally trained physicians, the odds ratio was infinity for a malignant rating, 2.6 for atypical/suspicious, and 0.02 for benign. When diagnostic mammography was used to evaluate a palpable lump or non-palpable breast abnormality, positive likelihood ratios were 5.6 and 9.4 and negative likelihood ratios were 0.15 and 0.19, respectively, indicative of malignancy, are at high risk of breast cancer and should undergo core needle biopsy or needle localization with surgical biopsy. Women whose mammography screening results are interpreted as requiring additional imaging are at moderate risk of breast cancer and should undergo diagnostic mammography or ultrasonography to decide whether an unpalpable breast lesion should be biopsied. Women whose screening mammography results are interpreted as probably benign have a low risk of breast cancer and can have a follow-up mammography in 6 months. Either fine-needle aspiration biopsy or ultrasonography is recommended as the first diagnostic test of a palpable breast abnormality to distinguish simple cysts from solid tumors. Fine-needle aspiration biopsy also allows characterization of a solid mass. Diagnostic mammography does not help decide whether a palpable breast mass should be biopsied and should not influence the decision to perform a biopsy.",0,0,
762,Evaluation of an information leaflet on AIDS/HIV infection aimed at healthcare professionals in Catalonia,"OBJECTIVE: To assess the understanding and acceptance of a periodic information booklet on HIV/AIDS by healthcare professionals. DESIGN: Crossover. SETTING: Primary care teams from Institut Catala de la Salut. PARTICIPANTS: A random sample of 300 physicians, registered nurses, and social workers. INTERVENTION: A self-completed, anonymous questionnaire returned by regular mail. MEASUREMENTS AND MAIN RESULTS: The questions covered the following subject areas: clinical care for people infected with HIV/AIDS and requests for diagnostic testing for infection, perceptions of skills to promote changes in patients' sexual behavior and drug use, provision of psychological support and guidelines for Integrating HIV+ children in schools and information on social resources. 60% knew the publication. Topics that aroused great interest were: psychological support for those affected, prevention of HIV infection in the healthcare system, clinical counseling and diagnostics. 77% had received requests for diagnostic tests and 88% had visited infected people. CONCLUSIONS: Despite the low response rate (50%) and the relative variability between professionals and the health regions they came from, this initial assessment allowed us to identify specific educational needs in the care and prevention of HIV/AIDS infection in the primary school care framework and also to improve the distribution methods we use.",0,0,
763,Evaluation of an internet-based decision support system for the application of the ATS/CDC guidelines for tuberculosis prevention therapy.,"Preventive therapy for patients infected with tuberculosis (TB) remains an important part of TB control. To guide physicians in using preventive therapy, the American Thoracic Society and the Centers for Disease Control (ATS/CDC) have developed guidelines based on PPD reactivity and likelihood of infection prior to testing. The guidelines have become complex and many clinicians find them difficult to apply. The authors developed a computerized decision support system to assist physicians in applying ATS/CDC guidelines. This tool, published on the World Wide Web using hypertext markup language, provides patient-specific recommendations based on patient-specific information provided by the physician. Four local TB experts derived eight TB infection scenarios and validated the web-based tool, which was tested for efficacy using randomly divided two groups of general practitioners. Group A (n = 12) used the web-based tool and Group B (n = 17) used a pre-existing understanding of the guidelines and/or written resources to determine the need for preventive therapy in the case studies. Group A used the therapy correctly in 92/96 possible cases (95.8%), group B only in 77/136 (56.6%) (p<0.001). Group A needed an average of three mouse clicks and 1.5 minutes per scenario to make their choices and rated the web-based tool as intuitive and effective. These data show that a computer-based decision support system for applying TB treatment guidelines can be delivered over the Internet and is an efficient and effective resource for clinicians.",0,1,
764,Evaluation of a computerized clinical decision support system and risk table for the management of hypertension in primary care: randomized controlled trial.,"Objectives: To study the effect of a computer-assisted clinical decision support system and risk table on absolute cardiovascular risk, blood pressure, and cardiovascular drug prescription in hypertensive patients. Design: Cluster randomized controlled trial. Recruitment: 27 GP practices in Avon. Participants: 614 patients between the ages of 60 and 79 years with hypertension. Interventions: Patients were randomized to a computer-assisted clinical decision support system plus cardiovascular risk chart”; cardiovascular risk graph only;' or usual care. Main outcome measures: Percentage of patients in each group with a five-year cardiovascular risk = 10%, systolic blood pressure, diastolic blood pressure, cardiovascular medication prescription. Results: Patients in the computer-assisted clinical decision support system and in the table groups were no more likely to have cardiovascular risk reduced to less than 10% than patients receiving usual care. Patients in the computer-assisted clinical decision support group were more likely to have cardiovascular risk = 10% than patients alone, odds ratio 2.3 (95% confidence interval 1.1 to 4.8). The chart-only group had a significantly lower systolic blood pressure compared to the usual care group (mean difference -4.6 mm Hg (95% confidence interval -8.4 to -0.8). The reduction in diastolic blood pressure did not differ between the three groups.The graph-only group was twice as likely to be prescribed two classes of cardiovascular drugs and more than three times as likely to be prescribed three or more classes of drugs compared to the other groups B. for absolute risk reduction or blood pressure control and requires further development and evaluation before use in clinical care can be recommended.",1,1,
765,Evaluation of internet-based clinical decision support systems.,"Background: Scientifically based clinical guidelines are increasingly being used to train physicians and to improve the quality of care. While individual guidelines may be useful, repeated studies have shown that guidelines are ineffective in changing physician behavior. The Internet has emerged as a potentially useful tool for guideline education, dissemination, and implementation because of its open standards and ability to provide concise, relevant clinical information where and when it is needed. Aim: Our aim was to develop and test decision support systems (DSS) based on clinical guidelines that can be delivered over the Internet for two disease models: asthma and tuberculosis (TB) preventive therapy. Methods: Using open HTML and CGI standards, we developed a DSS for assessment of acute asthma severity and a DSS for preventive treatment of tuberculosis based on content of national guidelines recognized as treatment standards. Both DSS are published on the web and use a decision algorithm developed from the overarching guidelines with clinical information provided by the user at the time of clinical care. We tested the effectiveness of each DSS in influencing physician decisions using clinical scenario testing. Results: First, we validated the asthma algorithm by comparing the decisions made by asthma professionals with the decisions made by nonpulmonary nurses using the computerized DSS. Using the DSS, nurses performed the same as experts (89% vs. 88%; p=NS). Using the same scenario testing instrument, we next compared internists using the DSS to residents using a printed version of the National Asthma Education Program 2 guidelines. Residents using the computerized DSS performed significantly better than residents using the used paper-based guidelines (92% vs. 84%; p<0.002). Similarly, we compared residents using the computerized TB-DSS to residents using a printed reference card; residents who used the computerized DSS performed significantly better (95.8% vs. 56.6% correct;"" p<0.001). Conclusions: Previous work has shown that guidelines disseminated through traditional educational interventions are only have minimal impact on physician behavior. Although computerized DSS has been effective in changing physician behavior, many of these systems are not widely available. We have developed two clinical DSS based on national guidelines and published them on the web. Both systems improved the Physician compliance with national guidelines when tested in clinical scenarios By providing information coupled to relevant activities, we expect these widely used DSSs to serve as effective educational tools to positively influence physician behavior .",0,1,
766,Evaluation of studies on the effectiveness of clinical services provided by pharmacists,"quantitative review of randomized trials of counseling, educational, and other clinical services provided by pharmacists was conducted. Data sources were MEDLINE and the bibliographies of published articles. Pharmacists' services were categorized as patient consultation, physician consultation, patient and physician consultation, and patient care. The extracted results were measures of patient behavior, disease, symptoms, and patient knowledge. Thirty-two studies met the inclusion criteria. The pharmacists were identified as clinical pharmacists in 24 studies and as practicing pharmacists in 2 studies. In six open-label patient counseling studies, the results in each study favored the counseled patients over the control patients, and the effects were statistically significant in five studies (the outcome was medication adherence in these five studies). In seven trials of counseling patients and their physicians, patient outcomes were significantly better in the intervention group in six trials, four of which were single-blind. Two studies in which patients were randomized to either a doctor's consultation or a control group yielded conflicting results. In a study in which physicians were randomized to receive advice from pharmacists, the proportion of prescriptions that met guidelines was higher in the advice group than in the control group. Four studies of patient care by pharmacists were inconclusive. These studies showed that pharmacists' counseling of patients and their physicians can improve treatment outcomes. Evidence that counseling patients alone improved patient outcomes was good, albeit weaker due to the suboptimal study design.",0,0,
767,"Evaluation of Talking Parents, Healthy Teens, a new workplace parenting program to encourage communication between parents and youth about sexual health: randomized controlled trial","OBJECTIVE To evaluate a corporate parenting program - Talking Parents, Healthy Teens - designed to help parents address sexual health issues with their adolescent children. DESIGN Randomized controlled trial (April 2002-December 2005). SETTING 13 construction sites in Southern California. PARTICIPANTS 569 parents completed baseline surveys at work, gave permission to send confidential surveys to their adolescent children, and were randomly assigned to intervention or control groups. Parents and adolescents took part in follow-up surveys one week, three months and nine months after the program. INTERVENTION Talking Parents, Healthy Teens consists of eight weekly one-hour workplace sessions for parents of adolescent children in grades 6 through 10 (ages approximately 11 to 16). KEY OUTCOMES Communication between parents and young people about a list of sexual topics; whether parents taught the adolescent how to use a condom; ability to communicate with parents/adolescents about sex; Openness of parent-adolescent communication about sex. RESULTS Differences between intervention and control groups were significant for the mean number of new sexual topics that parents and adolescents reported discussing between baseline and each follow-up (p<0.001 for each); Intervention parents were less likely than controls to discuss no new topics (8% vs. 29%, 95% confidence interval for difference 16% to 24%) and were more likely to discuss seven or more new topics (38% vs. 8%, 19% to 41 %) at nine months. Some differences increased after program completion: at One week after program, 18% of adolescents in the intervention group and 3% in the control group (6% to 30%) reported that their parents had checked in since the start of the study how to use a condom (p<0.001);"" this increased to 29% vs. 5% (13% to 36%) (P<0.001) at nine months. Compared to controls at nine months, parents and adolescents reported in of the intervention group reported a greater ability to communicate about sex with one another (P < 0.001) and more openness in communicating about sex (P < 0.001).CONCLUSIONS An occupational program can have a significant impact on communication between Parents and adolescents have about sexual health. STUDY REGISTRATION Clinical Studies NCT00465010.",0,0,
768,Evaluation of two school smoking education programs under normal classroom conditions,"OBJECTIVES To evaluate the effectiveness of two school-based smoking education projects in delaying the onset of smoking behavior and improving health literacy, beliefs, and values. DESIGN Cluster randomized controlled trial of two projects taught under normal classroom conditions. Schools were assigned to one of four groups to complete the Family Smoking Education Project (FSE), the Smokers and Me Project (SAM), both projects in sequence (FSE/SAM); or not intervened at all. LOCAL AREA 39 schools in Wales and England, matched in size and catchment profile. PARTICIPANTS All first graders in the schools were included and assessed on three occasions (4538 before class (1988), 3930 immediately after class (1989), 3786 after one year of follow-up (1990)). KEY OUTCOME MEASURES Self-reported smoking behavior (supported by a saliva sample) and change in relevant health knowledge, beliefs, and values. RESULTS No consistent significant differences in smoking behavior, health knowledge, beliefs, or values were found between the four groups. Among the never-smokers at baseline, the rate of remaining never-smokers in 1990 was 74% (594/804) in the control group, 65% (455/704) in the FAE group, 70% (440/625) in the SAM group, and 69% (549/791) in the FAE/SAM group (chi 2adj = 6.1, df = 3, p = 0.1). Knowledge of the effects of smoking increased in all groups from an average score of 5.4 in 1988 to 6.4 in 1989 and 6.5 in 1990. CONCLUSIONS To reduce smoking among teenagers, interventions are more comprehensive than those school health education required. Other measures, including further restrictions on access to cigarettes and the promotion of tobacco products, need to be considered. Further research is needed to develop effective school-based health education projects, which should be formally tested under normal field conditions before being widely disseminated.",0,0,
769,Evidence-based behavioral medicine: what is it and how do we achieve it?,"Ultimately, the goal of evidence-based medicine is to improve patient outcomes and the quality of care. Systematic reviews of the available published evidence are needed to identify interventions that result in improvements in behavior, health, and well-being. Relevant literature reviews depend on the quality of published research and research reports. The Consolidated Standards for Reporting Trials (CONSORT) Statement (www.consort-statement.org) was developed to improve the design and reporting of randomized clinical trials (RCTs) interventions in medical journals. We describe the 22 CONSORT guidelines and explain their application in behavioral health research and evidence-based practice. Additional guidelines specific to behavioral medicine (e.g. adherence to therapy) are also presented. The use of these guidelines by clinicians, educators, policymakers, and researchers who design, report, and evaluate or review RCTs will empower the research itself and accelerate efforts to apply behavioral health research to improve the processes and outcomes of behavioral health practice.",0,0,
770,Evidence-based care of older people with suspected cognitive impairment in general practice: protocol for the randomized IRIS cluster study,"BACKGROUND: Dementia is a common and complex disease. There are evidence-based guidelines for the management of people with dementia in general practice"";"" However, detection, diagnosis and disclosure of dementia have been identified as potential evidence-practice gaps. Interventions to put guidelines into practice have had varying degrees of success. The use of theory in designing implementation interventions has been limited, but is advocated because it has the potential to produce more effective interventions and to aid in understanding factors that modify the magnitude of intervention effects across studies. This protocol describes methods of a randomized trial testing a theory-guided implementation intervention that, if effective, may provide benefits for patients with dementia and their caregivers. OBJECTIVES: This study aims to assess the effectiveness of a theory-driven intervention to increase adherence to a clinical guideline for the detection, diagnosis and treatment of dementia in general practice by primary care physicians (in Victoria, Australia) compared to the provision of General practitioners with a printed copy of the guideline. Primary objectives include testing whether the intervention is effective in increasing the percentage of patients with suspected cognitive impairment receiving treatment that is consistent with two key guideline recommendations: obtaining ai) formal cognitive assessment and ii) a depression rating using a validated scale (primary outcomes for the trial). METHODS: The design is a parallel cluster randomized trial, where clusters are general practices. Our goal is to recruit 60 practices per group. Practices are randomly assigned to the intervention and control groups by means of limited randomization. Patients who meet the inclusion criteria and the general practitioners' recognition and diagnosis behavior towards these patients will be identified and measured nine months after the start of the intervention via an electronic search in the medical records. Practitioners in the control group receive a printed copy of the guideline. In addition to receiving the printed guideline, practitioners in the intervention group will be invited to participate in an interactive, opinion leader-led, face-to-face workshop. The theory-led intervention aims to address identified barriers and enablers to implementing recommendations. Researchers responsible for identifying the cohort of patients with suspected cognitive impairment and their detection and diagnosis outcomes are blind to group assignment. STUDY REGISTRATION: Australia-New Zealand Clinical Trials Registry: ACTRN12611001032943 (Registration Date 28 September 2011).",0,0,
771,Evidence-based guidelines for teaching patient-centered interviewing,"In a rare study on the effectiveness of an interviewing method, we previously reported a randomized controlled trial that showed that training in a stepwise patient-centered interviewing method improved residents' knowledge, attitudes, and skills and had a consistently positive effect on the trained patients residents. For those who would like to use this evidence-based, patient-centered method as a template for their own teaching, here we describe our training program for the first time—and suggest that the training be for students, physicians, nurses, physician assistants, and other new learners. The training was competency-based and experiential, fostered a positive attitude towards patient-centred interviewing, and used a learner-centred approach that paid particular attention to the teacher-resident relationship and the resident's self-esteem. The skill training was guided by a newly identified patient-centered interview method that described the step-by-step application of specific behaviors.",0,0,
772,Evidence-Based Guidelines for the Management of Bipolar Disorder: Revised Recommendations from the Third Edition of the British Association for Psychopharmacology,"The British Association for Psychopharmacology guidelines specify the scope and goals of treatment for bipolar disorder. The third version is explicitly based on the available evidence and, like previous clinical practice guidelines, is presented as a recommendation to support clinical decision making for practitioners: it can also serve as a source of information for patients and carers and support audits. The recommendations are presented together with a more detailed review of the relevant evidence. A consensus meeting, attended by experts in bipolar disorder and its treatment, reviewed key areas and reviewed the weight of evidence and clinical implications. The guidelines were created after extensive feedback from these participants. The best evidence from randomized controlled trials and, where available, observational studies with quasi-experimental designs was used to evaluate treatment options. The strength of the recommendations was described using the GRADE approach. The guidelines cover the diagnosis of bipolar disorder, clinical management, and strategies for drug use in the short-term treatment of episodes, prevention of recurrence, and discontinuation of treatment. The use of medication is integrated into a coherent approach to psychoeducation and behavior change.",0,0,
773,Evidence-based health care for children: what are we missing?,"With the enactment of major healthcare reform, reimbursement for a variety of healthcare services will likely depend on evidence supporting that provision. Understanding what constitutes “evidence” will have profound implications for the range of clinical care provided. Too narrow a definition can have significant implications for pediatric care in particular: much of current pediatric care requires consideration of a broader evidence base than is typically relied on when developing clinical guidelines. This is especially true when treating behavioral and developmental problems. The current standard for evaluating evidence uses study design as a proxy for the quality of evidence"";"" it may therefore inadvertently exclude many important findings and fail to support further relevant research. The project described here has produced a new, broader framework for clinical practice assessment that should be of value to both clinicians and policy makers.",0,0,
774,Evidence-based medicine and headache patient management by general practitioners in Italy,"The study examines the awareness of Evidence-Based Medicine (EBM) terms and the manner in which patients with migraine are treated in a random sample of 500 general practitioners (GPs). A mailed questionnaire included questions about GP demographics and practice characteristics, awareness of EBM, sources of information about migraine and EBM; and treatment behavior of the patient. Only 27.2% of GPs agreed that clinical trials are needed to evaluate the effectiveness of treatments, and this awareness was higher among those who learned about migraine from scientific journals or continuing education courses and attended courses on EBM. For two-thirds of primary care physicians, a disability equates to a disease diagnosis, and this behavior was more common among those who agreed that clinical trials are needed to evaluate the effectiveness of preventive or curative treatments for migraine and that the clinical approach to migraine evaluation requires clinical efficacy in those who treated smaller numbers of headache sufferers who were elderly and in those who did not follow guidelines. The majority (93.1%) of GPs indicated that it was important to integrate clinical practice and the best available evidence, and this behavior was significantly more common among those who agreed that the clinical approach to treating migraine was a clinical efficacy evaluation requires, ie clinical trials required to evaluate the effectiveness of preventive or curative treatments of migraine and among those who have attended EBM courses. Training and education programs on EBM and headache management guidelines for primary care physicians are urgently needed.",0,0,
775,Evidence-based Medicine and Women: Do EBM Principles and Practice Promote Women's Health?,"Clinicians and policy makers around the world embrace Evidence-Based Medicine (EBM). The promise of EBM is to use summaries of research to determine which health interventions are effective and which are not, so patients can benefit from effective interventions and be protected from useless or harmful ones. EBM provides a seemingly rational objective means of deciding whether or not an intervention should be provided based on its effectiveness, theoretically leading to fair and effective healthcare for all. In this paper, I examine these claims from the perspective of women's health care, using relevant examples. I contend that the current processes of evidence-based medicine contain a number of prejudices against women. These biases appear in the production of research that informs evidence-based medicine, in the methods used to analyze and synthesize the evidence, and in the application of EBM through the use of guidelines. Finally, the biomedical model of health that underpins most of the medical research used by EBM ignores the social and political context that contributes so much to women's ill health.",0,0,
776,Medicine based on facts. Interpreting studies and setting policies,"The rise of EBM has been accompanied by a greater awareness of its shortcomings. The cost, length and difficulty of conducting RCTs makes it increasingly clear that studies cannot be conducted on every medical issue. Good evidence is often lacking in medicine. Epistomologists question the very notions of evidence and the suitability of current study designs and measurement tools to examine the salient problems faced by patients and others concerned with quality. The lack of evidence of effectiveness does not prove ineffectiveness, but in response to EBM, insurance companies and governments often make this conclusion to justify decisions to withhold coverage or research support. The unbridled enthusiasm for the evidence-based practice guideline of the early 1990s has been tempered by a more mature understanding of its limitations. Not many practice guidelines are well developed, and implementing flawed guidelines can be damaging. The seven-step process outlined above is slow, tedious, and expensive (sometimes costing hundreds of thousands of dollars). Furthermore, there is little evidence that either the rigor of the methods or the guidelines themselves have any meaningful impact on practice behavior or patient outcomes. To the most cynical observer, the only consistent beneficiaries of policies are payers, who use policies with notable success in reducing costs, dwell time, and usage rates. Even ardent supporters of guidelines recognize that the dissemination of reviews and recommendations alone does not motivate clinicians to increase the delivery of effective interventions and abandon ineffective ones. This lack of response has prompted a closer look at the barriers to behavior change and the development of thoughtful implementation strategies that start with simple policies but go beyond. Tools such as reminder systems, standing orders, academic detailing, peer review and audit, feedback and healthcare system changes recognize that knowing what to do is just one piece of an increasingly complex puzzle. The highly competitive market for managed healthcare has added new economic influences on clinician behavior, but it is also fueling the private sector's interest in good research. Patients, physicians and policy makers will continue to seek better data on what works and what doesn't in medicine.",0,0,
777,Examining the Analytical Quality of Randomized Clinical Trials in Behavioral Health,"Adopting an evidence-based practice policy (EBP) has implications for clinicians and researchers alike. In areas that have already adopted EBP, evidence-based practice guidelines derive from systematic reviews of research. Ultimately, such guidelines serve as tools used by practitioners. Systematic reviews of treatment efficacy and effectiveness reserve their strongest recommendations for treatments, supported by high-quality randomized clinical trials (RCTs). It is unknown how well RCTs reported in behavioral science journals compare to quality standards set in areas that pioneered the evidence-based movement. We compared analytical quality characteristics of all behavioral health RCTs (n = 73) published between January 2000 and July 2003 in three leading behavioral journals and two leading medical journals for an acute or chronic physical disease or condition. The results revealed weaknesses in analytical aspects of the behavioral health RCTs reported in both journal series. Weaknesses were more pronounced in behavioral journals. The authors provide recommendations for improving the analytical quality of behavioral health RCTs to ensure that evidence on behavioral therapies is heavily weighted in systematic reviews.",0,0,
778,Investigating Clinical Assessment in an Adaptive Intervention Design: The Fast Track Program,"Although clinical judgment is commonly used in assessment and treatment planning, research has rarely examined its reliability, validity, or impact in practice. This study adjusted the frequency of home visits in a prevention program for aggressive-disruptive children (n = 410; 56% minority) based on two types of clinical assessment: ratings of parental functioning using a standardized multi-item scale and global assessments of family needs for services. The 1st type of clinical assessment showed stronger reliability and better concurrent and predictive validity than the 2nd type. Exploratory analyzes suggested that using assessments of parental functioning to adjust treatment recommendations improved the effect of the intervention up to Late 3rd grade improved, but use of more global family needs assessments did not.",0,0,
779,Exceptional Births: Home Births as Ethical Anomalies in American Obstetrics,"Interest in home births appears to be growing among American women, and most obstetricians can expect to encounter patients who are considering home births. In 2011, the American College of Obstetricians and Gynecologists (ACOG) released a statement to help obstetricians manage such patients. In this article, I examine the ACOG Statement in light of the historical and contemporary clinical realities surrounding homebirth in the United States, an investigation guided in part by my own experiences as an obstetrician in relation to pro-homebirth and anti-homebirth medical milieus. Comparison with other guidelines shows that ACOG treats home birth as an ethical exception: Comparable evidence leads to strikingly different recommendations in the case of home birth and in the case of trial labor after a previous cesarean section"";"" and ACOG treats other controversial issues that involve similar ethical issues very differently. By providing information not only as the primary but the sole ethical responsibility of the obstetrician, the ACOG Statement circumvents the obstetrician's responsibility to provide appropriate clinical care and the safest clinical environment for those mothers who choose to have a home birth, and to create for their newborns. What at first glance seems like a declaration of respect for women's autonomy implicitly authorizes behaviors that unethically limit genuinely autonomous choices. Obstetricians don't have to attend home births, I argue. However, our ethical duties oblige us to (1) refer clients to qualified clinicians who attend a home birth, (2) continue respectful prenatal care for women who choose to have a home birth, (3) provide appropriate counseling to home birth attendants, and (4) to ensure that the transfer of care is smooth and unpunished.",0,0,
780,"Exercise advice: the public health panacea for promoting physical activity? A Critical Perspective of Exercise Referral Programs"";"" their development and evaluation","This review critically examines the development, impact and evaluation of exercise referral schemes (ERS) in the UK. Rapid expansion of the use of such ERSs has been recorded in recreational and primary care settings, but evidence supporting their implementation has been sparse and mostly limited to randomized controlled trials (RCT) research design. Consequently, the understanding of the exercise recommendation as a “real world” intervention was limited. Given the increasing importance placed on evidence-based practice and clinical effectiveness, it is no longer sufficient for providers of exercise recommendations to ignore the need to evaluate programs. The assessment guidelines provided by the National Quality Assurance Framework for Exercise Referral are limited, so practitioners are often unsure of which measures to assess effectiveness are most appropriate. Training professionals focus mostly on collecting physiological data, but ignore relevant psychological and environmental parameters. Also, few UK studies have followed participants long-term to see if physical activity behaviors persist over time. Evidence from two ongoing large-scale (n=1600/year) evaluation studies of exercise recommendation schemes based in urban locations in North West England is described here. A participatory action research framework for assessment was used and integrated multi-method research approaches for assessment of both ERS participants and health professionals involved in delivery of interventions. This framework is an appropriate methodology for the assessment and development of complex interventions and here includes case studies, focus groups, interviews and questionnaires. Included was a 12-month follow-up study of a cohort of participants with exercise recommendation (n = 342) measuring the amount of leisure physical activity (Godin leisure score) at baseline (entry into exercise recommendation) and thereafter at 3-month intervals measured . ERS compliance was around 35-45%, with older participants more likely to complete. Physiological changes during the ERS, while statistically significant, were not of a magnitude to convey any real health benefit to an individual's health status. Although small in scale, all physiological changes were in a positive direction (e.g., lowering blood pressure) and, if sustained over time, could confer population-level health benefits. Participants referred by cardiac and practice nurses had higher adherence than participants referred by general practitioners. Scheme B showed that participants (n=103) who adhered to the end of the ERS (12 weeks) were able to sustain a small increase in physical activity at the end of 12 months (increase of 21 minutes of moderate activity/week vs to baseline). In summary, this research shows that the exercise recommendation process benefits certain segments of the population, but not necessarily all.",0,0,
