record_id,title,abstract,keywords,authors,year,date,doi,label_included,label_abstract_screening,duplicate_record_id
1658,Children with Wilson's disease: proton magnetic spectroscopy findings,"Background and objective: Neurological involvement is less common in pediatric patients with Wilson's disease (WD) than in adults. Therefore, subclinical neurological involvement cannot be excluded. Brain spectroscopy (MRS) has been used as a tool to provide clinically useful metabolic information on neurological impairment in WD. The aim of our study was to determine brain metabolic changes due to WD using MRS in patients with mild liver disease, treated since childhood. Material and methods: Twenty-two patients (15 men) with an established diagnosis of WD (mean age at diagnosis 6.6 years, range 1.8-14.4) were recruited. The diagnosis of WD was established in the presence of at least two of the following characteristics: ceruloplasmin level <20 mg/dl, baseline urine copper level >100 mcg/24 hours, urine copper level after provocation test with penicillamine >1575 mcg/24 hours, copper level >250 mcg/g dry weight. All patients had mild liver disease at baseline, with subtle neurological signs in 8 cases (36.4%). All twenty-two patients were examined with MRS in the basal ganglia (BG), occipital cortex (POC), and frontal white matter (FWM). The ratio of the following metabolites relative to creatine (Cr) was calculated: N-acetylaspartate (NAA) and myo-inositol (mI). The mean width of the peak line in each spectrum was measured. At the time of the MRS evaluation, the mean duration of the disease was 13.7 years (range 2.1-24.1) and the mean age was 19.6 years (range 9.8-34.4). ). Results: The metabolic rates in MRS in our cohort were in the normal range. Compared with the group of patients with liver symptoms, the group with concomitant subtle neurological symptoms had not significantly decreased NAA/Cr ratio (GB: 82.7% vs. 89.6%; POC: 101.2% vs. 116 .6%; FWM: 89.1% vs. 86.2%) and increased mI/Cr ratio (GB: 26.9% vs. 22.7%; POC: 34.8% vs. 34.9 %; FWM: 46.4% vs. 42.9%) in the three areas studied. Conclusions: It is known that in adult patients with WD with neurological signs, changes in MRS are unequivocally associated with a reduction in the NAA/Cr ratio assigned to neuronal loss and an increase in the level of the mI/Cr ratio related to neuronal loss. gliosis and inflammation. The absence of reduced NAA/Cr levels and increased mI/Cr levels in our cohort seems to indicate that early therapy can prevent neuronal loss, gliosis, and inflammation in brain areas, also in children with subtle neurological signs at baseline. .",,"Ranucci, G.;Liccardo, D.;Puoti, G.;Di Dato, F.;Tufano, M.;Venturino, D.;Iorio, R.",2012,March,http://dx.doi.org/10.1016/S1590-8658%2812%2960532-5,0,0,
1659,Pancreatic involvement in children with Wilson's disease on prolonged zinc therapy,"Background and objective: Wilson's disease (WD) is a disorder characterized by an accumulation of copper in various organs, especially the liver. The treatment is based on the use of copper and zinc chelators. In adult patients with WD treated with zinc, a frequent increase in serum amylase and lipase, without symptoms of pancreatitis, has been reported. The aim of our study was to evaluate pancreatic enzymes in children with WD on long-term zinc therapy. Material and methods: Forty-three patients with WD (28 men; mean age at diagnosis 6.1 years, range 1.1-20.9) were retrospectively evaluated. The patients were free of symptoms. The diagnosis of WD was established in the presence of at least two of the following characteristics: ceruloplasmin level <20 mg/dL, baseline urinary copper level (UCu) >100 mcg/24 hours, UCu after penicillamine challenge test >1575 mcg/24 hours, liver copper level >250 mcg/g dry weight. Thirty-two patients (24 men) on long-term (median duration 12 years, range 3-25) zinc therapy (25 or 50 mg elemental zinc two or three times daily depending on body weight and age) were investigated. . Treatment compliance was assessed based on clinical history and serum and urine copper and zinc levels. In all patients, serum amylase and lipase levels were analyzed during the course of zinc therapy. Results: Twenty-seven patients (84%) maintained a normal ALT level with zinc therapy. Based on UCu excretion (37+/-2mcg/24h) at the end of follow-up, all patients had good adherence to therapy. Pancreatic serum levels were normal before the start of zinc therapy in all. Nine patients (28%) presented hyperamylasemia (219+/-44IU/L) and 7 (22%) hyperlipasemia (110+/-30IU/L) under treatment with zinc, without clinical and radiological signs of pancreatitis. Only one 24-year-old adolescent (3%) presented with an attack of symptomatic acute pancreatitis, with elevated levels of amylase and lipase (300IU/L and 220IU/L, respectively) after 78 months of zinc treatment. Other common causes of pancreatitis besides zinc were ruled out. Conclusions: This study confirms that also in childhood most patients with WD treated chronically with zinc have benign pancreatic hyperenzymemia. Contrary to previous reports, acute pancreatitis can occur.",,"Ranucci, G.;Tufano, M.;Liccardo, D.;Di Dato, F.;Puoti, G.;Salvatori, M.;Iorio, R.",2012,March,http://dx.doi.org/10.1016/S1590-8658%2812%2960410-1,0,0,
1660,Long-term zinc therapy in children with Wilson's disease with mild liver disease,"Background and objective: Wilson's disease (WD) is a disorder of copper metabolism. In the pediatric age, most cases have a hepatic presentation. It is widely accepted that penicillamine is the first-choice therapy for children with liver disease, while zinc is indicated in presymptomatic patients and as maintenance therapy. The objective of our study was to evaluate the efficacy of exclusive zinc monotherapy in children with WD with isolated hypertransaminasemia. Material and methods: All patients with WD referred to our Pediatric Service for diagnostic investigation of elevated serum aminotransferases were analyzed. The diagnosis of WD was established in the presence of at least two of the following characteristics: a low ceruloplasmin level (<20 mg/dL), an increased urinary copper level (>100 mcg/24 hours), a urinary copper level increased after penicillamine challenge test (PCT; >1575 mcg/24 hours), an increased liver copper level (>250 mcg/g dry weight). Among the 43 WD patients enrolled, 29 were treated with zinc for a median period of 12 years (range 3-25). Zinc was the initial therapy of choice in 12 cases. Normalization of serum ALT was the main parameter of treatment efficacy in this study. Treatment compliance was assessed based on clinical history and serum and urine copper and zinc levels. Results: Of 17 (58%) children treated with penicillamine as first option, 4 (24%) normalized ALT within a median of 14 months (range, 4 to 48) and started zinc maintenance therapy. The remaining 13 patients (76%) with persistent hyper-ALT during penicillamine administration switched to zinc; nine of these (70%) normalized ALT with zinc within a median period of 9.5 months (range, 5 to 151). Eleven (92%) of 12 patients who received zinc alone as first option had ALT normalization over a median period of 14 months (range, 2 to 46). The patient with persistent hyper-ALT in zinc showed poor adherence to treatment. According to 24-hour urinary copper excretion (56+4 vs 37+2 mcg) at the end of follow-up, the efficacy in terms of decopperization was comparable in two groups. Conclusions: Although penicillamine therapy is generally used for the initial treatment of Wilson's disease, the present study has shown that zinc monotherapy can be used, as first-line therapy, in children with WD with isolated hypertransaminasemia at presentation. .",,"Ranucci, G.;Di Dato, F.;Puoti, G.;Liccardo, D.;Tufano, M.;Iorio, R.",2012,March,http://dx.doi.org/10.1016/S1590-8658%2812%2960278-3,0,1,
1661,Concomitant immune-mediated phenomenon in Wilson's disease: implications for monitoring chelation therapy,"Introduction: Wilson's disease (WD) is a genetic copper storage disorder that leads to liver failure and neurological deterioration. Current guidelines favor the use of chelating agents (d-penicillamine, trientine) in first-line therapy for symptomatic patients. The development of chelator-induced immunological adverse events leading to impaired renal function or bone marrow depression is a concern, especially under d-pencylamine therapy. Based on some case reports, a predictive value for antinuclear antibodies (ANA) has been suggested in this setting. Objective: The current study aimed to assess the prevalence of coexisting or therapy-related immune-mediated diseases in WD patients and to assess the role of antinuclear antibodies in therapy control in a retrospective cohort study. Patients and Methods: A total of 222 WD patients in a European tertiary care center were retrospectively analyzed. Medical regimens were classified and analyzed for adverse events and course of antinuclear antibodies. Results: Hepatic and neuropsychiatric symptoms were present in 153/222 (69.0%) and 71/222 (32.0%) patients, respectively. Confirmed coexisting immune-mediated diseases were evident in 28/222 (12.6%) patients. Data on the course of ANA under treatment and conclusive data on adverse events were available for 91 treatments with D-penicillamine, 58 treatments with trientine, and 58 treatments with zinc salts. Within these treatments, an increase in ANA titers was observed in 16/91 (17.6%) patients in the d-penicillamine group, in 12/58 (20.7%) patients in the trientine group and in 7/58 (12.1%) patients in the zinc group (p=ns). Analysis of adverse events leading to treatment discontinuation showed no correlation with a prior rise in ANA titers in all groups. Conclusion: In our cohort, ANA elevation was a frequent finding, but not related to the presentation of the disease and independent of the applied medical regimen. We did not observe a correlation between an increase in ANA and the development of related immune-mediated adverse events in all treatments. and especially in the d-penicillamine group. Therefore, the value of this parameter for monitoring adverse events appears to be clearly limited.",,"Seesle, J.;Gotthardt, D. N.;Merle, U.;Gohdes, A.;Pfeiffenberger, J.;Stremmel, W.;Weiss, K. H.",2012,April,http://dx.doi.org/10.1016/S0168-8278%2812%2961405-6,0,1,
1662,Blisters from my surgery: Clinical history helped by photographs from the internet,"84 years old WF admitted in a subacute rehabilitation. to recover from a complication of a total knee arthroplasty. PMHx. consists of DM, HTN, anemia, HLD, CAD, COPD, CKD, anxiety, and hypothyroidism. After two weeks of successful rehabilitation, he developed blisters on his limbs and torso, with no other symptoms. When the blisters burst, they expel a clear fluid, then scab over and new blisters appear on other parts of your body. The patient was started on Prednisone while in the hospital, but no documentation was found as to why. With further questioning, he stated that he had blisters before and that the steroids usually made them better. Until then, since no documentation was found on his blisters, COPD exacerbations were the presumptive cause of his steroid treatments. After reviewing and taking into consideration that the patient is a woman over 60 years of age, with previous episodes of uncomplicated blisters, also that these blisters have responded to steroid treatment, and especially after comparing her lesions with those published online at Multiple Sites Our patient was diagnosed with bullous pemphigoid and started on a prolonged taper of prednisone, after which she improved and was successfully discharged home. Discussion: Bullous pemphigoid is a fairly uncommon disease, but when it usually occurs in elderly women, it is a differential diagnosis to think about when blisters are present in the elderly, followed by pemphigus (a similar but less frequent bullous disease). common). The difference between the two is autoantibodies against intradermal epitopes in the latter versus subdermal autoantibodies in the former. Both have been linked to an increased risk of death, and that is why primary care geriatricians and anyone who cares for the elderly should be vigilant in diagnosing and treating bullous pemphigoid, treatment is primarily wound care (treating as a burn) and oral steroids. Recurrence is common and even longer steroid taper may be required. The etiology is not well understood, but an autoimmune response is known. The diagnosis is clinical. An association with the use of some medications (Furosemide, Penicillamine and Captopril -among the most prominent-) is known.",,"Garrido, A. I.;Chakka, A.;Iloabuchi, T.;Perez, F.;Nazir, A.",2012,April,http://dx.doi.org/10.1111/j.1532-5415.2012.04000.x,0,0,
1663,"Copper deficiency myeloneuropathy with hypozincemia due to zinc excess, gastrectomy, and low serum ceruloplasmin","Objective: We describe low serum zinc level in copper deficiency myeloneuropathy (CuDM) associated with excessive zinc intake and previous gastrectomy. Background Copper malabsorption occurs after gastrectomy or bariatric surgeries and can cause CuDM. The antagonistic relationship between copper and zinc is the basis for treating states of copper excess (eg Wilson's disease) with zinc supplementation. Excess zinc due to prolonged use of denture creams may be the cause of CuDM. Design/Methods: Case Report: An 83-year-old man developed progressive triple flexor spasms, severe sensory loss, and absent/decreased reflexes with Babinski's signs for 5 years after a gastrectomy 38 years earlier, using tin-based toothpaste. zinc (three weekly tubes) for 30 years and with hypoceruloplasminemia. Serum copper was 0.12 ug/mL (RI 0.75-1.45 mcg/mL), ceruloplasmin 4.0 mg/dL (RI 15-30 mg/dL), and serum zinc 0.58 ug. /mL (IR 0.66-1.0 mcg/mL). Results: Our patient had three causes of CuDM-hypocupremia, excessive zinc intake, and hypoceruloplasminemia. CuDM patients due to excessive zinc intake may have normal or elevated serum zinc levels (Nations 2008). Kumar et al. (Kumar 2004) noted hypozincemia in a patient after gastrectomy and poor absorption of copper. Gastrectomy, in addition to lowering serum copper levels, will also lower serum zinc. Our patient demonstrated low serum zinc levels from excessive zinc intake and was probably the result of his previous gastrectomy. Conclusions: Excessive zinc intake interferes with copper absorption and can result in CuDM. Our CuDM patient, related to previous gastrectomy, excessive zinc intake, and hypoceruloplasminemia, had a low serum zinc level. This likely reflected decreased zinc absorption due to his previous gastrectomy. Low serum zinc does not exclude CuDM.",,"Josiah, A.;Salomon, A.;Tacker, D.;Gutmann, L.",2012,,http://dx.doi.org/10.1212/WNL.78.1,0,0,
1664,Certain questions and our suggestions in the pharmacological treatment of Wilson's disease,"Wilson's disease (WD) is an autosomal recessive disorder of excessive accumulation of copper in the body. It is a very rare condition in Caucasian populations, but appears to be more common in the Chinese. Here we summarize our experience in the pharmacological treatment of the disease: (1) we selected different drugs of initial treatment for patients with different presentations. In general, we choose penicillamine for patients with mainly hepatic symptoms. Penicillamine should be avoided, or used with great caution, in patients with significant rigidity, drooling, dysarthria, and dysphagia. (2) Treatment of WD should be started as soon as possible. Zinc agents alone may be sufficient for asymptomatic children with WD who only have abnormal liver function tests. Penicillamine should be added once they become symptomatic or have abnormal liver ultrasound. (3) The 24-hour urine copper content is a good reference for adjusting medication dosages. A target of 200-500 ug of 24 UCC is usually an indicator of a good chelation dosage. (4) lifelong treatment with good compliance should be emphasized. (5) zinc can be used during pregnancy. A small dose of penicillamine (250 mg/d) can be added if necessary. (6) Chinese herbal medicine should be carefully selected and used as complementary treatment.",,"Liang, X. L.;Li, X. H.;Chen, R.",2012,January,http://dx.doi.org/10.1016/S1353-8020%2811%2970733-7,0,0,
1665,Wilson's disease in southern Brazil: a 40-year follow-up study,"Introduction: Wilson's disease (WD) is an autosomal recessive hereditary disorder of copper metabolism that leads to the accumulation of this metal in different organs and tissues. Hepatic and neurological symptoms are the main clinical features of the disease. Objective: The objective of the study is to analyze the clinical presentation, the epidemiological characteristics, the course of the disease and the response to therapy in a historical cohort of 36 Brazilian patients with WD. Patients and Methods: We reviewed 36 patients with WD, diagnosed between 1971 and 2010, and followed up in southern Brazil. Diagnosis of WD was based on clinical presentation, family history, Kayser-Fleischer rings, low serum ceruloplasmin, increased 24-hour urine copper excretion, liver biopsy, genetic testing, and/or response to provocation test. with D-penicillamine. Results: There were 16 (44.4%) male and 20 female (56.6%) patients, with a mean age of 34.6+/-10.8 years, with a high predominance of exclusively European continental origin (74, 5%). The mean age at the time of initial symptom presentation was 23.2+/-9.3 years. The time from the first clinical symptom to the definitive diagnosis was 27.5+/-41.9 months. At presentation, 9 patients (25%) showed exclusively neuropsychiatric symptoms, 14 (38.9%) exclusively hepatic symptoms, 11 (30.6%) demonstrated both hepatic and neuropsychiatric features (mixed presentation), and 2 (5. 5%) were asymptomatic. The treatment used included D-penicillamine (94.2%) and zinc acetate (5.8%). Conclusion: Our cohort of patients with WD has continental European origin as its unique characteristic, which differs from previous series described in Brazil. Follow-up and response to treatment was similar to previous studies.",,"Teive, H. A. G.;De Bem, R. S.;Muzillo, D.;Deguti, M. M.;Munhoz, R. P.;Barbosa, E. R.",2012,January,http://dx.doi.org/10.1016/S1353-8020%2811%2970335-2,0,1,
1666,An overview of biochemical genetics,"Biochemical genetics focuses on the pathophysiology, diagnosis, and treatment of inherited metabolic disorders. Although individually rare, the combined incidence of these diseases is probably greater than 1:3000 live births. These conditions may present in the neonatal period as an acute life-threatening illness, or may manifest later in childhood with symptoms of progressive neurodegeneration, skeletal abnormalities, and/or dysmorphia. The purpose of this introductory unit is to provide an overview of the different clinical categories of metabolic disorders, modern diagnostic methods, and treatment options. © 2011 by John Wiley & Sons, Inc.",,"Sharer, J. D.",2011,July,http://dx.doi.org/10.1002/0471142905.hg1701s70,0,0,
1667,Distinct clinical courses according to presenting phenotypes and their correlations with ATP7B mutations in a large cohort of Wilson's disease.,"Wide phenotypic and genotypic heterogeneities have been reported in Wilson's disease (WD), which makes it difficult to study their correlations. The objective of this study was to identify the factors related to these diversities. Methods: Clinical courses and molecular genetic characteristics were analyzed in 237 unrelated Korean families of WD. The mean follow-up period was 8.2 +/- 5.8 years. Results: The phenotypes they presented were classified as H1 (12.2%), H2 (42.4%), N1 (21.6%), N2 (0.4%), NX (0.4%), presymptomatic (22.4%) and others (0.4%), modifying the guidelines of Ferenci and colleagues. The age at presentation was younger and cirrhosis rarer in the presymptomatic group. Decompensated cirrhosis was the highest in the H1 group. Favorable outcome was rarer in the N1 group. Forty-seven (11 new) ATP7B mutations were identified in 85% of the 474 alleles. Multiplex ligation-dependent probe amplification assays on ATP7B and analyzes of the ATOX1 and COMMD1 genes did not identify additional mutations. Yeast complementation assays demonstrated functional disruption of all seven new missense mutants. Five major mutations, p.Arg778Leu, p.Ala874Val, p.Asn1270Ser, p.Lys838SerfsX35, and p.Leu1083Phe, accounted for 63% of alleles. H1 was more common, age at presentation was younger, and N1+N2+NX tended to be less common in patients with missense, frameshift, or splicing than in those with missense mutations alone. Patients with both mutations in the transduction (Td) or in the ATP hinge domain showed presymptomatic or hepatic manifestations but no neurological manifestations. Conclusions: The phenotype at presentation strongly affects the clinical outcome of WD and is related to the type and location of the ATP7B mutation, providing evidence for genotype-phenotype correlations in WD. © 2011 John Wiley & Sons A/S.",,"Lee, B. H.;Kim, J. H.;Lee, S. Y.;Jin, H. Y.;Kim, K. J.;Lee, J. J.;Park, J. Y.;Kim, G. H.;Choi, J. H.;Kim, K. M.;Yoo, H. W.",2011,July,http://dx.doi.org/10.1111/j.1478-3231.2011.02503.x,0,0,
1668,A basic manual on Wilson's disease for the general practitioner. [French],"Wilson's disease (WD) is an inherited disorder of hepatic copper excretion that leads to toxic accumulation of copper in the liver, as well as in the brain, cornea, and other organs. The defect is due to mutations in the copper-transporting ATPase ATP7B. Clinical manifestations are highly variable and include acute liver failure, chronic hepatitis, and cirrhosis, as well as neurological or psychiatric symptoms. The Kayser-Fleischer corneal ring is pathognomonic but is absent in about 50% of patients with hepatic manifestations alone. A high index of suspicion in clinically compatible situations is key, with a combination of laboratory tests that allow the diagnosis of WD. Treatment is based on the use of chelating agents, D-penicillamine or trientine. Liver transplantation should be considered for patients with acute liver failure or advanced cirrhosis.",,"Hiroz, P.;Antonino, A.;Doerig, C.;Pache, I.;Moradpour, D.",2011,2022-09-07 00:00:00,,0,0,
1669,Serum copper and serum free copper values in the diagnosis and follow-up of Wilson's disease and its carriers. [Chinese],"Objective: To explore the values of serum copper and serum free copper in the diagnosis of Wilson's disease (WD), its carrier, and viral hepatitis, and to explore the guiding importance of monitoring serum copper in the treatment of WD. Methods: A total of 80 patients with WD (liver type, n=60; encephalic type, n=20), 30 carriers, 20 patients with viral hepatitis were enrolled and their serum copper levels were determined. Neural symptoms were scored using modified Young's grade. Complete blood count, liver functions, blood coagulation functions, serum copper, and urinary copper were analyzed throughout the 8 courses of sodium dimercaptopropane sulfonate (DMPS) treatment. The patients were treated with zinc after discharge. All data were analyzed. Results: Free serum copper increased in patients with WD (0.17 mg/L +/- 0.04 mg/L), carriers (0.13 mg/L +/- 0.03 mg/L) and hepatitis severe viral (0.12 mg/L) . A slight increase in WD carriers was also observed. Serum copper level correlated with liver functions but not with severity of neural symptoms. Serum copper increased in patients without improvement in neural symptoms. However, serum copper decreased in WD patients with improvement of neural symptoms. Serum copper stabilized at approximately 0.2 mg/l during the long-term treatment period. Conclusion: There is an auxiliary diagnostic importance of serum copper in the determination of WD. Liver functions in hepatic-type WD affect the serum copper level. WD brain-type copper serum cannot indicate the severity of neural symptoms. Elevated serum copper level indicates a poor prognosis. Serum copper is an effective marker in monitoring the development and therapeutic efficacy of the disease. Copyright © 2011 by the Chinese Medical Association.",,"Zhou, X. X.;Li, X. H.;Huang, H. W.;Liu, B.;Zhu, R. L.;Liang, Y. Y.;Zhu, J. Z.;Liang, X. L.",2011,2022-10-25 00:00:00,http://dx.doi.org/10.3760/cma.j.issn.0376-2491.2011.39.007,0,0,
1670,Ulcerative colitis and primary sclerosing cholangitis. The long road to diagnosis. [German],"We present the case of a 13-year-old boy, who was asymptomatic, but showed elevated transaminases and gamma-GT in a routine blood test. Extremely increased liver copper concentration resulted in the diagnosis of Wilson's disease; D-penicillamine therapy was started. A few weeks later, the child presented with weight loss and signs of colitis and pancreatitis. Discontinuation of therapy resulted in improvement of colitis. After recurrence of symptoms during rechallenge, penicillamine therapy was discontinued due to suspected drug-induced colitis and pancreatitis. Under alternative zinc therapy, liver enzymes increased again, accompanied by elevated autoantibodies and persistently high fecal lactoferrin. The following reevaluation led to the final diagnosis of primary sclerosing cholangitis (PSC) and ulcerative colitis. The previous case demonstrates the diagnostic difficulties in cases of elevated transaminases without specific clinical symptoms. Despite the high specificity of liver copper content for the diagnosis of Wilson's disease, any cholestatic liver disease should be excluded, as it can lead to secondary hepatic storage of copper. Based on the case presented, the characteristics of ulcerative colitis and PSC are presented, in particular their association, diagnosis and treatment.",,"Tesch, N.;Lange, L.;Vorndamme, I.;Buderus, S.",2011,December,,0,0,
1671,Musculoskeletal conditions associated with Wilson's disease,"Wilson's disease (WD) is a rare disease, defined as an autosomal recessive disorder characterized by the release of free copper and a dramatic accumulation of hepatic intracellular copper with subsequent hepatic and central nervous system abnormalities. Mutations of the ATP7B gene are responsible for metabolic dysfunction. Small open-label studies have reported radiological abnormalities of the spine, such as scoliosis, diffuse bone demineralization, osteochondritis, and sometimes fractures. The prevalence of osteoporosis in young adult patients is debated, ranging from 10%, with normal mean Z-score values, to 43% in adults. A history of spinal or peripheral fractures may be present in 50% of patients. Joint disorders include large joint arthralgias such as knee pain, rare effusions, early onset of radiological features of osteoarthritis, and associated osteochondritis of the knee joint. Radiologic chondrocalcinosis, an unusual feature in young adults, should be confirmed. Few patients may develop drug-induced lupus with arthralgia, positive antinuclear and antihistone antibodies, secondary to D-penicillamine, the main copper chelator used in WD. In this orphan disease, small retrospective studies do not allow us to determine joint and bone manifestations related to WD. However, such clinical and radiological abnormalities are sometimes the first symptoms that lead to diagnosis. Clinicians should be aware that unexplained joint pain and effusion, or even radiologic features of osteoarthritis, of large joints in adolescents could suggest WD and lead to copper survey. © 2011 Elsevier Ltd. All rights reserved.",,"Quemeneur, A. S.;Trocello, J. M.;Ea, H. K.;Woimant, F.;Liote, F.",2011,October,http://dx.doi.org/10.1016/j.berh.2011.10.021,0,0,
1672,Wilson's disease in southern Brazil: a 40-year follow-up study,"BACKGROUND: Long-term data on clinical follow-up and treatment effectiveness of Wilson's disease are limited due to the low frequency of the disease. This study evaluated a retrospective cohort of patients with Wilson's disease from southern Brazil during a 40-year follow-up period. METHODS: Thirty-six patients with Wilson's disease, diagnosed between 1971 and 2010, were retrospectively evaluated for clinical presentation, epidemiologic and social characteristics, response to therapy, and outcome. RESULTS: Examination of the continental origins of the patients showed that 74.5% had a European ancestor. The mean age of presentation of the initial symptoms was 23.3 +/- 9.3 years, with a delay of 27.5 +/- 41.9 months until the definitive diagnosis. At presentation, hepatic symptoms predominated (38.9%), followed by mixed (hepatic and neuropsychiatric) symptoms (30.6%) and neuropsychiatric symptoms (25%). Kayser-Fleischer rings were identified in 55.6% of the patients, more frequently among those patients with neuropsychiatric symptoms (77.8%). Eighteen patients developed neuropsychiatric features, most commonly cerebellar syndrome. Neuroradiological imaging abnormalities were observed in 72.2% of these patients. Chronic liver disease was detected in 68% of patients with liver symptoms. 94.2% of all patients were treated with D-penicillamine for a mean time of 129.9 +/- 108.3 months. Other treatments included zinc salts, combination therapy, and liver transplantation. After starting therapy, 78.8% of patients had a stable or improved outcome, and the overall survival rate was 90.1%. CONCLUSION: This study is the first retrospective description of a population of patients with Wilson's disease of mainly European continental origin living in southern Brazil. Wilson's disease is treatable if correctly diagnosed and an adequate quality of life can be achieved, resulting in prolonged overall survival. © 2011 CLINICS.",,"de Bem, R. S.;Muzzillo, D. A.;Deguti, M. M.;Barbosa, E. R.;Werneck, L. C.;Teive, H. A. G.",2011,,http://dx.doi.org/10.1590/S1807-59322011000300008,0,1,
1673,Quality of life in patients with treated and clinically stable Wilson's disease,"Health-related quality of life (HRQoL) in Wilson's disease (WD) has not been extensively studied. Therefore, the purpose of this cross-sectional study was to identify clinical and demographic factors influencing HRQoL in 60 clinically stable, treated patients with WD using a generic questionnaire, the Short-Form 36-Item Health Survey of Outcomes Study. medical (SF-36). . The level of disability and the classification of multisystem manifestations of WD were assessed using the Global Assessment Scale for WD (GAS for WD). The same trained interviewers also administered the Mini Mental State Examination (MMSE) and the 21-item Hamilton Depression Rating Scale (HDRS) score. Lower SF-36 domain scores were found in patients with neurological disease compared with those with a predominantly hepatic form of WD. The HRQoL of patients with WD and psychiatric symptoms was also lower than that of those without. Finally, significant inverse correlations were obtained between the various domains of the SF-36 and all of the following: latency period from onset of first symptoms/signs and initiation of treatment, MMSE and HDRS scores, and different domains of the GAS for WD. © 2011 Movement Disorders Society.",,"Svetel, M.;Pekmezovic, T.;Tomic, A.;Kresojevic, N.;Potrebic, A.;Jesic, R.;Kostic, V. S.",2011,July,http://dx.doi.org/10.1002/mds.23608,0,0,
1674,Medical Management of Chronic Liver Diseases (CLD) in Children (Part II): Focus on Complications of CLD and CLD Requiring Special Considerations,"Treating the causes of many chronic liver diseases (CLD) may not be possible. In this case, complications must be anticipated, prevented or at least controlled by the best available therapeutic modalities. There are three main goals for the treatment of portal hypertension: (i) prevention of the first episode of variceal bleeding largely by non-selective beta-adrenergic receptor antagonists, which are generally not recommended in children; (ii) bleeding control using a stepwise approach from least invasive to most invasive strategies; (iii) and prevention of rebleeding by bypass operations, with particular enthusiasm for the use of the meso-Rex bypass in the pediatric population. Management of hepatic encephalopathy also consists of three main aspects: (i) ruling out other causes of encephalopathy; (ii) identify and treat precipitating factors; and (iii) start empirical treatment with drugs such as lactulose, rifaximin, sodium benzoate, and flumazenil. Treatment of mild ascites and peripheral edema should begin with sodium and water restriction, followed by careful diuresis, then large-volume paracentesis associated with colloid volume expansion in severe cases. Broad-spectrum empiric antimicrobial therapy should be used for the treatment of spontaneous bacterial peritonitis, bacterial and fungal sepsis, and cholangitis, after taking appropriate cultures, with appropriate changes in therapy following susceptibility testing. Empirical therapies continue to be standard practice for pruritus; these consist of bile acid binding agents, phenobarbital (phenobarbitone), ursodeoxycholic acid, antihistamines, rifampin (rifampin), and carbamazepine. Partial external biliary diversion can be used in refractory cases. When hepatorenal syndrome is suspected, treatment should be started early to prevent progression of kidney failure; approaches consist of general supportive measures, management of concomitant complications, screening for sepsis, antibiotic treatment, use of vasopressin analogs (terlipressin), and renal replacement therapy if necessary. Hepatopulmonary syndrome and portopulmonary hypertension are best treated by liver transplantation. Provision of adequate caloric supply, nutrition, and vitamin and mineral supplementation for management of growth failure, required vaccinations, and special care to ensure psychological well-being must be ensured. Anticoagulation may be attempted in acute portal vein thrombosis. Some CLDs, such as extrahepatic biliary atresia (EHBA), Crigler-Najjar syndrome, and Indian childhood cirrhosis, require special considerations. For EHBA, Kasai hepatoportoenterostomy is the current standard surgical approach in combination with nutritional therapy and supplementation of fat- and water-soluble vitamins, minerals, and trace elements. In type 1 Crigler-Najjar syndrome, extensive phototherapy is the mainstay of treatment, in association with adjuvant photobilirubin-binding therapy such as calcium phosphate, cholestyramine, or agar, until liver transplantation can be performed. Treatment of Indian childhood cirrhosis with penicillamine early in the course of the disease and at doses similar to those used to treat Wilson's disease cuts the mortality rate in half. ), hepatocyte transplantation, liver-targeted gene therapy, genetically modified enzymes, and therapeutic modalities targeting fibrogenesis. Hepapoietin, a natural cytokine that promotes hepatocyte growth, is under extensive investigation. © 2011 Adis Data Information BV. All rights reserved.",,"El-Shabrawi, M. H. F.;Kamal, N. M.",2011,,http://dx.doi.org/10.2165/11591620-000000000-00000,0,0,
