record_id,pubmedID,title,keywords,authors,abstract,label_abstract_screening,label_included
1243,14527106,Effects of protocol-based care on survival rates versus usual outpatient care in patients with type 2 diabetes.,,"So, Wing Yee; Tong, Peter C Y; Ko, Gary T C; Leung, Wilson Y S; Chow, Chun-Chung; Yeung, Vincent T F; Chan, Wing-Bun; Critchley, Julian A J H; Cockram, Clive S; Chan, Juliana C N","To determine whether clinical outcomes in patients with type 2 diabetes are improved by protocol-based care in a Diabetes Center compared to normal outpatient treatment; Descriptive analysis of a prospective cohort; Over a mean observation period of 7 years, 91 patients with type 2 diabetes and no cardiovascular or renal complications were followed by a nurse and a diabetologist in a clinical trial setting according to a structured protocol. Another 81 patients with comparable clinical features were followed by general specialists in the medical clinic at the same hospital. Clinical endpoints, defined as death and cardiovascular and renal events, were assessed in 1997 through a review of case records. Patients who received structured care had lower mortality (relative risk [RR] = 0.21; 95% confidence interval [CI] = 0.07, 0.65; P = .006), as well as a lower incidence of combined clinical outcome score (RR = 0.43) compared to the normal care group. ; 95% CI = 0.22, 0.84; P = .01). In the usual care group, increases of 14.6-fold (P < .01) and 15.7-fold (P < .01) were seen in patients with no glycosylated hemoglobin or plasma lipid levels during the entire observation period (8.6%). risk of death and combined clinical endpoints, respectively, compared with those with at least one measurement (60.5%); Management with a protocol-based care model improved survival and clinical outcomes in patients with type 2 diabetes. Conclusive studies are needed to confirm these findings and compare the cost-effectiveness of these care models.",0,0
1244,14587650,Effects of spironolactone and metoprolol on QT dispersion in heart failure.,,"Akbulut, Mehmet; Ozbay, Yilmaz; Ilkay, ErdoÄŸan; Karaca, Ilgin; Arslan, Nadi","The effects of spironolactone or metoprolol added to the conventional treatment protocol in heart failure patients on QT dispersion, which is considered as a predictor of sudden cardiac death, were evaluated. A total of 105 New York Heart Association class III patients were included in this study. The conventional treatment protocol was standardized by giving the same doses of ramipril, furosemide and digoxin to all patients for 3 weeks. At the end of this period, the patients were divided into three groups. Conventional treatment was continued in group 1, 25 mg spironolactone was added in group 2, and 12.5 mg metoprolol was added in group 3. The patients were followed for 12 weeks, clinical and laboratory tests were performed every 3 weeks. At the end of 12 weeks, no significant change in corrected QT distribution was observed in group 1 (corrected QT distribution: 80 +/- 2 ms to 79 +/- 2 ms, P: 0.22). However, corrected QT dispersion decreased by 32.5% in group 2 (from 83 +/- 2 ms to 56 +/- 1 ms; P: 0.01). A 32.9% reduction in corrected QT dispersion (79 +/- 2 ms to 53 +/- 2 ms; P: 0.01) was observed in Group 3. In conclusion, adding spironolactone or metoprolol to a conventional therapy in heart failure patients. resulted in improved clinical conditions and significant reduction in predictors of sudden death improved QT distribution. The effects of spironolactone and metoprolol on corrected QT dispersion were similar.",0,0
1245,14597462,ALLHAT or soft science of the secondary endpoint.,,"Messerli, Franz H","The recent Antihypertensive and Lipid-Lowering Therapy to Prevent Heart Attack Trial (ALLHAT) demonstrated that the primary endpoint of coronary heart disease was the same in the chlorthalidone, lisinopril, and amlodipine groups. Nevertheless, the main conclusion of this study was that thiazide diuretics were superior in preventing 1 or more major forms of cardiovascular disease and should be preferred for first-line antihypertensive therapy. This conclusion was based solely on analysis of secondary endpoints and cost. This interpretation of ALLHAT broadly explained these guidelines, as evidenced by the principle ""use thiazides for most patients with uncomplicated hypertension"" in the Seventh Report of the Joint National Committee on the Prevention, Detection, Evaluation and Treatment of High Blood Pressure. While diuretics will rightly continue to be the cornerstone of antihypertensive therapy (as ALLHAT researchers have told us), we must remember that secondary endpoints are ""soft data"" that should not provide a basis for main conclusions or lead to labeling of a drug. is the preferred class.",0,0
1246,14600713,[Drug therapy in secondary prophylaxis after transient cerebral ischemia or cerebral infarction].,,"Salvesen, Rolf","Stroke is the third leading cause of death in western countries and the leading cause of addiction in activities of daily living. Efforts to reduce its prevalence should therefore be given the highest priority. There is uncertainty about the importance of the various types of intervention; This review is based on personal experience, although mostly a search of the relevant literature in the Cochrane Library; Important measures are in the treatment of hypertension with a target area of 140/90 mm Hg, anticoagulation in patients with atrial fibrillation and other potential sources of cardioembolism, and in the form of acetylsalicylic acid, possibly preferably combined with dipyradimol for the remaining antiplatelet agents. Medications that reduce serum lipids should also be considered. Adequate secondary prophylaxis after transient ischemic attack (TIA) or ischemic stroke is potentially of great benefit in reducing the incidence of new stroke, myocardial infarction, or premature vascular death. Standardized guidelines can facilitate the implementation of these measures if updated regularly and adjusted to the needs of each individual patient.",0,0
1247,14608527,Effects of ACE inhibition and AT1-receptor antagonism on endothelial function and insulin sensitivity in essential hypertensive patients.,,"Yavuz, Dilek; KoÃ§, Mehmet; Toprak, Ahmet; Akpinar, Ihsan; VelioÄŸlu, Ayliz; Deyneli, Oguzhan; Haklar, GoncagÃ¼l; Akalin, Sema","Impaired endothelial function is closely associated with hyperinsulinemia and insulin resistance in essential hypertension. The objectives of this study were: 1) to evaluate whether two alternative drugs, angiotensin converting enzyme (ACE) inhibitors and Angiotensin II (Ang II) antagonists, have comparable effects on glucose metabolism and endothelial function. 2) to determine whether they ameliorate endothelial dysfunction by modulating insulin resistance and oxidative stress; Essentially hypertensive patients were randomized into two groups: Twelve (nine patients in final analysis) received enalapril (enalapril group) and twelve (nine patients in final analysis) received losartan (losartan group). Twelve gender- and age-matched normotensive volunteers were included as controls. Endothelial function, insulin sensitivity, and lipid peroxidation (TBARs) and NO metabolites (NOx) were evaluated before and after six months of treatment; Endothelial function, measured as flow-mediated dilatation (FMD), improved in both treatment groups (p=0.0001). The calculated insulin sensitivity index also improved in the enalapril-treated group (p=0.05), but not in the losartan-treated group compared to baseline levels. TBARS values were significantly reduced in the enalapril group compared to baseline levels (p<0.001). FMD correlated positively with insulin sensitivity index (r=0.32, p<0.05) and NOx levels (r=0.39, p=0.01) and negatively with TBARS levels (r=-0.53, p=0.0002) in hypertensive patients; Inhibition of the renin-angiotensin system with ACE inhibitors or AT(1) receptor blockers ameliorates endothelial dysfunction. ACE inhibition has pronounced effects on improving insulin sensitivity and reducing oxidative stress in essential hypertensive patients.",0,0
1248,14610160,"Valsartan, captopril or both in myocardial infarction complicated by heart failure, left ventricular dysfunction, or both.",,"Pfeffer, Marc A; McMurray, John J V; Velazquez, Eric J; Rouleau, Jean-Lucien; KÃ¸ber, Lars; Maggioni, Aldo P; Solomon, Scott D; Swedberg, Karl; Van de Werf, Frans; White, Harvey; Leimberger, Jeffrey D; Henis, Marc; Edwards, Susan; Zelenkofske, Steven; Sellers, Mary Ann; Califf, Robert M","Angiotensin converting enzyme (ACE) inhibitors, such as captopril, reduce mortality and cardiovascular morbidity in patients with myocardial infarction complicated by left ventricular systolic dysfunction, heart failure, or both. In a double-blind study, we compared the effect on mortality of the angiotensin receptor blocker valsartan, the ACE inhibitor captopril, and the combination of the two in this patient population; Patients receiving conventional therapy were randomly assigned to add-on therapy with valsartan (4909 patients), valsartan plus captopril (4885 patients), or captopril (4909 patients) 0.5 to 10 days after acute myocardial infarction. The primary endpoint was death from any cause.; During a median follow-up of 24.7 months, 979 patients in the valsartan group, 941 patients in the valsartan-and-captopril group, and 958 in the captopril group died (hazard ratio , 1.00 in the valsartan group compared to the captopril group; 97.5 percent confidence interval, 0.90 to 1.11; P=0.98; captopril). hazard ratio, 0.98; 97.5 percent confidence interval, 0.89 to 1.09; P=0.73 in the valsartan-and-captopril group compared to the valsartan-and-captopril group. Upper limit of the unilateral 97.5 percent confidence interval for comparison of the valsartan group with the captopril group in terms of mortality (P=0.004) and fatal and non-fatal cardiovascular events (P<0.001). The valsartan and captopril group had the most drug-related adverse events. Hypotension and renal dysfunction were more common in the valsartan group with monotherapy, and cough, rash, and taste disturbance were more common in the captopril group; Valsartan is as effective as captopril in patients at high risk for cardiovascular events after myocardial infarction. Combining valsartan with captopril increased the rate of side effects without improving survival.",0,0
1249,14657064,calcium antagonist and a non-calcium antagonist hypertension treatment strategy for patients with coronary artery disease. International Verapamil-Trandolapril Trial (INVEST): a randomized controlled trial.,,"Pepine, Carl J; Handberg, Eileen M; Cooper-DeHoff, Rhonda M; Marks, Ronald G; Kowey, Peter; Messerli, Franz H; Mancia, Giuseppe; Cangiano, JosÃ© L; Garcia-Barreto, David; Keltai, Matyas; Erdine, Serap; Bristol, Heather A; Kolb, H Robert; Bakris, George L; Cohen, Jerome D; Parmley, William W","Despite the evidence for the efficacy of antihypertensive agents in the treatment of hypertensive patients, the safety and efficacy of antihypertensive agents for coronary artery disease (CAD) have only been distinguished from subgroup analyzes in large studies; To compare mortality and morbidity outcomes in patients with hypertension and CAD treated with the calcium antagonist strategy (CAS) or the non-calcium antagonist strategy (NCAS); A randomized, open-label, blinded endpoint study of 22 576 hypertensive CAD patients aged 50 years and older, conducted at 862 centers in 14 countries from September 1997 to February 2003; Patients were randomly assigned to either CAS (verapamil sustained release) or NCAS (atenolol). Strategies specified dosage and additional drug regimens. Trandolapril and/or hydrochlorothiazide were administered to achieve blood pressure targets according to the guidelines in the sixth report of the Joint National Committee for the Prevention, Detection, Evaluation and Treatment of Hypertension less than 140 mm Hg (systolic). and less than 90 mm Hg (diastolic); and less than 130 mm Hg (systolic) and 85 mm Hg (diastolic) if you have diabetes or kidney failure. Trandolapril has also been recommended to patients with heart failure, diabetes or kidney failure; Primary: first death event (all-cause), non-fatal myocardial infarction, or non-fatal stroke; other: cardiovascular death, angina, adverse experiences, hospitalizations, and blood pressure control at 24 months; At 24 months, 6391 patients (81.5%) in the CAS group were receiving verapamil sustained release; 4934 (62.9%) were taking trandolapril; and 3430 (43.7%) were taking hydrochlorothiazide. In the NCAS group, 6083 patients (77.5%) were taking atenolol; 4733 (60.3%) were taking hydrochlorothiazide; and 4113 (52.4%) were taking trandolapril. After a follow-up of 61 835 patient-years (mean 2.7 years per patient), 2269 patients had a primary outcome event with no statistically significant difference between treatment strategies (9.93% in CAS and 10.17% in NCAS; relative risk [ RR) ], 0.98; 95% confidence interval [CI], 0.90-1.06). Two-year blood pressure control was similar between groups. JNC VI blood pressure targets were met by 65.0% (systolic) and 88.5% (diastolic) of CAS patients and 64.0% (systolic) and 88.1% (diastolic) of NCAS patients. obtained. A total of 71.7% of CAS patients and 70.7% of NCAS patients achieved systolic blood pressure below 140 mm Hg and diastolic blood pressure below 90 mm Hg; The verapamil-trandolapril-based strategy was clinically as effective as the atenolol-hydrochlorothiazide-based strategy in hypertensive CAD patients.",0,0
1250,7475056,Insulin sensitivity in obese hypertensive dyslipidemic patients treated with enalapril or atenolol.,,"Morel, Y; Gadient, A; Keller, U; Vadas, L; Golay, A","We evaluated the effects of enalapril [angiotensin-converting enzyme (ACE) inhibitor] on insulin sensitivity and serum lipoprotein concentration in obese hypertensive dyslipidemic patients in comparison with atenolol (beta-blocker). Twenty-eight hypertensive [mean blood pressure (MAP) 152 +/- 3/103 +/- 1 mm Hgl], obese [mean body mass index (BMI) 30 + 1 kg/m2A], dyslipidemic [total triglycerides 2.0 +/ - 0.2 mM and/or high-density lipoprotein (HDL) cholesterol 1.1 +/- 0.1 mM and low-density lipoprotein (LDL) cholesterol 4.5 +/- 0.2 mM] outpatients were randomized into two groups receiving enalapril or atenolol for 12 weeks. researcher-blind, parallel, comparative two-center trial. Insulin sensitivity was assessed with a modified insulin suppression test. Blood pressure (BP), insulin sensitivity, and serum lipoprotein concentrations were compared before and after each treatment and between the two treated groups. BP was significantly and comparably reduced (p < or = 0.01) during treatment with enalapril and atenolol. Insulin sensitivity increased by 15% (p = 0.03) in the enalapril group and worsened by 17% (p < or = 0.01) in the atenolol group. Serum lipoprotein concentrations were not altered by any treatment. Although the improvement in insulin sensitivity caused by enalapril treatment seems to be an advantage compared to atenolol treatment in hypertensive obese and dyslipidemic patients, the BP-lowering efficacy of the two drugs is similar. Since this effect has been reported with other ACE inhibitors, it appears to be characteristic of the entire class of ACE inhibitors.",0,0
1251,7475338,Diagnosis and outpatient management of congestive heart failure.,,"Karon, B L","Congestive heart failure causes significant patient morbidity and mortality in the United States. Symptoms and physical findings may be helpful in diagnosis, but have limited sensitivity and specificity. Objective measurement of ventricular function is essential in almost all patients with a suspected diagnosis of heart failure. Reversible causes of heart failure should be investigated. Outpatient management includes education and counselling, emphasis and evaluation of dietary adherence, and pharmacological therapy. Angiotensin converting enzyme inhibitors are the mainstay of therapy but are underutilized and apparently not given maximum doses due to concerns of side effects. Diuretic therapy should only be administered as needed to manage fluid overload. Calcium channel blockers are relatively contraindicated in patients with impaired ventricular function. Patient follow-up should be guided by the medical history and physical examination results. Routine serial testing of ventricular function and exercise performance is not recommended.",0,0
1252,7477219,clinical trial of the angiotensin converting enzyme inhibitor trandolapril in patients with left ventricular dysfunction after myocardial infarction. Trandolapril Cardiac Evaluation (TRACE) Working Group.,,"KÃ¸ber, L; Torp-Pedersen, C; Carlsen, J E; Bagger, H; Eliasen, P; Lyngborg, K; Videbaek, J; Cole, D S; Auclert, L; Pauly, N C","Treatment with angiotensin-converting enzyme (ACE) inhibitors reduces mortality among acute myocardial infarction survivors, but it is unclear whether ACE inhibitors should be used in all patients or only selected patients; We screened 6676 consecutive patients with 7001 myocardial infarctions confirmed by enzyme studies. A total of 2606 patients had echocardiographic evidence of left ventricular systolic dysfunction (ejection fraction, < or = 35 percent). At days 3 to 7 post-infarction, 1749 patients were randomly assigned to receive oral trandolapril (876 patients) or placebo (873 patients). Follow-up was between 24 and 50 months; During the study period, 304 patients (34.7 percent) in the trandolapril group died compared to 369 (42.3 percent) in the placebo group (P = 0.001). The relative risk of death in the trandolapril group compared with the placebo group was 0.78 (95 percent confidence interval, 0.67 to 0.91). Trandolapril also reduced the risk of death from cardiovascular causes (relative risk, 0.75; 95 percent confidence interval, 0.63 to 0.89; P = 0.001) and sudden death (relative risk, 0.76; 95 percent confidence interval, 0.59 to 0.98; P = 0.03). . Progression to severe heart failure was less frequent in the trandolapril group (relative risk, 0.71; 95 percent confidence interval, 0.56 to 0.89; P = 0.003). In contrast, the risk of recurrent myocardial infarction (fatal or non-fatal) was not significantly reduced (relative risk, 0.86; 95 percent confidence interval, 0.66 to 1.13; P = 0.29).; In patients with reduced left ventricular function immediately after myocardial infarction, long-term treatment with trandolapril significantly reduced the overall risk of mortality, cardiovascular mortality, sudden death, and the development of severe heart failure. Reducing mortality in a randomized trial enrolling 25 percent of consecutive patients screened should encourage the selective use of ACE inhibition after myocardial infarction.",1,1
1253,7484820,The effect of captopril and physical working capacity after acute myocardial infarction in patients with low ejection fraction.,,"Hartley, L H; Flaker, G; Basta, L; Menapace, F; Goldman, S; Davis, B; Hamm, P; Lamas, G; Moye, L; Wun, C C","Previous studies after acute myocardial infarction (AMI) have reported conflicting results regarding the effects of angiotensin-converting enzyme inhibition on physical working capacity. To provide further information on this issue, we examined the effects of captopril on working capacity in patients with low ejection fractions after AMI but without congestive heart failure. One hundred and sixty-six participants from 5 centers were recruited for the Survival and Ventricular Enlargement study after being randomized to captopril or placebo. Steep loop ergometer tests were performed with continuous measurements of respiratory gases at 4, 12, and 24 months after AMI. Our study is in line with 2 of the 3 previous studies after AMI and supports the conclusion that in patients without congestive heart failure, working capacity 4 or 12 months after AMI is not affected by angiotensin-converting enzyme inhibition. In addition, no significant effect of captopril was noted 24 months after AMI. Peak oxygen uptake tended to decrease mean (+/- SD) -22 +/- 322 ml/min (n = 66) in the placebo group from 12 to 24 months, but increased in the captopril group (+62). +/- 289, n = 57), a significant difference (Mann-Whitney chi-square, p = 0.02). This post-hoc observation suggests that a late beneficial effect may be masked by insufficient study time. The known benefits of captopril do not include an increase in working capacity in the first 24 months after AMI.",0,0
1254,7484859,Effects of enalapril on heart rate variability in patients with congestive heart failure.,,"Zhang, Y H; Song, Y C; Zhu, J; Hu, T H; Wan, L L","Congestive heart failure (CHF) is characterized by sympathetic activation and parasympathetic withdrawal, and the magnitude of sympathoneural activation is associated with adverse outcomes. Angiotensin converting enzyme inhibitor therapy has been shown to reduce mortality and improve prognosis in patients with CHF, but whether this therapy improves cardiac autonomic control is not well known. This double-blind, placebo-controlled crossover study examines the effects of enalapril on autonomic control in 12 patients with mild to moderate CHF by heart rate variability analysis. Compared with placebo, enalapril increased the SD of all normal RR intervals (SDNN) from 39 +/- 13 to 48 +/- 15 ms (p < 0.01), and the mean SD of RR intervals for all 5-minute segments from 33. increased. +/- 12 to 42 +/- 15 ms (p < 0.01) and mean of SDs of all RR intervals for all 5-minute segments (SDNN index) 19 +/- 5 to 23 +/- 6 ms (p < 0.01) . Root-mean-square sequential differences and percent differences between adjacent RR intervals > 50 ms are also from 17 +/- 8 to 21 +/- 8 ms (p < 0.01) and 1.1 +/- 2.1 It has been increased to 2.8+. /- 2.9% (p < 0.05). Also increased overall, low frequency and high frequency power from 560 +/- 349 to 786 +/-504 ms2/Hz (p < 0.01), from 125 +/- 107 to 179 +/- 135 ms2 /Hz (p < 0.01) and 46 +/- 32 to 94 +/- 78 ms2/Hz (p < 0.01), respectively.",0,0
1255,7485134,"randomized, placebo-controlled, multicenter study evaluating alternate-day prednisone and fish oil supplements in young patients with immunoglobulin A nephropathy. Scientific Planning Committee of the IgA Nephropathy Study.",,"Hogg, R J",,0,0
1256,7485207,Beneficial effect of angiotensin converting enzyme inhibition by captopril on diabetic nephropathy in normotensive IDDM patients with microalbuminuria. North American Microalbuminuria Working Group.,,"Laffel, L M; McGill, J B; Gans, D J","To determine whether angiotensin converting enzyme (ACE) inhibition by captopril reduces the progression of microalbuminuria to overt proteinuria in normotensive patients with insulin-dependent diabetes mellitus (IDDM); This study was a prospective randomized, double-blind, placebo-controlled study involving 26 centers in the United States and Canada. One hundred and forty-three subjects aged 14 to 57 years with IDDM for 4 to 33 years, blood pressure <140/90 mm Hg in the absence of antihypertensive therapy, and sustained albumin excretion 20 to 200 micrograms/min, were randomized. Double-blind treatment with captopril 50 mg or placebo BID. Albumin excretion rate (AER), blood pressure, and glycohemoglobin were determined every 3 months, and creatinine clearance (CrCl) and urea excretion were measured every 6 months; At 24 months, 6.0% (4/67) of captopril-treated subjects and 18.6% (13/70) of placebo-treated subjects were clinically defined as having an AER > 200 micrograms/min and at least 30% above baseline. progressed to proteinuria (risk reduction = 67.8%, P = 0.037). AER increased by 11.8% (95% confidence interval [CI] -3.3% to 29.1%) per year in the placebo group compared to 17.9% (CI -29.6% to -4.3%) in the captopril group. ) decreased (P = 0.004). CrCl decreased by 4.9 mL/min per 1.73 m2 per year in the placebo group and remained constant in the captopril group (0.9 mL/min per 1.73 m2 per year, P = 0.039 between groups). Ten subjects required treatment for hypertension; There was little correlation between mean arterial blood pressure and 24-month changes in AER in both groups. Glycohemoglobin and urinary urea excretion did not differ between groups; After 24 months of treatment with captopril, compared with placebo, normotensive subjects with IDDM experienced significantly less progression from microalbuminuria to clinical proteinuria, reduced albumin excretion, and preserved CrCl ratio. The ACE inhibitor captopril was well tolerated.",0,0
1257,7487244,Clinical evaluation of intravenous enalaprilat at different doses in patients with hypertensive crises.,,"Hirschl, M M; Binder, M; Bur, A; Herkner, H; Brunner, M; MÃ¼llner, M; Sterz, F; Laggner, A N","The appropriate intravenous dose of enalaprilat to be used in the treatment of hypertensive crisis is controversial. A comparative study of the efficacy and safety of different doses of enalaprilat in hypertensive patients has not been conducted.; Hypertensive emergencies (systolic blood pressure > 210 mm Hg and/or diastolic blood pressure > 110 mm Hg) or emergencies (diastolic blood pressure > 100 mm Hg and evidence of end-organ damage, i.e. angina pectoris, from January 1, 1994 to September 30, 1994) Hypertensive encephalopathy or congestive heart failure) who presented to the emergency department until Patients were randomized to receive different doses of enalaprilat (0.625, 1.25, 2.5, and 5 mg). Response to treatment was defined as a steady decrease in systolic blood pressure below 180 mm Hg and diastolic blood pressure below 95 mm Hg within 45 minutes of initiation of treatment, and relief of symptoms in patients with hypertensive emergencies; The treatment goal was achieved in 41 (63%) of 65 patients. Twenty-four patients (37%) failed to reach the treatment goal within 45 minutes of enalaprilat administration. Response rates in the 0.625 mg, 1.25 mg, 2.5 mg, and 5 mg groups were 67%, 65%, 59%, and 62%, respectively. The proportion of initially randomized patients responding to treatment was not different in any of the four enalaprilat dose groups. There were no significant differences in changes in systolic, diastolic and mean arterial blood pressure according to enalaprilat dose. No serious side effects were observed.; Enalaprilat is a safe antihypertensive drug with moderate efficacy in the treatment of hypertensive crisis. We recommend 0.625 mg as an initial dose for the treatment of hypertensive crisis, as doses above 0.625 mg do not change either the response rates or the magnitude of the reduction in blood pressure.",0,0
1258,7487694,Lack of recognition of the relationship between life-threatening angioedema and angiotensin converting enzyme inhibitor therapy.,,"Weiner, J M",,0,0
1259,7488449,"Failure of ""effective"" therapy for heart failure to restore normal habitual activity.",,"Walsh, J T; Andrews, R; Evans, A; Cowley, A J","To examine the effects of drug therapy on laboratory exercise tests in relation to daily activity measures in patients with chronic heart failure; University teaching hospital.; Eighteen patients with mild to moderate chronic heart failure (New York Heart Association functional class II-III) and 10 age-matched healthy controls; Evaluations were made before and after 12 weeks of vasodilator drug therapy. Exercise capacity was measured during two different types of treadmill exercise, one using the ramp protocol and the other using a constant workload. Hallway walking tests were also performed at three self-selected speeds, and traditional measures of activity evaluated from pedometer scores; Exercise times increased significantly (P < 0.01) from baseline with both treadmill protocols after 12 weeks of drug therapy, with a positive correlation (r = 0.69, P < 0.01) between treadmill exercise time for both protocols. Self-selected slow speed 100 m corridor walking tests also improved (P < 0.02), but these were not correlated with changes in treadmill exercise time. Pedometer scores of patients with heart failure were greatly reduced compared to controls (258 (45) x 10(2) v 619 (67) x 10(2) steps/week, P < 0.001) and after 12 weeks treatment did not change (261 (42) ) x 10(2) steps/week); These data confirm the need to use different exercise protocols when evaluating the benefits of drug therapy in patients with chronic heart failure. Treatments that appear effective with conventional laboratory-based exercise testing may not improve daily activities. This may reflect the failure of an apparently successful treatment and should be taken into account when interpreting clinical trials.",0,0
1260,7490153,The trough-to-peak ratio as a tool to evaluate antihypertensive drugs. APTH Investigators. Outpatient Blood Pressure and Hypertension Treatment Trial.,,"Staessen, J A; Bieniaszewski, L; Buntinx, F; Celis, H; O'Brien, E T; van Hoof, R; Fagard, R","The U.S. Food and Drug Administration designed the trough-to-peak ratio as a tool for evaluating long-acting antihypertensive drugs, but rates are often reported without accounting for inter-individual variability. This study investigated how trough-to-peak ratio would be affected by interindividual and interindividual variability and smoothing of daily blood pressure profiles. Ambulatory blood pressure was recorded with placebo in 143 hypertensive patients (diastolic pressure > 95 mm Hg at conventional measurement). After 2 months, the recordings were repeated with lisinopril 10 mg (n = 66) or 20 mg (n = 77) given once daily between 7 and 11 pm. Baseline-adjusted trough-to-peak ratios were determined from daily blood pressure profiles with 1-hour precision. Lisinopril reduced 24-hour pressure by 16 +/- 17 mm Hg for systolic and 10 +/- 10 mm Hg for diastolic (+/- SD) (P < .001). According to the usual approach, ignoring inter-individual variability, the trough-to-peak ratio was 0.72 for systolic pressure and 0.67 for diastolic pressure. The rates did not show normal distribution in 143 patients. They were the same at both doses of lisinopril. Taking into account inter-individual variability, the median trough-to-peak ratio was 0.34 for systolic pressure (P5 to P95 range, -0.46 to 0.87) and 0.26 (-0.44 to 0.84) for diastolic pressure. In 66 patients examined twice with lisinopril 10 mg, mean 32 days apart, trough-to-peak ratios were characterized by great individual variability.",0,0
1261,7490409,Severe hyponatremia associated with ramipril therapy in an elderly woman.,,"Tilly-Gentric, A",,0,0
1262,7496563,Effect of enalapril on erythrocytosis in hypertensive patients with kidney disease.,,"Shand, B I; Bailey, R R; Lynn, K L; Robson, R A","Treatment of hypertension with an angiotensin converting enzyme inhibitor (ACEI) may be associated with a decrease in hemoglobin concentration, especially in patients with renal impairment. This open study in 19 patients with various kidney diseases with complicated hypertension investigated the effects of the ACEI, enalapril, on hemoglobin and plasma erythropoietin (EPO) concentrations. Blood samples were drawn at baseline and at 2, 60, and 120 days after starting treatment with enalapril. At day 60, there was a significant decrease in mean hemoglobin concentration (mean decrease of 7.4 g/l) that persisted through day 120. Alongside a small but significant decrease by day 2, the mean plasma EPO concentration remained constant throughout the study. However, the magnitude of the decrease in hemoglobin concentration was significantly correlated with baseline plasma creatinine concentration and creatinine clearance. These results showed that the degree of renal failure is important in determining the hematological response to ACE inhibition. Although the mechanism of these changes remains unclear, our findings suggest that inhibition of the renin-angiotensin system rather than reducing EPO production may reduce the erythropoietic activity of the hormone.",0,0
1263,7496564,Normalization of structural cardiovascular changes during antihypertensive therapy with an ACE inhibitor perindopril-based regimen.,,"Sihm, I; Schroeder, A P; Aalkjaer, C; Holm, M; MÃ¸rn, B; Mulvany, M; Thygesen, K; Lederballe, O","Untreated essential hypertension is associated with left ventricular hypertrophy (LVH) and structural changes in resistance vessels. The aim of this study was to determine the effect of perindopril-based antihypertensive therapy on the ratio of media thickness to lumen diameter (media:lumen) and left ventricular mass of peripheral resistance vessels in essential hypertension. Twenty-five patients with newly diagnosed or poorly regulated essential hypertension were treated with perindopril. Inadequate treatment response (DBP > 90 mmHg) led to the addition of isradipine, and hydralazine was used as a tertiary drug if necessary. Gluteal subcutaneous biopsies were surgically taken at baseline and after 9 months of successful treatment. Two small resistance arteries were isolated and placed on a small vessel myograph, and the media:lumen ratio (%) was measured under standard conditions. Left ventricular mass was determined by echocardiography. The mean (SD) media:lumen ratio decreased from 9.8% (2.6) to 7.8% (1.9) (p < 0.05), while left ventricular mass decreased from 299 (75) g to 199 (53) g (p < 0.001). ) fell. Correlation was found between changes in left ventricular mass index and changes in media:lumen ratio (r = 0.62, p < 0.01). It was concluded that a perindopril-based regimen efficiently normalized resistant arterial architecture and left ventricular hypertrophy in essential hypertension within one year of treatment. The impact of these findings on the extreme cardiovascular morbidity and mortality in arterial hypertension remains to be investigated.",0,0
1264,7498206,Acute effect of captopril administration on baroreflex sensitivity in patients with acute myocardial infarction.,,"Marakas, S A; Kyriakidis, M K; Vourlioti, A N; Petropoulakis, P N; Toutouzas, P K","Depressed baroreflex sensitivity (BRS) after acute myocardial infarction (AMI) is considered an indicator of decreased vagal and/or increased sympathetic tone. To determine the effect of angiotensin-converting enzyme inhibitors (ACEIs) on BRS after AMI, we examined 27 patients with first Q-wave AMI, no signs of heart failure, and no history of arterial hypertension or diabetes mellitus. An additional group of 10 patients with the same clinical features served as controls. At day 5 after the onset of AMI, three consecutive boluses of phenylephrine were given intravenously and baseline BRS was taken as the mean slope of the linear regression lines of the RR intervals with respect to systolic blood pressure. QT interval was also measured and corrected according to Bazett's formula (QTc). As a result, a single oral dose of captopril 50 mg or placebo was given to patients in the treatment or control group, respectively; BRS and QTc were reassessed 1 hour later. One hour after captopril administration, the BRS increased from 5.95 +/- 2.80 to 9.14 +/- 3.46 ms.mmHg-1 (P < 0.0001); QTc increased from 414 +/- 46 to 425 +/- 46 ms (P < 0.0001), systolic blood pressure decreased from 125 +/- 19 to 115 +/- 15 mmHg (P = 0.0002), heart rate has not changed significantly. Baseline BRS was only correlated with age (r = -0.74, P < 0.0001). In the control group, no difference in any of the variables was observed 1 hour after placebo compared to baseline. Captopril appears to improve BRS immediately in the early stage of AMI.",0,0
