record_id,title,abstract,keywords,authors,year,date,doi,label_included,label_abstract_screening,duplicate_record_id
1659,Pancreatic involvement in children with Wilson's disease on long-term zinc therapy,"Background and Aim: Wilson's disease (WD) is a disease characterized by accumulation of copper in various organs, particularly the liver. The treatment is based on the use of copper chelators and zinc. In adult WM patients treated with zinc, frequent increases in serum amylase and lipase without symptoms of pancreatitis have been reported. The aim of our study was to evaluate pancreatic enzymes in WM children on long-term zinc therapy. MATERIALS AND METHODS: 43 WM patients (28 males; mean age at diagnosis 6.1 years, range 1.1-20.9) were retrospectively studied. The patients were symptom-free. Diagnosis of WD was made in the presence of at least two of the following features: ceruloplasmin levels < 20 mg/dL, basal urinary copper (UCu) > 100 mcg/24 hours, UCu by penicillamine challenge test > 1575 mcg/24 hours, copper levels in the liver >250 mcg/g dry weight. Thirty-two patients (24 males) on long-term treatment (mean duration 12 years, range 3-25) with zinc (25 or 50 mg elemental zinc 2 or 3 times daily depending on body weight and age) were studied. Adherence to therapy was assessed on the basis of clinical history and serum and urine copper and zinc levels. Amylase and lipase serum levels were analyzed in all patients over the course of zinc therapy. Results: Twenty-seven patients (84%) maintained normal ALT levels on zinc therapy. According to UCu excretion (37+/-2 mcg/24 h) at the end of follow-up, all patients had good adherence to therapy. Serum pancreatic levels were normal in all before starting zinc therapy. Nine patients (28%) showed hyperamylasemia (219 +/- 44 UI/l) and 7 (22%) hyperlipasemia (110 +/- 30 UI/l) under zinc therapy, without clinical and radiological signs of pancreatitis. Only one 24-year-old adolescent (3%) had an attack of acute symptomatic pancreatitis with high levels of amylase and lipase (300 UI/L and 220 UI/L, respectively) after 78 months of zinc therapy. Common causes of pancreatitis other than zinc were excluded. Conclusions: This study confirms that most WM patients who are chronically treated with zinc also have benign pancreatic hyperenzymemia in childhood. Contrary to previous reports, acute pancreatitis can occur.",,"Ranucci, G.;Tufano, M.;Liccardo, D.;Di Dato, F.;Puoti, G.;Salvatori, M.;Iorio, R.",2012,March,http://dx.doi.org/10.1016/S1590-8658%2812%2960410-1,0,0,
1660,Long-term zinc therapy in children with mild liver disease,"Background and aim: Wilson's disease (WD) is a disorder of copper metabolism. In pediatric age, most cases have a hepatic presentation. It is generally accepted that penicillamine is the first-line therapy for children with liver disease, while zinc is indicated in pre-symptomatic patients and as maintenance therapy. The aim of our study was to evaluate the efficacy of zinc-only monotherapy in WM children with isolated hypertransaminasemia. MATERIALS AND METHODS: All MV patients referred to our children's hospital for diagnostic testing of elevated serum aminotransferases were analyzed. Diagnosis of WM was made in the presence of at least two of the following: low ceruloplasmin (< 20 mg/dL), increased basal urinary copper (> 100 mcg/24 hours), increased urinary copper following penicillamine Challenge test (PCT; >1575 µg/24 hours), an elevated liver copper level (>250 µg/g dry weight). Of the 43 WM patients enrolled, 29 were treated with zinc for a median of 12 years (range 3-25). Zinc was the initial treatment of choice in 12 cases. Normalization of serum ALT was the main parameter of treatment efficacy in this study. Adherence to therapy was assessed on the basis of clinical history and serum and urine copper and zinc levels. Results: Among 17 (58%) children treated with first-line penicillamine, 4 (24%) normalized ALT within a median of 14 months (range 4 to 48) and commenced maintenance zinc therapy. The remaining 13 (76%) patients with sustained hyper-ALT while on penicillamine crossed over to zinc; nine of these (70%) normalized ALT to zinc within a median of 9.5 months (range 5 to 151). Eleven (92%) of the 12 patients who received zinc alone as first choice normalized ALT within a median of 14 months (range: 2 to 46). The patient with persistent hyper-ALT on zinc showed poor adherence to therapy. According to the 24-hour urinary copper excretion (56+4 versus 37+2 mcg) at the end of follow-up, the efficacy in terms of decoppering was comparable in the two groups. Conclusions: Although penicillamine therapy is commonly used for the initial treatment of Wilson's disease, the present study demonstrated that zinc monotherapy can be used as first-line therapy in WM children with isolated hypertransaminasemia at presentation.",,"Ranucci, G.;Di Dato, F.;Puoti, G.;Liccardo, D.;Tufano, M.;Iorio, R.",2012,March,http://dx.doi.org/10.1016/S1590-8658%2812%2960278-3,0,1,
1661,Concomitant immune-mediated phenomenon in Wilson's disease: implication for monitoring chelator therapy,"Introduction: Wilson disease (WD) is a genetic copper storage disorder that leads to liver failure and neurological deterioration. Current guidelines favor the use of chelating agents (dpenicillamine, trientine) in the first-line therapy of symptomatic patients. The development of chelator-induced immunological adverse events leading to impaired renal function or bone marrow depression is a problem, particularly with D-pencillamine therapy. Based on some case reports, a predictive value for antinuclear antibodies (ANA) in this context has been proposed. Aim: The aim of the current study was to assess the prevalence of coexisting or treatment-associated immune-mediated disease in WM patients in a retrospective cohort study and to evaluate the role of antinuclear antibodies in therapy monitoring. PATIENTS AND METHODS: A total of 222 MM patients were retrospectively analyzed in a European maximum care center. The medical therapies were classified and analyzed for adverse events and the course of antinuclear antibodies. Results: Hepatic and neuropsychiatric symptoms occurred in 153/222 (69.0%) and 71/222 (32.0%) patients, respectively. Confirmed coexisting immune-mediated diseases were evident in 28/222 (12.6%) patients. Data on the course of ANA treatment and meaningful data on side effects were available for 91 treatments with D-penicillamine, 58 treatments with trientine and 58 treatments with zinc salts. Within these treatments, 16/91 (17.6%) patients in the D-penicillamine group, 12/58 (20.7%) patients in the trientine group, and 7/58 (12.1 %) of patients an increase in ANA titers observed the zinc group (p=ns). Analysis of adverse events leading to treatment discontinuation showed no correlation with a prior increase in ANA titers in any group. Conclusion: In our cohort, an increase in ANA was a common finding, but it was unrelated to the clinical picture and independent of the medical regimen used. We observed no correlation between an increase in ANA and the development of associated immune-mediated adverse events in any treatment groups and particularly in the d-penicillamine group. Therefore, the value of this parameter for monitoring adverse events seems to be significantly limited.",,"Seesle, J.;Gotthardt, D. N.;Merle, U.;Gohdes, A.;Pfeiffenberger, J.;Stremmel, W.;Weiss, K. H.",2012,April,http://dx.doi.org/10.1016/S0168-8278%2812%2961405-6,0,1,
1662,Blisters from my surgery: medical history supported by internet images,"84-year-old WF admitted to subacute rehab. to recover from complications after total knee arthroplasty. PMHx. consists of DM, HTN, anemia, HLD, CAD, COPD, CKD, anxiety and hypothyroidism. After two weeks of successful rehabilitation, she developed blisters on her extremities and upper body with no other symptoms. When the blisters burst, they push out a clear liquid, then crusts and new blisters appear elsewhere on their body. The patient was started on prednisone in the hospital, but no documentation was found on the reason for this. Upon further questioning, she stated that she had had the blisters before and that steroids usually improved them. With no documentation found about her bladders until then, COPD exacerbations were the putative cause of her steroid treatments. After verifying and considering that the patient is a woman over 60, with previous episodes of uncomplicated blistering, also that these blisters have responded to treatment with steroids, and finally and importantly after comparing her lesions to those found online multiple times Locations Our patient was diagnosed with bullous pemphigoid and started long prednisone cone therapy after which she improved and was successfully discharged home. Discussion: Bullous pemphigoid is a fairly rare disease, but if it usually occurs in older women, it is a differential diagnosis that we should consider when bullous is present in the elderly, followed by pemphigus (similar but less common bladder disease). The difference between the two is autoantibodies against intradermal epitopes in the latter versus subdermal autoantibodies in the former. Both have been associated with a higher risk of death and therefore primary care geriatricians and those caring for the elderly should be vigilant to diagnose and treat bullous pemphigoid, treatment consists primarily of wound care (treating like a burn ) and oral steroids. Recurrences are common and even longer courses of steroids may be required. The etiology is not well understood, but an autoimmune reaction is known. The diagnosis is clinical. A connection with some drugs is known (Furosemide, Penicillamine and Captopril - among the best known).",,"Garrido, A. I.;Chakka, A.;Iloabuchi, T.;Perez, F.;Nazir, A.",2012,April,http://dx.doi.org/10.1111/j.1532-5415.2012.04000.x,0,0,
1663,"Copper-deficiency myeloneuropathy with hypozincemia due to zinc excess, gastrectomy, and low serum ceruloplasmin","Aim: We describe low serum zinc levels in copper-deficiency myeloneuropathy (CuDM) associated with excessive zinc intake and prior gastrectomy. Background Copper malabsorption occurs after gastrectomy or bariatric surgery and can cause CuDM. The antagonistic relationship between copper and zinc is the basis for treating copper excess conditions (e.g. Wilson's disease) with zinc supplementation. Excess zinc due to long-term use of denture cream can be the cause of CuDM. DESIGN/METHODS: Case report: An 83-year-old man developed progressive triple flexor spasms, severe sensory loss, and absent/decreased reflexes with Babinski's signs over 5 years after gastrectomy 38 years ago while using zinc-based denture cream (three tubes weekly). . for 30 years and with hypoceruloplasminemia. Serum copper was 0.12 µg/mL (RI 0.75-1.45 µg/mL), ceruloplasmin 4.0 mg/dL (RI 15-30 mg/dL), and serum zinc 0.58 µg/mL (RI 0, 66-1.0 µg/mL). Results: Our patient had three causes of CuDM hypocuremia, zinc excess intake, and hypoceruloplasminemia. Patients with CuDM due to excessive zinc intake may have normal to elevated serum zinc levels (Nations 2008). Hypozincemia was described by Kumar et al. (Kumar 2004) in a post-gastrectomy patient with poor copper absorption. A gastrectomy, in addition to reducing serum copper levels, will also reduce serum zinc. Our patient presented with low serum zinc levels due to excessive zinc intake, which was probably the result of his previous gastrectomy. Conclusions: Excessive intake of zinc interferes with copper uptake and can lead to CuDM. Our patient with CuDM associated with a previous gastrectomy, excessive zinc intake, and hypoceruloplasminemia had low serum zinc. This likely reflected reduced zinc absorption due to his previous gastrectomy. Low serum zinc does not rule out CuDM.",,"Josiah, A.;Salomon, A.;Tacker, D.;Gutmann, L.",2012,,http://dx.doi.org/10.1212/WNL.78.1,0,0,
1664,Certain problems and our suggestions for the pharmaceutical treatment of Wilson's disease,"Wilson disease (WD) is an autosomal recessive disorder characterized by excess accumulation of copper in the body. It is a very rare condition in the Caucasian population but appears to be more common in Chinese. Here we have summarized our experience in the pharmacological treatment of the disease: (1) We select different first-line drugs for patients with different presentations. In general, we choose penicillamine for patients with mainly hepatic symptoms. Penicillamine should be avoided or used with great caution in patients with significant stiffness, drooling, dysarthria and dysphagia. (2) Treatment of WM should be started as early as possible. Zinc supplements alone may be sufficient for asymptomatic WD children with only abnormal liver function tests. Penicillamine should be added as soon as they become symptomatic or have an abnormal liver sonogram. (3) Copper level in 24-hour urine is a good reference for drug dose adjustment. A target of 200-500ug 24 UCC is usually indicative of a good dosage of chelating agents. (4) lifelong treatment with good compliance should be emphasized. (5) Zinc can be used during pregnancy. If necessary, a small dose of penicillamine (250 mg/day) can be added. (6) Chinese herbal medicines should be carefully selected and used as an adjunctive treatment.",,"Liang, X. L.;Li, X. H.;Chen, R.",2012,January,http://dx.doi.org/10.1016/S1353-8020%2811%2970733-7,0,0,
1665,Wilson's disease in southern Brazil: A 40-year follow-up study,"Introduction: Wilson disease (WD) is an autosomal recessive disorder of copper metabolism that leads to accumulation of this metal in various organs and tissues. Hepatic and neurological symptoms are the main clinical features of the disease. Aim: The aim of the study is to analyze the clinical presentation, epidemiological features, disease course and response to therapy in a historical cohort of 36 Brazilian WM patients. PATIENTS AND METHODS: 36 patients with WM diagnosed from 1971 to 2010 and followed in southern Brazil were studied. Diagnosis of WM was based on clinical presentation, family history, Kayser-Fleischer rings, low serum cerulosplasmin, increased 24-hour urinary copper excretion, liver biopsy, genetic testing, and/or response to a D-penicillamine challenge test. Results: There were 16 (44.4%) male and 20 female (56.6%) patients with a mean age of 34.6 +/- 10.8 years, with a high predominance of exclusively European continental origin (74.5%) . The mean age at the first symptom presentation was 23.2 +/- 9.3 years. The time from first clinical symptom and final diagnosis was 27.5 +/- 41.9 months. At presentation, 9 patients (25%) had neuropsychiatric symptoms only, 14 (38.9%) had hepatic symptoms only, 11 (30.6%) had both hepatic and neuropsychiatric symptoms (mixed presentation), and 2 (5.5%) ) were asymptomatic. The treatment used included D-penicillamine (94.2%) and zinc acetate (5.8%). Conclusion: Our cohort of WM patients has a unique feature of European-continental origin, which differs from previous series described in Brazil. Follow-up and treatment response were similar to previous studies.",,"Teive, H. A. G.;De Bem, R. S.;Muzillo, D.;Deguti, M. M.;Munhoz, R. P.;Barbosa, E. R.",2012,January,http://dx.doi.org/10.1016/S1353-8020%2811%2970335-2,0,1,
1666,An overview of biochemical genetics,"Biochemical genetics focuses on the pathophysiology, diagnosis, and treatment of inherited metabolic disorders. Although rare individually, the combined incidence of these diseases is likely to be over 1 in 3000 live births. These conditions may present in the neonatal period as an acute, life-threatening illness or may manifest later in childhood with symptoms of progressive neurodegeneration, skeletal abnormalities, and/or dysmorphism. The aim of this introductory unit is to provide an overview of the different clinical categories of metabolic diseases, modern diagnostic methods and treatment options. © 2011 by John Wiley & Sons, Inc.",,"Sharer, J. D.",2011,July,http://dx.doi.org/10.1002/0471142905.hg1701s70,0,0,
1667,Clear clinical courses according to the present phenotypes and their correlations to ATP7B mutations in a large Wilson disease cohort,"Large phenotypic and genotypic heterogeneities in Wilson disease (WD) have been reported, hampering the study of their correlations. The aim of this study was to identify the factors related to these differences. Methods: Clinical courses and molecular genetic traits were analyzed in 237 unrelated Korean MM families. The mean follow-up time was 8.2 +/- 5.8 years. Results: The present phenotypes were classified as H1 (12.2%), H2 (42.4%), N1 (21.6%), N2 (0.4%), NX (0.4%), presymptomatic (22 .4%) and others (0.4%), modifying the classifications of Ferenci and colleagues. In the presymptomatic group, age at presentation was youngest and cirrhosis least common. Decompensated cirrhosis was highest in the H1 group. A favorable outcome was least common in the N1 group. Forty-seven (11 new) ATP7B mutations were identified in 85% of the 474 alleles. Multiplex ligation dependent probe amplification assays in ATP7B and analyzes of the ATOX1 and COMMD1 genes did not identify any additional mutations. Yeast complementation assays revealed a functional disruption of the seven new missense mutants. Five major mutations, p.Arg778Leu, p.Ala874Val, p.Asn1270Ser, p.Lys838SerfsX35 and p.Leu1083Phe accounted for 63% of the alleles. H1 was more common, age at presentation was younger, and N1+N2+NX tended to be less common in patients with nonsense, frame-shifting, or splicing mutations than in patients with missense mutations alone. Patients with both mutations in the transduction (Td) or ATP joint domain showed presymptomatic or hepatic manifestations, but no neurological manifestations. Conclusions: The present phenotype strongly affects the clinical outcome of WM and is related to the type and location of the ATP7B mutation, providing evidence for genotype-phenotype correlations in WM. © 2011 John Wiley & Sons A/S.",,"Lee, B. H.;Kim, J. H.;Lee, S. Y.;Jin, H. Y.;Kim, K. J.;Lee, J. J.;Park, J. Y.;Kim, G. H.;Choi, J. H.;Kim, K. M.;Yoo, H. W.",2011,July,http://dx.doi.org/10.1111/j.1478-3231.2011.02503.x,0,0,
1668,An introduction to Wilson's disease for the general practitioner. [French],"Wilson disease (WD) is an inherited disorder of hepatic copper excretion that leads to toxic accumulation of copper in the liver, brain, cornea, and other organs. The defect is due to mutations in the copper-transporting ATPase ATP7B. Clinical manifestations are highly variable and include acute liver failure, chronic hepatitis and cirrhosis, and neurological or psychiatric symptoms. The Kayser-Fleischer corneal ring is pathognomonic, but is absent in about 50% of patients with only hepatic manifestations. A high index of suspicion in clinically compatible situations is key, with a combination of laboratory tests enabling the diagnosis of WM. Treatment is based on the use of chelating agents, D-penicillamine or trientine. Liver transplantation should be considered in patients with acute liver failure or advanced cirrhosis.",,"Hiroz, P.;Antonino, A.;Doerig, C.;Pache, I.;Moradpour, D.",2011,2022-09-07 00:00:00,,0,0,
1669,Levels of serum copper and serum-free copper in the diagnosis and surveillance of Wilson's disease and its carriers. [Chinese],"Aim: To study the levels of serum copper and serum-free copper in the diagnosis of Wilson's disease (WD), its carrier and viral hepatitis, and to investigate the guiding importance of monitoring serum copper in the management of WD. Methods: A total of 80 WM patients (liver type, n=60; encephalic type, n=20), 30 carriers, 20 patients with viral hepatitis were enrolled and their serum copper levels were determined. Neural symptoms were scored using modified Young's grade. Blood counts, liver functions, blood coagulation functions, serum copper and urine copper were tested during all 8 courses of sodium dimercaptopropane sulfonate (DMPS) treatment. Patients were treated with zinc after discharge. All data were analyzed. Results: Serum free copper increased in patients with WD (0.17 mg/L +/- 0.04 mg/L), carriers (0.13 mg/L +/- 0.03 mg/L), and severe viral hepatitis ( 0.12mg/L) . A slight increase was also observed among WD wearers. Serum copper levels correlated with liver function but not with the severity of neural symptoms. Serum copper increased in patients without improvement in neural symptoms. However, serum copper in WM patients decreased as neural symptoms improved. Serum copper was stabilized at approximately 0.2 mg/L during the long-term treatment period. Conclusion: There is an additional diagnostic importance of serum copper in determining WD. Liver functions in liver type WD influence the serum copper level. The serum copper of the encephalic type WD cannot indicate the severity of the neural symptoms. Elevated serum copper levels indicate a poor prognosis. Serum copper is an effective marker in monitoring disease development and therapeutic efficacy. Copyright © 2011 by the Chinese Medical Association.",,"Zhou, X. X.;Li, X. H.;Huang, H. W.;Liu, B.;Zhu, R. L.;Liang, Y. Y.;Zhu, J. Z.;Liang, X. L.",2011,2022-10-25 00:00:00,http://dx.doi.org/10.3760/cma.j.issn.0376-2491.2011.39.007,0,0,
1670,Ulcerative colitis and primary sclerosing cholangitis. The long road to diagnosis. [German],"We report the case of a 13-year-old boy who was symptom-free but had elevated transaminases and gamma-GT on routine blood work. The extremely elevated hepatic copper concentration led to the diagnosis of Wilson's disease; therapy with D-penicillamine was initiated. A few weeks later, the boy presented with weight loss and signs of colitis and pancreatitis. Discontinuation of therapy resulted in improvement of colitis. After recurrence of symptoms during rechallenge, penicillamine therapy was discontinued due to suspected drug-induced colitis and pancreatitis. With alternative zinc therapy, liver enzymes rose again, accompanied by an increase in autoantibodies and persistently high fecal lactoferrin. Subsequent reassessment led to the definitive diagnosis of primary sclerosing cholangitis (PSC) and ulcerative colitis. The above case shows the diagnostic difficulties of elevated transaminases without specific clinical symptoms. Despite the high specificity of the liver copper content for the diagnosis of Wilson's disease, cholestatic liver diseases must be ruled out, as they can lead to pronounced secondary hepatic copper storage. Based on the reported case, the characteristics of ulcerative colitis and PSC are presented, in particular their association, diagnosis and therapy.",,"Tesch, N.;Lange, L.;Vorndamme, I.;Buderus, S.",2011,December,,0,0,
1671,Musculoskeletal Disorders Associated with Wilson's Disease,"Wilson disease (WD) is a rare disease defined as an autosomal recessive disorder characterized by release of free copper and dramatic accumulation of intracellular copper in the liver with subsequent liver and central nervous system abnormalities. Mutations in the ATP7B gene are responsible for the metabolic disorder. Small open studies have reported radiological abnormalities of the spine including scoliosis, diffuse bone demineralization, osteochondritis and occasionally fracture. The prevalence of osteoporosis in young adult patients is debated and ranges from 10% with normal mean Z-score values to 43% in adults. Up to 50% of patients may have a history of spinal or peripheral fractures. Joint diseases include arthralgias of large joints, such as knee pain, infrequent effusions, early onset of radiological features of osteoarthritis and associated osteochondritis of the knee joint. Radiological chondrocalcinosis, an uncommon feature in young adults, needs to be confirmed. Few patients may develop drug-induced lupus with arthralgias, positive anti-nucleus and anti-histone antibodies, secondary to D-penicillamine, the main copper chelator used in WD. In this rare disease, small retrospective studies fail to identify clear MV-related joint and bone manifestations. However, such clinical and radiological abnormalities are occasionally the first symptoms leading to diagnosis. Physicians should be aware that unexplained joint pain and effusion, or even radiographic features of osteoarthritis of the large joints in adolescents, may suggest WD and lead to copper testing. © 2011 Elsevier Ltd. All rights reserved.",,"Quemeneur, A. S.;Trocello, J. M.;Ea, H. K.;Woimant, F.;Liote, F.",2011,October,http://dx.doi.org/10.1016/j.berh.2011.10.021,0,0,
1672,Wilson's disease in southern Brazil: A 40-year follow-up study,"BACKGROUND: Long-term data on clinical follow-up and treatment effectiveness of Wilson's disease are limited due to the low incidence of the disease. This study evaluated a retrospective cohort of patients with Wilson's disease from southern Brazil during a 40-year follow-up period. METHODS: Thirty-six Wilson's disease patients diagnosed between 1971 and 2010 were retrospectively evaluated for their clinical presentation, epidemiological and social characteristics, response to therapy, and outcome. RESULTS: Examination of the patients' continental origins showed that 74.5% had a European ancestry. The mean age at first symptom presentation was 23.3 +/- 9.3 years, with a delay of 27.5 +/- 41.9 months to the final diagnosis. At presentation, hepatic symptoms were predominant (38.9%), followed by mixed symptoms (hepatic and neuropsychiatric) (30.6%) and neuropsychiatric symptoms (25%). Kayser-Fleischer rings were identified in 55.6% of patients, with a higher frequency in patients with neuropsychiatric symptoms (77.8%). Eighteen patients developed neuropsychiatric features, most commonly cerebellar syndrome. Neuroradiological imaging abnormalities were observed in 72.2% of these patients. Chronic liver disease was identified in 68% of patients with hepatic symptoms. 94.2% of all patients were treated with D-penicillamine for an average period of 129.9 +/- 108.3 months. Other treatments included zinc salts, combination therapy, and liver transplantation. After starting therapy, 78.8% of patients had a stable or improved outcome and the overall survival rate was 90.1%. CONCLUSION: This study is the first retrospective description of a population of Wilson's disease patients of mainly continental European descent living in southern Brazil. Wilson's disease is treatable when properly diagnosed and an adequate quality of life can be achieved, resulting in a long overall survival. © 2011 CLINIC.",,"de Bem, R. S.;Muzzillo, D. A.;Deguti, M. M.;Barbosa, E. R.;Werneck, L. C.;Teive, H. A. G.",2011,,http://dx.doi.org/10.1590/S1807-59322011000300008,0,1,
1673,Quality of life in patients with treated and clinically stable Wilson's disease,"Health-related quality of life (HRQoL) in Wilson's disease (WD) has not been extensively studied. Therefore, the purpose of this cross-sectional study was to identify clinical and demographic factors affecting HRQoL in 60 treated, clinically stable patients with WM using a generic questionnaire, the Medical Outcomes Study Short-Form 36-Item Health Survey (SF-36 ). . The degree of disability and the grading of multisystem WD manifestations were assessed using the Global Assessment Scale for WD (GAS for WD). The Mini Mental State Examination (MMSE) and the 21-item Hamilton Depression Rating Scale (HDRS) assessment were also used by the same trained interviewers. Lower levels in the SF-36 domains were found in patients with neurological diseases compared to patients with a predominantly hepatic form of WD. The HRQoL of patients with WM and psychiatric symptoms was also lower than that of patients without them. Finally, significant inverse correlations were obtained between the different SF-36 domains and all of the following: latency from onset of the first symptoms/signs and start of treatment, MMSE and HDRS scores, and different domains of the GAS for WD. © 2011 Movement Disorder Society.",,"Svetel, M.;Pekmezovic, T.;Tomic, A.;Kresojevic, N.;Potrebic, A.;Jesic, R.;Kostic, V. S.",2011,July,http://dx.doi.org/10.1002/mds.23608,0,0,
1674,Medical Management of Chronic Liver Disease (CLD) in Children (Part II): Focus on the complications of CLD and CLD that require special consideration,"Treating the causes of many chronic liver diseases (CLDs) may not be possible. In this case, complications must be anticipated, prevented or at least controlled by the best available therapeutic modalities. There are three main goals for the treatment of portal hypertension: (i) prevention of the first episode of variceal bleeding largely by non-selective beta-adrenoceptor antagonists, which is generally not recommended in children; (ii) control of bleeding using a stepwise approach from least to least invasive strategies; (iii) and prevention of rebleeding from bypass surgery, with particular enthusiasm for the use of meso-rex bypass in the pediatric population. Treatment of hepatic encephalopathy also consists of three main aspects: (i) exclusion of other causes of encephalopathy; (ii) identification and treatment of triggering factors; and (iii) initiation of empiric treatment with drugs such as lactulose, rifaximin, sodium benzoate and flumazenil. Treatment of mild ascites and peripheral edema should begin with sodium and water restriction, followed by careful diuresis, then large-volume paracentesis associated with colloid volume expansion in severe cases. For the treatment of spontaneous bacterial peritonitis, bacterial and fungal sepsis, and cholangitis, empiric broad-spectrum antimicrobial therapy should be used after collection of appropriate cultures, with appropriate therapy modifications after susceptibility testing. Empirical therapies remain standard practice for pruritus; these consist of bile acid sequestrants, phenobarbital (phenobarbitone), ursodeoxycholic acid, antihistamines, rifampin (rifampicin) and carbamazepine. In refractory cases, partial external bile diversion can be used. If hepatorenal syndrome is suspected, treatment should be started early to prevent progression of renal failure; Approaches consist of general supportive measures, management of concomitant complications, screening for sepsis, treatment with antibiotics, use of vasopressin analogues (terlipressin) and, if necessary, renal replacement therapy. Hepatopulmonary syndrome and portopulmonary hypertension are best treated with liver transplantation. The provision of adequate caloric intake, nutrition and vitamin-mineral supplements to treat growth disorders, necessary vaccinations and special care to ensure mental well-being should be ensured. Anticoagulation may be attempted in acute portal vein thrombosis. Some CLDs, such as B. extrahepatic biliary atresia (EHBA), Crigler-Najjar syndrome and Indian cirrhosis in childhood, require special considerations. For EHBA, the current standard surgical approach is the Kasai hepatoportoenterostomy in combination with nutritional therapy and supplemental fat and water soluble vitamins, minerals and trace elements. In Crigler-Najjar syndrome type 1, comprehensive phototherapy is the mainstay of treatment, in conjunction with adjuvant photobilirubin-binding therapy such as calcium phosphate, cholestyramine, or agar, until liver transplantation can be performed. Treatment of Indian childhood cirrhosis with penicillamine early in the disease course and at similar doses as treatment for Wilson's disease reduces the mortality rate by half. New hopes for the future include extracorporeal liver assist devices (the MARS and Prometheus molecular adsorbent circulatory system), hepatocyte transplantation, liver-directed gene therapy, genetically engineered enzymes, and therapeutic modalities targeting fibrogenesis. Hepapoietin, a naturally occurring cytokine that promotes hepatocyte growth, is the subject of much research. © 2011 Adis Data Information BV. All rights reserved.",,"El-Shabrawi, M. H. F.;Kamal, N. M.",2011,,http://dx.doi.org/10.2165/11591620-000000000-00000,0,0,
1675,Medical Management of Chronic Liver Disease in Children (Part I): Focus on Curable or Potentially Curable Diseases,"The treatment of children with chronic liver disease (CLD) requires a multidisciplinary approach. CLDs can be categorized as “potentially” curable, treatable, incurable, and end-stage diseases. Goals related to the management of CLDs can be divided into prevention or minimization of progressive liver damage in curable CLD by treating the primary cause; prevention or control of complications of treatable CLD; and predicting outcome in end-stage CLD to allow definitive therapy through surgical interventions, including liver transplantation. Curative, specific therapies that target the primary causes of CLDs are best considered by a pediatric hepatologist when possible. The medical management of CLDs in children is discussed in two parts, with Part I (this article) focusing specifically on ""potentially"" curable CLDs. Dietary modification is the cornerstone of treatment for galactosemia, hereditary fructose intolerance and certain glycogen storage diseases, and nonalcoholic steatohepatitis. It is also useful in tyrosinemia alongside nitisinone-2-(nitro-4-trifluoromethylbenzoyl)-1,3-cyclohexanedione therapy and in Wilson's disease along with copper chelating agents such as D-penicillamine, triethylenetetramine dihydrochloride and ammonium tetrathiomolybdate. Zinc and antioxidants are adjuvant drugs in Wilson's disease. New advances in chronic viral hepatitis have been made with the advent of oral antiviral drugs. In children, currently available drugs to treat chronic hepatitis B virus infection are standard interferon (IFN)-alpha-2, pegylated IFN-alpha-2 (PG-IFN), and lamivudine. Adefovir and entecavir have also been approved for adults, while telbivudine, emtricitabine, tenofovir disoproxil fumarate, clevudine and thymosin alpha-1 are currently in clinical investigation. For chronic hepatitis C virus infection, the most accepted treatment is PG-IFN plus ribavirin. Corticosteroids, with or without azathioprine, remain the basic strategy for inducing remission in autoimmune hepatitis. Ciclosporin (cyclosporine) and other immunosuppressive drugs may be used in patients who do not achieve remission or in whom corticosteroid azathioprine therapy has significant side effects. The above therapies can prevent or at least minimize the progression of liver damage, especially when started early, resulting in a near-normal quality of life in affected children. © 2011 Adis Data Information BV. All rights reserved.",,"El-Shabrawi, M. H. F.;Kamal, N. M.",2011,,http://dx.doi.org/10.2165/11591610-000000000-00000,0,0,
1676,Renal tubular acidosis due to Wilson's disease presenting as a metabolic bone disease,"Two sisters presented with a lower limb deformity and difficulty walking unaided. Both were short; however, neurodevelopment and secondary sexual characteristics were normal. Abdominal examination revealed splenomegaly and ophthalmologic examination showed the presence of Kayser-Fleischer (KF) rings. The diagnosis of Wilson's disease was confirmed by low serum copper and ceruloplasmin levels. Further investigation revealed a defect in urinary acidification with hypercalciuria, indicating distal renal tubular acidosis. Both patients were initiated on copper chelation therapy and showed gradual radiographic improvement in osteopenia. Copyright 2011 BMJ Publishing Group. All rights reserved.",,"Palkar, A. V.;Shrivastava, M. S.;Padwal, N. J.;Padhiyar, R. N.;Moulick, N.",2011,,http://dx.doi.org/10.1136/bcr.04.2011.4121,0,0,
1677,Resolved psychosis after liver transplantation in a patient with Wilson's disease,"Psychiatric involvement is common in Wilson's disease. Psychiatric symptoms are sometimes the first and only manifestation of Wilson's disease. Psychiatric involvement is more common in addition to neurological or hepatic disease. We describe the case of an 18-year-old male patient presenting with a clinical and laboratory pattern of cirrhosis and a history of subchronic hallucinatory psychosis, behavioral symptoms, and mood disorders with depressed mood. He had no known history of liver or psychiatric disorders. Laboratory and imaging studies confirmed the diagnosis of Wilson's disease with psychiatric involvement. After liver transplantation, copper metabolism and liver function returned to normal and we noted no recurrence of psychiatric illness. Very few cases of psychiatric improvement after orthotopic liver transplantation (OLT) have been described to date. Copyright © Sorbello et al.; Licensee Bentham Open.",,"Sorbello, O.;Riccio, D.;Sini, M.;Carta, M.;Demelia, L.",2011,,,0,0,
