record_id,title,abstract,label_included,label_abstract_screening,duplicate_record_id
698,The Human Immunodeficiency Virus (HIV) Electronic Clinical Reminder System Improves Compliance with Practice Guidelines Among the University of Washington HIV Study Cohort.,"We conducted a prospective study of an electronic clinical reminder system in a specialized human immunodeficiency virus (HIV) clinic based at an academic medical center. Published performance indicators were used to examine adherence to HIV practice guidelines before and after their implementation for 1,204 patients. More than 90% of patients received CD4 cell count and HIV type 1 (HIV-1) RNA level monitoring every 3 to 6 months during both time periods, and 80% of patients with nadir CD4 cells of <350 cells/mm3 received highly active antiretroviral therapy. Patients were significantly more likely to receive Mycobacterium avium complex prophylaxis (hazard ratio, 3.84""; 95% confidence interval [CI], 1.58–9.31; P = .003), to undergo annual screening for cervical carcinoma (OR, 2.09; 95% CI, 1.04–4.16; P = .04), and serologic screening for Toxoplasma gondii (odds ratio [OR] , 1.86; 95% CI, 1.05–3.27; P = .03) and syphilis infection (OR, 3.71; 95% CI, 2.37–5.81; P < 0 .0001) HIV clinical reminders delivered at the time HIV care is provided were associated with more timely initiation of recommended practices.",0,1,
699,Electronic ordering of laboratory drugs with evidence-based ordering sets in primary care (ELMO study): protocol for a cluster randomized trial,"Background Laboratory tests are an important clinical act with a valuable role in the detection, diagnosis, management and monitoring of diseases or therapies. However, the request for inappropriate laboratory tests is frequent, which places a burden on health spending and negatively influences the quality of care. Inappropriate testing can also result in false-positive results and potentially cause excessive downstream activities. Clinical decision support systems (CDSS) have shown promise in influencing clinicians' test-ordering behavior and improving appropriateness. Order sets, a form of CDSS where a limited set of evidence-based tests are proposed for a number of indications, integrated into a computerized physician order entry (CPOE) have been shown to be effective in reducing the volume of laboratory tests neat but convincing. evidence that they influence suitability is lacking. The objective of this study is to assess the effect of order sets on the quality and quantity of laboratory test orders by physicians. We also intend to assess the effect of order sets on diagnostic error and explore the effect on subsequent or cascading activities. Methods We will conduct a cluster randomized controlled trial in Belgian primary care practices. The study is designed to measure two outcomes. We will primarily measure the influence of our CDSS on the appropriateness of ordering laboratory tests. In addition, we will also measure the influence on the diagnostic error. We will also explore the effects of our intervention on cascading activities due to altered inappropriate test results. Discussion We have designed a study that should be able to demonstrate whether the CDSS intended for diagnostic tests is not only capable of influencing suitability but also safety with respect to diagnostic error. These findings will influence broader national-level implementation of this CDSS. ClinicalTrials.gov Trial Registry, NCT02950142.",0,0,
700,Electronic medical record to increase the clinical treatment of smoking: a systematic review,"BACKGROUND: The expanded use of electronic medical records (EMRs) may provide an opportunity to increase the use and impact of clinical guidelines to promote smoking cessation treatment in primary care settings. The aim of this systematic review is to assess the evidence for such an effect. EVIDENCE ACQUISITION: Following a systematic search of the English-language literature regarding an effect of EMR on smoking cessation or physician behaviour, relevant articles and findings from observational studies and RCTs were abstracted. . EVIDENCE SYNTHESIS: Of ten identified studies of RMS and tobacco, only two RCTs were found. Adding smoking status as a vital sign resulted in an increase in some guideline-recommended actions, particularly documentation of smoking status. There was insufficient evidence to quantify the effect of an RMS on changes in patients' smoking behaviors. CONCLUSIONS: Although the use of EMRs to elicit or provide feedback on clinical tobacco dependence treatment demonstrates some promising results, substantial additional research is needed to understand the effects of EMRs on provider and patient behavior.",0,1,
701,The electronic prescription increases the acceptance of the recommendations of clinical pharmacologists in the hospital setting.,"OBJECTIVES To determine whether electronic prescribing facilitates the adoption of clinical pharmacologists' recommendations to improve drug safety in hospitalized medical patients. METHODS Four junior and four senior clinical pharmacologists studied the electronic medical records and prescription tables (either electronic or paper) of 502 patients hospitalized in medical wards at a large Swiss university hospital between January 2009 and January 2010. drug-related problems and interventions were proposed. The implementation and time delays of these proposed interventions were compared between patients for whom paper medical records were used and patients for whom electronic medical records were used. RESULTS A total of 158 medication-related problems were identified in 109 hospital admissions and 145 recommendations were made, of which 51% were met. Admissions with an electronic prescription chart (n = 90) were found to be 2.74 times more likely to implement the change than those with a paper prescription chart (n = 53) (95% confidence interval 1.2 , 6.3, P = 0.018, adjusted for any dependency introduced by patient, ward, or clinical team"";"" two cases are missing follow-up). The delay time between the formulation of the recommendations and their implementation (if any) was minimal (median 1 day) and did not differ between the two groups. CONCLUSIONS Electronic prescribing in this hospital setting was associated with greater implementation of clinical pharmacologists' recommendations to improve medication safety compared with electronic prescribing.",0,1,
702,"Individualized, computer-generated, and electronically distributed feedback enhances the use of a computerized practice guide","Clinical guidelines have been developed to assist with patient care management"";"" however, these guidelines are frequently neglected in clinical practice. Computer-generated reminders improve guideline use, but these systems often fail to achieve high guideline utilization rates. This study was designed to test the hypothesis that individualized computer-generated feedback regarding adherence to care guidelines will significantly improve clinicians' compliance with guideline recommendations presented through a computer-assisted management protocol. . Half of 45 primary care physicians employed at a primary care clinic affiliated with an academic medical center were randomly assigned to receive a biweekly email message consisting of a computer-generated report summarizing their response to recommendations for care guidelines for diabetic patients cared for. during the previous 2 weeks. Physician compliance with guideline recommendations was the primary outcome measure. This study demonstrated that the intervention significantly increased clinicians' adherence to guideline recommendations without incurring high maintenance costs. Mean compliance among the intervention group was 35% versus 6.1% among the control group (p < 0.01). Individualized, computer-generated, and electronically distributed feedback regarding physician use of care guideline recommendations is an effective way to improve adherence to a care guideline.",0,1,
703,Email for clinical communication between health professionals,"BACKGROUND: Email is one of the most widely used communication methods, but its use in health care is still rare. Where email communication has been used in healthcare, its purposes have included clinical communication between healthcare professionals, but the effects of using email in this way are not well understood. We updated a 2012 review on the use of email for two-way clinical communication between health professionals. OBJECTIVES: To assess the effects of email for clinical communication between health professionals on health professional outcomes, patient outcomes, health service performance, and service efficiency and acceptability, compared with other ways of communicating clinical information. SEARCH METHODS: We searched: Cochrane Consumer and Communication Review Group Specialized Register, Cochrane Central Register of Controlled Trials (CENTRAL, The Cochrane Library, Issue 9 2013), MEDLINE (OvidSP) (1946 to August 2013), EMBASE (OvidSP) (1974 to August 2013), PsycINFO (1967 to August 2013), CINAHL (EbscoHOST) (1982 to August 2013), and ERIC (CSA) (1965 to January 2010). Gray literature was searched: thesis/dissertation repositories, essay registries, and Google Scholar (searched November 2013). Additional search methods were used: review of reference lists and contact with authors. SELECTION CRITERIA: Randomized controlled trials, quasi-randomized trials, controlled before-and-after studies, and interrupted time series studies that examined interventions in which health professionals used email to communicate clinical information in the form of: 1) email non-secure email, 2) secure email, or 3) web messaging. All health professionals, patients and caregivers in all settings were considered. DATA COLLECTION AND ANALYSIS: Two authors independently assessed studies for inclusion, assessed risk of bias of included studies, and extracted data. Study authors were contacted for additional information and all measures were reported as per study report. MAIN RESULTS: The previous version of this review included a randomized controlled trial with 327 patients and 159 healthcare providers at baseline. It compared an email to physicians that contained patient-specific osteoporosis risk information and guidelines for assessment and treatment versus usual care (no email). This study was at high risk of bias in the allocation concealment and blinding domains. The email reminder significantly changed the actions of healthcare professionals, with providers more likely to provide guideline-recommended osteoporosis treatment (bone density measurement or osteoporosis medication, or both) compared with with usual care. Evidence of its impact on patients' behaviors or actions was inconclusive. One measure found that the electronic medical reminder message had a positive impact on patient behavior (patients had a higher calcium intake), and two found no difference between the two groups. The study did not assess the outcomes or harms of health services. No new studies were identified for this update. AUTHORS' CONCLUSIONS: Only one study was identified for inclusion, providing insufficient evidence to guide clinical practice regarding the use of email for clinical communication between health professionals. Future research should aim to use high-quality study designs that use the latest developments in information technology, considering the complexity of email as an intervention.",0,0,
704,Email for clinical communication between health professionals,"BACKGROUND: Email is a popular and commonly used method of communication, but its use in health care is not routine. Where email communication has been used in healthcare, its purposes have included use for clinical communication between healthcare professionals, but the effects of using email in this way are unknown. This review assesses the use of email for two-way clinical communication between healthcare professionals. OBJECTIVES: To assess the effects of health professionals using email to communicate clinical information on health professional outcomes, patient outcomes, health service performance, and service efficiency and acceptability, compared to other ways of communicating clinical information. SEARCH METHODS: We searched: The Cochrane Consumer and Communication Review Group Specialized Register, Cochrane Central Register of Controlled Trials (CENTRAL, The Cochrane Library, Issue 1 2010), MEDLINE (OvidSP) (1950 to January 2010 ), EMBASE (OvidSP) (1980 to January 2010), PsycINFO (1967 to January 2010), CINAHL (EbscoHOST) (1982 to February 2010), and ERIC (CSA) (1965 to January 2010). We searched the gray literature: thesis/dissertation repositories, essay registers, and Google Scholar (searched July 2010). Additional search methods were used: review of reference lists, contact with authors. SELECTION CRITERIA: Randomized controlled trials, quasi-randomized trials, controlled before-and-after studies, and interrupted time series studies that examined interventions in which health professionals used email to communicate clinical information and that took the form of 1 ) non-secure email 2) secure email or 3) web messaging. All health professionals, patients and caregivers in all settings were considered. DATA COLLECTION AND ANALYSIS: Two authors independently assessed studies for inclusion, assessed risk of bias of included studies, and extracted data. Study authors were contacted for additional information. We report all measures according to the study report. MAIN RESULTS: One randomized controlled trial with 327 patients and 159 healthcare providers at baseline was included. It compared an email with physicians containing patient-specific osteoporosis risk information and guidelines for assessment and treatment with usual care (no email). This study was at high risk of bias in the allocation concealment and blinding domains. The email reminder significantly changed the actions of health professionals, with professionals more likely to provide guideline-recommended osteoporosis treatment (bone density measurement and/or osteoporosis medication) compared with usual care. Evidence of its impact on patients' behaviors/actions was inconclusive. One measure found that the electronic medical reminder message had a positive impact on patient behaviour: patients had higher calcium intake and two found no difference between the two groups. The study did not assess the outcomes or harms of primary health services. AUTHORS' CONCLUSIONS: As only one study was identified for inclusion, the results are not adequate to inform clinical practice regarding the use of email for clinical communication between health professionals. Future research should use high-quality study designs that take advantage of the latest developments in information technology, taking into account the complexity of email as an intervention and costs.",0,0,703.0
705,Emergency mental health nursing for refugees and asylum seekers who self-harm,"This article describes the structure and function of emergency mental health nursing practice for self-injuring refugees and asylum seekers on temporary protection visas. Emergency nurses working in accident and emergency departments or as part of crisis intervention teams will see refugees and asylum seekers who self-harm at the very point of their distress. This clinical document is intended to assist nurses in their practice in the event that they encounter an adult asylum seeker in need of emergency mental health care. Practical strategies are highlighted to help mental health nurses assess, care for, and comfort refugees and asylum seekers in this situation. Mental health nurses should, where possible, work closely with asylum seekers, their support workers, and accredited interpreters and translators to ensure the appropriate use of language when dealing with non-isolating mental and emotional health issues. plus the asylum seeker of the appropriate services. To help strengthen the continuity and integration of mental health supports for refugees and asylum seekers, well-resourced care should be experienced as coherent and connected. A cohesive, interdisciplinary, and team-oriented approach will synthesize different viewpoints to shape clinical practice and create workable solutions in local situations.",0,0,
706,Empower patients or general practitioners? A randomized clinical trial to improve the quality of reproductive health care in Belgium,"BACKGROUND: Evidence-based clinical guidelines on contraceptive use were developed and distributed among all Flemish general practitioners (GPs) in Belgium. OBJECTIVES: To assess the effectiveness of two strategies for implementing an oral contraceptive guideline to improve the quality of the first contraceptive consultation in general practice, either by empowering patients or by introducing a computerized information system. decision support (CDSS). METHOD: A random sample of 45 physicians was distributed among three study groups. One group was visited by an 'empowered patient', one group's electronic health record was supplemented by a CDSS, and one group served as a control group. Simulated patients (PS) assessed the performance of GPs in daily practice before and after the interventions, using a validated 48-item checklist. RESULTS: The mean initial score of the 43 physicians was 26.16 (SD = 5.76). PS received sufficient information on correct pill use, but not on factors associated with pill failure and drug interaction. After the intervention, the physicians' mean score was 26.39 (SD = 6.86). Only the 'empowered patient' intervention group scored significantly better (29.92 [SD = 7.11]). The computer group and the control group scored lower (24.36 [SD = 6.60] and 24.82 [SD = 5.65], respectively). CONCLUSION: Developing and distributing an evidence-based guideline did not change the behavior of GPs. However, training patients to engage more proactively did significantly improve GP performance during a contraceptive consultation. A CDSS did not.",0,0,
707,It seems possible to encourage post-stroke patients to be active: results of an intervention study with knowledge brokers,"PURPOSE: Although physical activity and exercise for stroke patients are highly recommended for speedy recovery, patients in hospitals and rehabilitation centers are not sufficiently encouraged to be physically active. In this study, we investigated the impact of knowledge brokers (KB), enterprising nurses and therapists, on the performance of health professionals (HPs) to encourage hospitalized stroke patients to be physically active. METHOD: This multicenter intervention study used a pre-post test design. Two to three KBs were trained in each stroke unit of 12 hospitals and 10 rehabilitation centers in the Netherlands. Questionnaires were completed by patients and PS before and after the KB intervention. The primary outcome was encouragement provided by HCPs to their patients to be physically active, as reported by patients and HCPs. RESULTS: After the KB intervention, many more patients (48%""; N=217) reported at least some encouragement by PS to be physically active than before (26%;"" N=243, p<0.000). . HPs (N = 288) on average reported encouraging patients more often after the intervention, but this difference was significant only for occupational therapists and KBs. CONCLUSIONS: Based on patient reports of HP behavior, the KB intervention appears effective as more patients were encouraged to be physically active after the intervention compared to before. Replication of this study in an experimental design is needed to allow causal inferences. Implications for rehabilitation We advise rehabilitation teams to make use of knowledge brokers (KBs), as the KB intervention has been shown to increase the encouragement felt by stroke patients to be physically active. It seems worthwhile to involve doctors, nurses, and patients' families more frequently in efforts to encourage stroke patients to be physically active.",0,0,
708,Improved implementation of low back pain guidelines in general practice: study protocol of a cluster randomized controlled trial.,"BACKGROUND: Evidence-based clinical practice guidelines can improve treatment quality, but uptake of guideline recommendations is often incomplete and slow. Recently, new guidelines for low back pain are being released in Denmark. The guidelines are seen as reducing personal and public costs. The aim of this study is to assess whether a complex, multifaceted guideline implementation strategy for low back pain will reduce referral to secondary care and improve patient outcomes compared to the usual simple implementation strategy. METHODS/DESIGN: In a two-arm cluster-randomized trial, 100 general practices (clusters) and 2700 patients aged 18 to 65 years from the northern region of Denmark will be included. Practices are randomly assigned 1:1 to a simple or complex implementation strategy. Intervention practices will receive a complex implementation strategy, including guideline facilitator visits, stratification tools, and quality reporting on low back pain treatment. The primary outcome is referral to secondary care. Secondary outcomes are pain, physical function, health-related quality of life, patient satisfaction with care and treatment outcome, employment status, and sick leave. Primary and secondary outcomes pertain to the patient level. Outcome assessments are blinded and follow the intention-to-treat principle. Additionally, a process evaluation will assess the degree to which elements of the intervention will be delivered as planned, as well as measure changes in beliefs and behaviors among GPs and patients. DISCUSSION: This study provides insight into the process and effect of an intervention to implement low back pain guidelines in general practice, and will provide information on essential elements to include in future implementation strategies in general practice. TRIAL REGISTRATION: Registered as NCT01699256 at ClinicalTrials.gov.",0,0,
709,Increased physician adherence to antibiotic use guidelines through increased availability of guidelines at the time of ordering medications in the hospital setting.,"Purpose Some studies have shown that making practice guidelines accessible to clinicians when making clinical decisions could improve prescribing practices. The aim of the study was to assess the benefit impact on physician adherence of the intervention of incorporating previously paper-based antibiotic guidelines into a university hospital's computerized drug order entry system to make these guidelines available. of physicians at the time of ordering antibiotics. Before the intervention, these guidelines were available in booklet form on all hospital wards. Methods Guideline compliance was assessed in 471 consecutive orders of antibiotics for pneumonia, 104 just before and 367 just after the intervention. The evaluation criteria were: the choice of antibiotic in relation to the context of acquisition of pneumonia, the daily dose, the expected duration of treatment. Assessment of antibiotic orders was performed at the start of antibiotic treatment. Results The intervention was followed by a significant decrease in the proportion of antibiotic requests that contained at least one criterion of nonconformity with the guidelines, respectively, 33% after vs. 51% (p?<?0.001) before the intervention. The proportion of nonconforming orders decreased in the postintervention period versus the preintervention period for the daily dose of antibiotics, respectively, 12.2% versus 26.9% (p?<?0.001), for the planned duration of treatment, respectively, 7.3% vs. 18.3% (p?<?0.001), while for the choice of antibiotics in relation to the context of acquired pneumonia, the improvement did not reach statistical significance, respectively, 18.2% vs. 25% (p?=?0.12). Conclusion In this study, the greater availability of antibiotic guidelines at the time of requesting the medication, combined with a periodic reinforcing educational round, was associated with greater physician adherence to these guidelines. Copyright © 2010 John Wiley & Sons, Ltd.",1,1,
710,Improving access to pharmacotherapy and treatment for alcohol use disorder in primary care settings: ADaPT-PC,"Background Only 7.8% of people who meet the diagnostic criteria for alcohol use disorder (AUD) receive treatment in a given year. Most people with AUD are identified in primary care (PC) settings and referred to substance use disorder (SUD) clinics"";"" however, only a minority of those referred attend treatment services. There are safe and effective drug treatments for AUD, but they are rarely prescribed by PC providers. The goal of this study is to refine, implement, and evaluate an intervention to integrate AUD pharmacological treatment options in CP settings. This document provides a detailed description of the intervention design and the components of the evaluation. Methods/Design Three large Veterans Health Administration (VHA) facilities are participating in the intervention. The intervention targets stakeholder groups with tailored strategies based on implementation theory and prior research that identifies barriers to implementation of AUD pharmacotherapy. Local SUD providers and Primary Care Mental Health Integration (PCMHI) providers are trained to serve as local implementation/clinical champions and receive external facilitation. PC providers receive access to local and national clinical champion consultations, educational materials, and an AUD patient dashboard on their cases for case identification. Veterans diagnosed with AUD receive educational information in the mail just prior to a scheduled PC visit. The efficacy of the intervention will be assessed through an interrupted time series with matched controls to monitor change in AUD pharmacotherapy prescription rates at the center level. Following Stetler's four-phase formative evaluation (FE) strategy, FE methods include (1) developmental FE (pre-deployment interviews with champions, PC vendors, and veterans), (2) deployment-focused FE (tracking attendance at facilitation meetings, academic efforts detailing local champions, and utilization of the patient dashboard), (3) Progress-Focused EF (AUD pharmacotherapy prescription follow-up rates and referral rates to specialized care PCMHI and SUD), and (4) interpretive FE (post-implementation interviews with champions and PC providers). Analysis of FE data will be guided by the Consolidated Framework for Implementation Research (CFIR). Discussion If proven successful, this implementation strategy will provide a replicable, feasible, and relatively low-cost method of integrating AUD treatment services into PC settings, thereby increasing access to AUD treatment.",0,0,
711,Improving evidence-based diabetes and chronic disease management among local health departments: a multiphase dissemination study with a stepped cluster randomized trial component,"Background Rates of diabetes and prediabetes in the US are increasing, significantly affecting the quality and length of life of those diagnosed and placing an economic burden on society. Premature death and disability can be prevented through the implementation of evidence-based programs and policies (EBPP). Local health departments (LHDs) are uniquely positioned to implement EBPPs for diabetes management due to their knowledge of and focus on community-level needs, contexts, and resources. However, there is a significant gap between known diabetes management EBPPs and actual diabetes management activities performed by LHDs. The purpose of this study is to determine how best to support the use of evidence-based public health for the management of diabetes (and related chronic diseases) among public health professionals at the local level. Methods/Design This document describes the methods for a two-phase study with a staggered cluster-randomized trial that will evaluate dissemination strategies to increase the uptake of public health knowledge and EBPPs for diabetes management among LHDs. Phase 1 includes the development of measures to assess physician views and organizational support for evidence-based public health, data collection using a national online survey of LHD chronic disease physicians, and a health care needs assessment. factors influencing adoption of EBPP for diabetes management among LHDs within a state in the US Phase 2 is to conduct a stepped cluster randomized trial to assess the efficacy of outreach strategies with local professionals in LHDs to improve capacity and organizational support for evidence-based diabetes prevention and management. Twelve LHDs will be selected and randomly assigned to one of three usual practice crossover groups to receive the intervention strategies (diffusion) at 8-month intervals"";"" the duration of the intervention for the groups ranged from 8 to 24 months. Intervention (outreach) strategies may include multi-day face-to-face workshops, electronic information exchange methods, technical assistance through a knowledge broker, and organizational changes to support evidence-based public health approaches. Evaluation methods include surveys at baseline and three crossover time points, abstraction of diabetes and chronic disease control program plans and progress reports at the local level, and social network analysis to understand contextual relationships and issues that influence the adoption of the EBPP.",0,1,
712,Improving referral for mammograms in primary care,"Background. This 1-year randomized trial tested the efficacy of behavioral techniques in increasing referrals for mammography by primary care physicians in small community practices. Methods. Sixty-one practices were randomly assigned to one of three conditions: (1) education-only control, (2) education plus cues enhancement using mammography chart stickers, and (3) education plus cues enhancement plus feedback and token rewards. Quarterly chart audits of a defined sample (N= 11,716) of female patients 50 years of age and older were conducted to document referrals, completions, and compliance with mammograms. Results. Referral and completion rates increased from baseline to the first trimester and gradually decreased thereafter. In general, these rates were higher in the indication conditions than in the control condition. In contrast, compliance rates in both experimental conditions increased throughout the year while remaining static in the control condition, demonstrating a strong and continuous effect for signal enhancement. Compliance increases were greater for physicians who were older, nonwhite, with a second specialty, in individual practice, not AMA members, not residency-trained, and not board-certified. Conclusions. Chart decals can significantly increase mammography utilization in small community practices. These practices are an efficient route to reach the large number of older women who need a mammogram.",1,1,
713,Enhancing the African Bioethics Initiative,"BACKGROUND: Medical ethics has existed since the time of Hippocrates. However, formal training in bioethics was not consolidated until a few decades ago. Bioethics has gained a strong foothold in the health sciences in the developed world, especially in Europe and North America. The situation is quite different in many developing countries. In most African countries, bioethics, as it is established and practiced today in the West, does not exist or is rudimentary. DISCUSSION: Although bioethics has come of age in developed and some developing countries, it is still largely ""foreign"" in most African countries. In some parts of Africa, a few bioethics conferences have been held in the last decade to raise awareness of research ethics and ensure compliance with international guidelines for research involving human participants. This idea has arisen in recognition of the genuine need to develop the capacity to review research ethics in Africa. It is also a condition required by external sponsors of collaborative research in Africa. The awareness and interest that these conferences have generated should be strengthened and extended beyond research ethics to clinical practice. In general, bioethics education in schools that train physicians and other health care providers is the hook that anchors both research ethics and clinical ethics. ABSTRACT: This communication reviews the current situation of bioethics in Africa in its application to research ethics workshops and proposes that, despite current efforts to integrate ethics in biomedical research in Africa, much remains to be done. to make it. A more comprehensive approach to bioethics with comprehensive benefit is to incorporate formal ethics education into health training institutions in Africa.",0,0,
714,Improvement of the algorithm for surveillance and screening of developmental-behavior in children aged 0 to 5 years,"OBJECTIVE: To determine whether the 2006 American Academy of Pediatrics developmental screening and surveillance algorithm is adequate or whether revisions are needed. METHODS: A comprehensive literature search was conducted to investigate a physician's ability to perform developmental and behavioral surveillance in children aged 0 to 5 years. RESULTS: Even when a broadband developmental test is typical, pediatricians should refer when they confidently suspect a delay but are much more suspicious of children who appear asymptomatic. Regular screening improves surveillance by improving eligibility rates for early detection and early intervention (EI). However, children with worrying screens are not consistently referred to and interrelated with EI. Once referred, approximately half are considered ineligible for IE, despite typically performing well below average and having numerous predictive academic and psychosocial risk factors. Meanwhile, doctors struggle with keeping track of children at risk. CONCLUSION: Reviews are needed to optimize early detection, prevention, and follow-up. Greater emphasis is needed on developmental and behavioral promotion and coordination of referral care.",0,0,
715,Improving the quality of antibiotic prescription in primary care: qualitative evaluation of a blended learning intervention,"BACKGROUND: The Stemming the Tide of Antibiotic Resistance (STAR) educational program aims to improve the quality of antibiotic prescribing and raise awareness of antibiotic resistance among general practitioners. It consists of a seven-part theory-based blended learning program that includes online reflection on clinicians' own practice, presentation of evidence and research guidelines, a practice-based seminar focusing on prescribing participants' own antibiotics and resistance rates in urine samples sent from their practice, training in communication skills using videos of simulated patients in routine surgeries, and participation in a web forum. Efficacy was evaluated in a randomized controlled trial involving 244 GPs and nurse practitioners and 68 general practices. This article reports part of the process evaluation of that trial. METHODS: Semi-structured, digitally recorded, and transcribed telephone interviews with 31 intentionally sampled trial participants analyzed using thematic content analysis. RESULTS: Most participants reported increased awareness of antibiotic resistance, increased self-confidence to reduce antibiotic prescribing, and at least some change in consultation style and antibiotic prescribing behavior. Reported practice changes included the adoption of a practice-wide antibiotic prescribing reduction policy. Many GPs also reported a better understanding of patient expectations, which ultimately contributed to an improved doctor-patient relationship. The intervention components proposed as most influential in changing medical behavior were up-to-date research evidence resources, simple and effective communication skills presented in online videos, and presentation of the organization's own antibiotic prescription levels. practice combined with an overview of local resistance data. CONCLUSION: Participants found this complex blended learning intervention acceptable and feasible, and reported far-reaching positive changes in attitudes and clinical practice as a result of participating in the STAR Education Program. TESTING RECORD: Current Controlled Testing ISRCTN63355948.",0,0,
716,Epidemiology for the uninitiated. Disease aetiology: selection of controls,,0,0,
717,"Epidemiology of Presenile Alzheimer's Dementia in Scotland, 1974-88","OBJECTIVE To describe the epidemiology of presenile Alzheimer's disease in Scotland from 1974 to 1988. DESIGN Retrospective review of hospital records of patients aged less than 73 years admitted to a psychiatric hospital with various diagnoses of dementia. Diagnoses were classified according to the criteria of the National Institute of Communicative Disorders and Stroke and the Association of Alzheimer's Diseases and Related Disorders and the Hachinski score. The completeness of the study sample was assessed by scrutinizing general hospital and neurology outpatient records. SETTING All general psychiatric hospitals in Scotland. SUBJECTS All patients with onset of dementia between 40-64 years. MAIN OUTCOME MEASURES Probable and extensive Alzheimer's disease, patient sex, age of onset. RESULTS We reviewed 5,874 psychiatric hospital records, 129 neurology outpatient records, and 89 non-psychiatric hospital records. 317 patients met the criteria for probable Alzheimer's disease, 569 met the criteria for extensive Alzheimer's disease, and 267 met the criteria for multi-infarct dementia. The lowest incidences per 100,000 population aged 40 to 64 years were 22.6 (95% confidence interval, 20.2 to 25.2) and 40.5 (38.9 to 42.3) per 100,000 for the probable and extensive Alzheimer's disease. In the 1981 census year, the annual incidence of probable Alzheimer's disease was 1.6 (1.0 to 2.6). Women were at higher risk with probable Alzheimer's disease incidence rates of 28.2 (24.5 to 32.4) per 100,000 compared with 16.5 (13.8 to 19.8) per 100,000 for the men. The incidence per 100,000 of multi-infarct dementia was higher in men (25.1, 23.3 to 27.1) than in women (13.4, 12.1 to 14.8). CONCLUSION Female sex appears to be positively associated with the development of Alzheimer's disease before the age of 65 years.",0,0,
718,Epilepsy and employment,,0,0,
719,"Errata from: Towards a common terminology: a simplified framework of interventions to promote and integrate evidence into health practices, systems and policies",,0,0,
720,ESHRE Guide: Routine Psychosocial Care in Infertility and Medically Assisted Reproduction: A Guide for Fertility Staff,"STUDY QUESTION: Based on the best evidence available in the literature, what is the optimal management of routine psychosocial care in infertility and medically assisted reproduction (MAR) clinics? SUMMARY RESPONSE: Using the structured methodology of the Manual for the Development of Guidelines of the European Society for Human Reproduction and Embryology (ESHRE), 120 recommendations were formulated that answered the 12 key questions on the optimal management of routine psychosocial care by the of all fertility staff. WHAT IS ALREADY KNOWN: The 2002 ESHRE Guidelines for infertility counseling have been a benchmark for the best psychosocial care in infertility for years, but this guideline needed updating and did not focus on the routine psychosocial care it can provide all fertility staff. STUDY, DESIGN, SIZE, DURATION: This guideline was developed by a group of experts in the field according to the 12-step process outlined in the ESHRE Manual for guideline development. After determining the scope of the guideline and listing a set of 12 key questions in PICO (Patient, Intervention, Comparison, and Outcome) format, comprehensive and systematic literature searches were conducted"";"" Evidence from articles published up to April 2014 was collected, quality assessed and analysed. An evidence summary was written in response to each of the key questions and used as the basis for the recommendations, which were defined by consensus within the guideline development group (GDG). Additional clinical and patient input was collected during the scoping and review phase of guideline development. PARTICIPANTS/MATERIALS, SETTING, METHODS: The guideline group, consisting of psychologists, two physicians, a midwife, a patient representative, and a methodology expert, met three times to discuss the evidence and reach consensus on recommendations. MAIN RESULTS AND THE ROLE OF CHANCE GUIDANCE PROVIDES: 120 recommendations that aim to guide fertility clinic staff in providing optimal evidence-based routine psychosocial care to patients facing infertility and MAR. The guide is written in two sections. The first section describes patients' preferences regarding the psychosocial care they would like to receive at the clinics and how this care is associated with their well-being. The second section of the guide provides information on the psychosocial needs patients experience throughout their treatment (before, during and after treatment) and how fertility clinic staff can detect and address these. Needs refer to the conditions that are assumed to be necessary for patients to have a healthy experience of fertility treatment. Needs can be behavioral (lifestyle, exercise, nutrition, and compliance), relational (relationship with partner, if any, family friends and wider network, and work), emotional (well-being, for example, anxiety , depression, and quality of life) and Cognitive (treatment concerns and knowledge). LIMITATIONS, REASONS FOR CAUTION: We identified many areas in care for which strong evidence was lacking. Gaps in the evidence were addressed through the formulation of good practice points, based on the expert opinion of the GDG, but it is essential that such recommendations are empirically validated. WIDER IMPLICATIONS OF THE FINDINGS: The evidence presented in this guideline shows that providing routine psychosocial care is associated with or has the potential to reduce stress and concerns about medical procedures and improve lifestyle outcomes, knowledge related to fertility, patient well-being and adherence to treatment. . Since only 45 (36.0%) of the 125 recommendations were based on high-quality evidence, the guideline group made recommendations to guide future research with the goal of increasing the body of evidence.",0,0,
721,Essential elements of an early care service in psychosis: the opinion of expert clinicians,"BACKGROUND: Early intervention teams attempt to improve outcome in schizophrenia through earlier detection and provision of phase-specific treatments. While the number of early intervention teams is growing, there is a lack of clarity about their essential structural and functional elements. METHODS: A 'Delphi' exercise was carried out to identify the extent to which there was consensus on the essential elements of early intervention teams in a group of 21 UK medical experts. Using published guidelines, an initial list was constructed containing 151 items from ten categories of team structure and function. RESULTS: There was overall expert consensus on the importance of 136 (90%) of these items. Of the items on which there was consensus, 106 (70.2%) were classified as essential, which means that, in their absence, the functioning of the team would be seriously affected. CONCLUSION: This degree of consensus on essential elements suggests that it is reasonable to define a model for UK early intervention teams from which a measure of fidelity could be derived.",0,0,
