record_id,pubmedID,title,keywords,authors,abstract,label_abstract_screening,label_included
879,11821634,Psychological characteristics and responses to antihypertensive drug therapy.,,"Mann, Samuel J; Gerber, Linda M","The aim of this study was to explore the relationship between psychological characteristics and responses to antihypertensive drug therapy. Twenty-two hypertensive subjects underwent psychological evaluation and treatment with 1) a diuretic, hydrochlorothiazide (HCTZ); 2) an angiotensin converting enzyme (ACE) inhibitor, quinapril; and 3) combined alpha + beta blockade (doxazosin + betaxolol). Anger-Out scores on the State-Trait Anger Expression Inventory were positively correlated with HCTZ-induced fall in systolic blood pressure (p<0.01); Anger-In was negatively correlated with the fall in systolic pressure induced by quinapril (p<0.05). Target systolic blood pressure (130 mm Hg) was achieved with HCTZ or quinapril in 79% of subjects without childhood trauma versus 25% of subjects with childhood trauma (p = 0.03). Responses to doxazosin + betaxolol did not correlate with psychological characteristics. The authors conclude that both inhibited anger expression and childhood trauma are associated with a reduced response to a diuretic or ACE inhibitor. Combined alpha/beta blockade may be preferable to an ACE inhibitor or diuretic in the treatment of selected hypertensive patients. Further studies should include examination of psychological factors in terms of response to combined treatment with an ACE inhibitor and a diuretic.",0,0
880,11821637,Lowering blood pressure in people with cerebrovascular disease prevents secondary stroke.,,"Basile, Jan N",,0,0
881,11821721,Treatment withdrawal in the Syst-Eur Trial.,,"Bulpitt, Christopher J; Beckett, Nigel S; Fletcher, Astrid E; Thijs, Lutgarde; Staessen, Jan A; Dumitrascu, Dan L; Forette, Francoise; Leonetti, Gastone; Nachev, Choudomir; Tuomilehto, Jaakko; Fagard, Robert H","To investigate reasons for withdrawal from double-blind randomized trials and reasons for switching treatment within a randomized therapeutic group; The Syst-Eur trial, in which 4,695 elderly patients with systolic hypertension were randomized to receive active treatment or placebo; Reasons for withdrawal from the trial were examined for both patient and investigator initiated withdrawals. In addition, the reasons for discontinuation of first-line treatment (nitrendipine), second-line treatments (enalapril and hydrochlorothiazide), and the corresponding placebos were determined; The investigators withdrew a total of 135 patients (6%) from placebo treatment because their blood pressure was too high, and similarly 36 (1.6%) on patient initiative. The corresponding results for actively treated patients were 14 (0.6%) and 7 (0.3%). Very few patients were withdrawn from the trial due to adverse effects of treatment. However, 39 (4%) stopped taking active nitrendipine due to ankle swelling, compared to 4 (0.5%) on placebo. Similarly, 28 against three were stopped due to blushing. Forty-one (10%) stopped taking enalapril because of cough, versus eight (2%) for placebo enalapril. In total, 15.0% discontinued active nitrendipine, 20.2% enalapril and 6.3% hydrochlorothiazide, compared to placebo 7.1, 9.1 and 5.1%; The number of withdrawals from the trial due to adverse consequences of treatment was small compared to the cardiovascular benefits. However, the numbers who discontinued individual treatments were higher than expected.",0,0
882,11822537,The renin-angiotensin system in the 21st century.,,"Nicholls, M G; Robertson, J I; Inagami, T",,0,0
883,11823085,Angiotensin receptor blockers in heart failure: meta-analysis of randomized controlled trials.,,"Jong, Philip; Demers, Catherine; McKelvie, Robert S; Liu, Peter P","We sought to determine the effect of angiotensin receptor blockers (ARBs) on mortality and hospitalization in patients with heart failure (HF); There is uncertainty regarding the efficacy of ARBs as substitute or adjunctive therapy to angiotensin-converting enzyme inhibitors (ACEIs) in the treatment of heart failure; We performed a meta-analysis of all randomized controlled trials comparing ARBs with placebo or ACE inhibitors in patients with symptomatic heart failure. Pooled outcomes were all-cause mortality and hospitalization for heart failure; Seventeen trials involving 12,469 patients were included. Overall, ARBs were not superior to controls in the pooled rates of death (odds ratio: 0.96, 95% confidence interval: 0.75 to 1.23) or hospitalization (0.86, 0.69). to 1.06). However, stratified analysis showed a non-significant trend in the benefit of ARBs over placebo in reducing mortality (0.68, 0.38 to 1.22) and hospitalization (0.67, 0.29). to 1.51) when administered in the absence of background ACEI treatment. When directly compared with ACE inhibitors, ARBs were not superior in reducing mortality (1.09, 0.92 to 1.29) or hospitalization (0.95, 0.80 to 1.13). In contrast, combined ARB and ACE inhibitor therapy was superior to ACE inhibitors alone in reducing hospitalization (0.74, 0.64 to 0.86) but not mortality (1.04, 0.91 to 1.20); This meta-analysis cannot confirm that ARBs are superior in reducing all-cause mortality or HF hospitalization in patients with symptomatic HF, particularly when compared to ACE inhibitors. However, the use of ARBs as monotherapy in the absence of ACEIs or as combination therapy with ACEIs appears promising.",0,0
884,11824861,"comparative trial of controlled-onset, extended-release verapamil, enalapril, and losartan on changes in blood pressure and heart rate.",,"Bakris, George; Sica, Dominic; Ram, Venkata; Fagan, Timothy; Vaitkus, Paul T; Anders, Robert J","The excess morning risk of myocardial infarction and stroke can be attributed to the rapid rise in blood pressure (BP) and heart rate in the hours after waking. The objective of this multicenter, randomized, double-blind, placebo-controlled study was to compare once-daily controlled-onset extended-release verapamil (COER-24) with enalapril and losartan on BP and heart rate during the morning phase. after waking up. as well as during the entire 24-hour period; A total of 406 patients were randomized to an 8-week forced titration period with one of the following: 1) COER-24 verapamil 240 mg/day titrated to 360 mg/day; 2) enalapril 10 mg/day titrated to 20 mg/day, 3) losartan 50 mg/day titrated to 100 mg/day, or 4) placebo. Office blood pressure and heart rate and 24-hour ambulatory blood pressure monitoring were performed at baseline, 4 weeks, and 8 weeks; Each active treatment, compared with placebo, lowered BP both during the morning hours and throughout the 24-hour period. Verapamil COER-24 was more effective in reducing morning systolic (-16.6 mm Hg) and diastolic (-11.9 mm Hg) BP than enalapril or losartan (p < 0.001). Throughout the 24-h period, the effects of COER-24 verapamil (-11.6/-8.4 mm Hg) were comparable to those of enalapril (-13.4/-8.3 mm Hg; P = NS ). Losartan had a similar effect at 24 h on systolic pressure (-9.3 mm Hg), but was less effective on diastolic pressure (-5.4 mm Hg; P = 0.004 v COER-verapamil). Unlike losartan or enalapril, COER-24 verapamil was the only treatment to reduce heart rate during the 24-h period (-4.6 beats/min; P < 0.001) and during waking hours (-4.6 beats/min, P < .001). During the post-awakening period with COER-verapamil (P = 0.03), but not with any of the other treatment arms, there was a modest increase in blood pressure, heart rate, and rate-pressure product. Finally, the decrease in nocturnal BP was similar with COER-verapamil and losartan and greater with enalapril (p = 0.014); Verapamil COER-24 produces changes in BP and pulse that more closely resemble normal circadian hemodynamic rhythms than enalapril or losartan.",0,0
885,11825317,Angiotensin II receptor blockers for the treatment of hypertension.,,"See, S","The increasing incidence of stroke, congestive heart failure (CHF), and end-stage renal disease (ESRD) has pointed to the need for increased awareness, treatment, and control of hypertension. There continues to be a need for effective antihypertensive medications as hypertension is an important precursor to various forms of cardiovascular disease. The renin-angiotensin (AT) aldosterone system (RAAS) is a key component in the development of hypertension and may be a target of drug therapy. Angotensin II (ATII) receptor blockers (ARBs) are the newest class of agents available to treat hypertension, acting by inhibiting ATII at the receptor level. Currently, national consensus guidelines recommend that ARBs be reserved for hypertensive patients who cannot tolerate angiotensin-converting enzyme (ACE) inhibitors (ACEIs). ARBs, however, are moving to the forefront of therapy with a promising role in the area of renoprotection and CHF. Recent trials such as the The renoprotective effect of the angiotensin receptor antagonist Irbesartan in patients with nephropathy due to type 2 diabetes (IDNT) trial, The Effect of irbesartan on the development of diabetic nephropathy in patients with type 2 diabetes (IRMA2) and The Effects of Losartan on Renal and Cardiovascular Outcomes in patients with Type 2 Diabetes and Nephropathy (RENAAL) has demonstrated the renoprotective effects of ARBs in patients with type 2 diabetes. The Valsartan Heart Failure Trial (Val-HeFT) adds to the growing body of evidence that ARBs can improve morbidity and mortality in patients with congestive heart failure. As a class, ARBs are well tolerated and have a lower incidence of cough and angioedema compared with ACEIs. This article reviews the differences between ARBs, the existing efficacy data in hypertension, and explores the role of ARBs in CHF and kidney disease.",0,0
886,11825318,Pharmacotherapy of hypertension in patients with diabetes mellitus.,,"Deedwania, P C","The coexistence of hypertension and diabetes dramatically and synergistically increases the risk of microvascular and macrovascular complications. Overwhelming evidence supports aggressive treatment of hypertension in diabetic patients. However, only a small percentage of diabetic hypertensive patients reach their treatment goal of blood pressure (BP) < 130/80 mmHg. Tight BP control is not only cost effective but also more rewarding than glycemic control. The optimal target for BP control in diabetics should be 130/80 mmHg. In subjects with diabetes and renal insufficiency, BP should be lowered to 125/75 mmHg to slow the progression of renal insufficiency. The choice of an antihypertensive agent should be based on proven effects on morbidity and mortality rather than surrogate parameters such as lipids or glucose. Limited data suggest that an angiotensin-converting enzyme inhibitor (ACEI) is the agent of choice, especially in those with proteinuria or renal insufficiency. beta-blockers (betaB) may be the first-line agent in diabetics with coronary heart disease, while thiazide diuretics (TDs) and calcium channel blockers (CCBs) are second-line drugs. Angiotensin II receptor blockers (ARBs) can be shown to be as effective as ACE inhibitors in diabetics with hypertension. Alpha-adrenergic antagonists (AAAs) should be avoided. Most hypertensive patients require more than one agent to control their BP. There is no evidence to support one combination regimen over another; however, a combination of an ACEI with a DT or a betaB may be the most cost-effective regimens compared to other combinations.",0,0
887,11831455,Usefulness of epicutaneous tests for the diagnosis of selective allergy to captopril.,,"Gaig, P; San Miguel-Moncin, M M; Bartra, J; Bonet, A; GarcÃ­a-Ortega, P","Captopril, enalapril, and lisinopril are angiotensin-converting enzyme (ACE) inhibitors that are widely prescribed for hypertension and heart failure. Cutaneous side effects of captopril include angioedema, anaphylactoid reactions, maculopapular rashes, pityriasis rosea-like rash, toxic erythema, and exfoliative dermatitis. Some of the immunological cutaneous adverse reactions induced by captopril have been diagnosed in recent years by patch tests. A case of an immunocutaneous adverse reaction to captopril with tolerance to enalapril and lisinopril demonstrated by both patch tests and double-blind challenge tests is reported for the first time. A 71-year-old nonatopic woman developed a generalized pruritic maculopapular rash. Two months earlier, he had started oral treatment with captopril 50 mg tid and glibenclamide 5 mg daily. After the rash appeared, he stopped both medications and the reaction disappeared. A skin biopsy of one of the lesions showed a perivascular lymphocytic infiltrate of the upper dermis. Skin prick tests with captopril and glibenclamide and patch tests with enalapril, lisinopril, and glibenclamide at 1% and 10% pet, and with mercaptobenzothiazole (a chemical containing a sulfhydryl group at 1% pet) were negative. . Only patch tests with captopril at 1% pet. The concentrations of % and 10% were positive at 48 h. Double-blind oral challenge tests with glibenclamide, enalapril, lisinopril, and placebo showed good tolerance. The patient was advised to avoid captopril alone. Because captopril is the only ACE inhibitor that contains a sulfhydryl group and has occasionally been implicated in complex immune diseases, this chemical group has been considered to be the culprit in allergic reactions to captopril. Lack of cross-reactivity between captopril, enalapril and benazepril has been shown in some patients by patch testing. In this patient, patch tests identified captopril as the drug responsible for a probably immunologic adverse reaction not due to the sulfhydryl group. effective and safe in the diagnosis of allergic reactions to drugs and in cross-sensitivity studies between ACE inhibitors.",0,0
888,11833827,"multicenter, randomized, double-blind comparison of the efficacy and safety of irbesartan and enalapril in adults with mild-to-moderate essential hypertension as assessed by ambulatory blood pressure monitoring: the MAPAVEL (Monitorización Ambulatory Arterial Pressure APROVEL) study.",,"Coca, Antonio; Calvo, Carlos; GarcÃ­a-Puig, Juan; Gil-Extremera, Blas; Aguilera, Maria T; de la Sierra, Alejandro; MartÃ­n-Hidalgo, Alberto; MarÃ­n, Rafael","When efficacy in lowering blood pressure (BP) is assessed by measurements performed in a clinical setting, angiotensin II receptor antagonists show similar efficacy to ACE inhibitors and better tolerability. A MEDLINE search to date, however, reveals no randomized, double-blind studies using ambulatory BP monitoring (ABPM) to compare the BP-lowering efficacy of irbesartan and enalapril in large numbers of patients (>200 ) with essential hypertension.; This study compared 24-hour BP reduction and BP control, as assessed by ABPM, in patients with mild to moderate essential hypertension treated with irbesartan or enalapril. The relative tolerability of the 2 treatments was also evaluated; This was a multicenter, randomized, double-blind study in patients with mild to moderate essential hypertension (office diastolic BP [DBP] 90-109 mm Hg or systolic BP [SBP] 140-179 mm Hg). After a 3-week single-blind placebo washout phase, patients with a mean daytime DBP > or = 85 mm Hg, measured by ABPM between 10 am and 8 pm, were randomized to receive 12 weeks of active treatment with irbesartan or enalapril. Initial doses were 150 and 10 mg/d, respectively, with adjustment to 300 or 20 mg/d if clinical DBP was > or = 90 mm Hg at week 4 or 8. Based on clinical measurements, BP control defined as BP reading < 140/90 mm Hg after 12 weeks of treatment; patients who achieved a reduction in DBP of > or = 10 mm Hg at 12 weeks were considered responders. The ABPM criterion for BP control, independent of clinical values, was the achievement of a daytime BP < 130/85 mm Hg after 12 weeks of treatment; patients who achieved a reduction in 24-hour DBP > or = 5 mm Hg at 12 weeks were considered responders, based on clinical values; A total of 238 patients were randomized to treatment, 115 to irbesartan and 123 to enalapril. The study population was approximately 52.0% female and 48.0% male, with a mean (+/- SD) age of 52.7 +/- 10.6 years. The study was completed by 111 patients in the irbesartan group (dose titrated to 300 mg/d in 72.0% of patients) and 115 patients in the enalapril group (dose titrated to 20 mg/d in 76.0% of patients). 5% of patients). BP reductions were similar in the 2 groups, both measured in the clinic (DBP, 12.7 +/- 8.8 mm Hg irbesartan vs 12.4 +/- 7.4 mm Hg enalapril; SBP, 19.0 +/- 14.1 mm Hg vs 17.5 +/- 14.0 mm Hg) and by 24-hour ABPM (DBP, 9.4 +/- 8.5 mm Hg vs 8.8 +/- 8 .5 mm Hg: SBP, 14.7 +/- 14.7 mm Hg vs. 12.6 +/- 13.1 mm Hg). As assessed by ABPM, BP control rates were 40.5% (45/111) for irbesartan and 33.9% (39/115) for enalapril, and response rates were 71.2 % (79/111) and 71.3% (82/111) respectively. 115). The overall incidence of adverse events (40.0% irbesartan, 51.2% enalapril) was not statistically different between groups, although the incidence of adverse events considered likely related to antihypertensive treatment was significantly higher with enalapril than with irbesartan (24 .6% vs. 9.2%, respectively). ; p = 0.026), mainly due to the higher incidence of cough (8.1% vs 0.9%); As assessed by ABPM, irbesartan 150 to 300 mg/d was as effective in lowering BP and achieving BP control as enalapril 10 to 20 mg/d. Based on the number of treatment-related adverse events, irbesartan was better tolerated than enalapril.",0,0
889,11834188,Captopril dermatitis.,,"MartÃ­nez, J C; Fuentes, M J; Armentia, A; Vega, J M; FernÃ¡ndez, A","Rare reports of delayed skin reactions to captopril have been reported. Captopril is an angiotensin-converting enzyme (ACE) inhibitor and its cutaneous side effects are documented, but little has been published on the usefulness of patch testing when they do occur. We present the case of a patient who developed a captopril-induced skin reaction with a positive patch test; Patch testing was performed with captopril, other CEAs (enalapril, lisinopril ramipril), and European standard series. Next, a double-blind oral drug challenge test was performed, the result of which was negative. Positive reactions to captopril were obtained at 4 days and the other tests were negative. The same test was negative in five control patients. The patient tolerated enalapril and lisinopril without problems; allergy studies confirmed sensitization to captopril and tolerance to lisinopril and enalapril. When patch testing is performed with multiple drugs from the same family, the results appear to indicate no cross-sensitivity, but oral challenge testing was required in several patients because patch testing was inconclusive.",0,0
890,11835029,"Early ST-segment recovery, infarct artery blood flow, and long-term outcome after acute myocardial infarction.",,"French, John K; Andrews, Jacqueline; Manda, Samuel O M; Stewart, Ralph A H; McTigue, John J C; White, Harvey D","Early resolution of ST-segment deviation (ST recovery) on post-thrombolytic electrocardiograms and restoration of ""normal"" blood flow in the infarct-related artery are associated with better outcomes after myocardial infarction (MI). To assess the relationships between ST recovery, infarct-related arterial flow, and late survival, we studied 766 patients with electrocardiograms recorded at a median of 167 minutes after thrombolytic therapy. Angiography was performed at 3 weeks and follow-up was at a median of 6.3 years (interquartile range [IQR] 5.0-8.4). At 10 years, survival rates were 55% (95% CI 43-70) in patients with <30% ST recovery in the single lead with maximal ST elevation, 71% (95% CI 64-79 ) in those with 30% to 70% ST recovery, and 74% (95% CI 68-82) in those with >70% ST recovery (P = 0.0005), whereas ST recovery measured as the sum of ST deviation voltage changes (elevation or depression) or ST elevation was not associated with 10-year survival (log-rank test, P = 0.06 and P = 0, 34, respectively). In patients with grade 3 flow thrombolysis in myocardial infarction (TIMI), ST recovery of >70% (vs. <30% and 30% to 70%) in the maximal ST elevation lead was associated with higher late survival (p = 0.04). ). In multivariate analysis, the predictors of 5-year survival at admission were age (p < 0.001), ST recovery (measured as a continuous variable, p = 0.001), diabetes (p = 0.003), and the female sex (p = 0.02). When ejection fraction (P = 0.003) and TIMI flow grade (P = 0.02) at 3 weeks were included in the analysis, the P value for ST recovery was 0.08; ST recovery measured in the single lead with maximal ST elevation was a predictor of late survival, even in patients with TIMI grade 3 flow, but ST recovery measured as the sum of voltage changes in all leads with ST deviation was not. This simple electrocardiographic parameter can identify patients with a reduced chance of survival who might benefit from additional therapies.",0,0
891,11835037,Acute blood pressure response to trandolapril and captopril in patients with left ventricular dysfunction after acute myocardial infarction.,,"Weber, Simon; Vaur, Laurent; Ounnoughene, Zine; Schwob, Jacques; Dubroca, Isabelle; Normand, JeanPierre; Etienne, Sylvie; Charbonnier, Bernard","Our purpose was to compare the blood pressure response to short-term treatment with captopril or trandolapril in patients with left ventricular (LV) dysfunction after acute myocardial infarction (AMI); A multicenter, randomized, double-blind, double-dummy, parallel-group study was conducted. Treatment was started 3 to 10 days after the onset of symptoms. On day 1, patients received a single dose of captopril 6.25 mg, trandolapril 0.5 mg, or placebo in the morning. The treatment was then titrated up for the next 5 days. Blood pressure was monitored with an automated device for the first 12 hours after dosing on day 1. Conventional blood pressure measurements were performed throughout the study; Of 205 patients treated in the study, the effects of the first dose were evaluated in 193 patients. In the captopril group, the maximum decrease in blood pressure occurred after 2 hours, and the magnitude of this decrease was significantly greater than in the other 2 groups: 8.8 +/- 12/6.3 +/- 8 mm Hg (captopril) versus 5.4 +/- 10/3.1 +/- 8 mm Hg (trandolapril) versus 2.4 +/- 9/1.4 +/- 7 mm Hg (placebo) (p <0.01). In the trandolapril group, the maximum decrease occurred after 7 hours and the magnitude of this effect was similar in the 3 groups: 5.9 +/- 11/3.6 +/- 8 mm Hg (trandolapril) vs. 4.3 +/- 10/3.5 +/- 8 mm Hg (captopril) versus 3.1 +/- 11/2.8 +/- 8 mm Hg (placebo) (not significant). Although there was a higher incidence of hypotension on day 1 in the captopril group, the overall incidence of hypotension during the study period was similar in both active treatment groups; Due to differences in baseline blood pressure response profiles, short-term treatment with trandolapril tended to be better tolerated than captopril in patients with LV dysfunction after AMI.",1,0
892,11840224,Sibutramine is safe and effective for weight loss in obese patients whose hypertension is well controlled with ACE inhibitors.,,"McMahon, F G; Weinstein, S P; Rowe, E; Ernst, K R; Johnson, F; Fujioka, K","Sibutramine treatment in obesity results in significantly greater weight loss compared to placebo, although weight loss with sibutramine may be accompanied by small but statistically significant mean increases in blood pressure (BP). This 52-week, randomized, double-blind, placebo-controlled study investigated the effects of sibutramine 20 mg once daily or placebo on body weight in 220 obese hypertensive patients (body mass index (BMI) 27-40 kg /m2). At randomization, hypertension was well controlled (< or = 95 mm Hg diastolic blood pressure (DBP)) with an angiotensin-converting enzyme (ACE) inhibitor, with or without concomitant thiazide diuretics. Hypertension therapy continued for the 52 weeks of the study. Sibutramine 20 mg produced significantly greater weight loss compared to placebo: 4.5 kg with sibutramine compared with 0.4 kg with placebo (last observation carried forward (LOCF); P < or = 0.05). A total of 62 patients (42.8%) treated with sibutramine lost < or = 5% of their body weight compared to six patients (8.3%) treated with placebo; Nineteen patients (13.1%) treated with sibutramine lost > or = 10% of their body weight compared to two patients (2.8%) treated with placebo (LOCF; P < or = 0.05 for both comparisons). Hypertension remained well controlled throughout the 52-week study with sibutramine and placebo treatment. After 52 weeks, the differences between placebo and sibutramine treatment for mean supine systolic blood pressure (SBP) and DBP were approximately 3 mm Hg: mean DBP was 82.8 mm Hg with placebo treatment compared with 85.5 mm Hg with sibutramine treatment (LOCF; P = 0.004) and mean SBP was 130.4 mm Hg with placebo compared with 133.1 mm Hg with sibutramine (LOCF; P = 0.004). P = 0.0497, both comparisons sibutramine versus placebo). Mean increases in SBP and DBP did not appear to change the overall risk category for the CHD endpoints. Changes in pulse rate at week 52 were a decrease of 0.3 beats per minute (bpm) for placebo treatment compared to an increase of 5.7 bpm for sibutramine treatment (p < 0.001). Mandatory study withdrawals due to protocol-defined BP changes were not statistically different between the two treatment groups. The more favorable changes in lipid profile, serum glucose, and uric acid could be explained by the greater weight losses that occurred in the sibutramine treatment group. Sibutramine was well tolerated. This study indicates that in obese patients whose hypertension is well controlled early on with an ACE inhibitor, with or without concomitant thiazide diuretic therapy, sibutramine achieves safe and effective weight loss without compromising good BP control.",0,0
893,11841077,Gynecomastia.,,"Daniels, I R; Layer, G T","Gynecomastia is the most common benign condition of the male breast. Management consists mainly of taking a complete history and performing a thorough clinical examination. Ultrasound is recommended as the first-line imaging study, although mammography can be added to confirm the diagnosis. Fine-needle aspiration cytology results may be poor as adequate yield of pathologic specimens is low and should be reserved for lesions suspected of malignancy. Endocrine evaluation of gynecomastia is rarely productive and is best done selectively. Many patients can be treated simply with reassurance about the benign nature of the condition. In those patients in whom a stimulus has been identified, modifying treatment may improve symptoms. Hormonal manipulation may be appropriate in younger patients, but testicular neoplasia must be ruled out. Operations should be reserved for those who do not respond to hormones and those with severe cosmetic deformities.",0,0
894,11845579,"Reversible impairment of renal function during treatment with lisinopril, an ACE inhibitor (a case report).",,"LakusiÄ‡, N; MahoviÄ‡, D; Ciglenecki, N; Kurnik, R; Cerovec, D; Majsec, M","ACE inhibitors are a group of drugs whose use in the last ten years has greatly expanded. New members of this group of drugs are developed and registered and today in Croatia there are a dozen ACE inhibitors from different pharmaceutical companies like lisinopril, cilazapril, ramipril, trandolapril, enalapril, etc. Notable side effects of ACE inhibitors are: hypotension, dry cough, rash. , angioneurotic edema, impaired renal function, and acute renal failure. The aim of the article is to present a 72-year-old patient with reversible renal function impairment during treatment with an ACE inhibitor lisinopril.",0,0
895,11845604,Dihydropyridine calcium channel blockers for antihypertensive treatment in older patients: evidence from the European systolic hypertension trial.,,"Staessen, J A; Thijs, L; Celis, H; Gasowski, J; Wang, J G; Fagard, R H","The Syst-Eur study investigated whether active antihypertensive therapy could reduce cardiovascular complications in elderly patients with isolated systolic hypertension; Randomized, placebo-controlled, double-blind outcomes trial.; Hypertension clinics or general practitioner practices at 198 centers in 23 countries in Western and Eastern Europe; Patients aged ≥ 60 years with a sitting systolic blood pressure (BP) of 160-219 mmHg and a sitting diastolic BP < 95 mmHg during the run-in phase; Four thousand six hundred and ninety-five patients were randomly assigned to active treatment (N = 2398), ie, nitrendipine, with the possible addition of enalapril and hydrochlorothiazide, or matching placebos (N = 2297). In the intention-to-treat analysis, the between-group difference in blood pressure (BP) was 10.1/4.5 mmHg (P < 0.001). Active treatment reduced the incidence of fatal and nonfatal strokes (primary endpoint) by 42% (p = 0.003). With active treatment, all cardiac endpoints decreased by 26% (p = 0.03) and all cardiovascular endpoints by 31% (p < 0.001). Cardiovascular mortality was slightly lower with active treatment (-27%, P = 0.07), but all-cause mortality was unaffected (-14%, P = 0.22). For total (P = 0.009) and cardiovascular (P = 0.09) mortality, the benefit of antihypertensive treatment weakened with advancing age, and for total mortality it decreased with lower systolic BP at admission (P = 0.05). The benefits of active treatment were not independently related to gender or the presence of cardiovascular complications at admission. The antihypertensive regimen was more effective in patients with diabetes than in those without diabetes at baseline. Additional analyzes also suggested benefits in patients taking nitrendipine as sole therapy. The per-protocol analysis largely confirmed the intention-to-treat results. Active treatment reduced all strokes by 44% (p=0.004), all cardiac endpoints by 26% (p=0.05), and all cardiovascular endpoints by 32% (p<0.001 ). Total mortality was reduced by 26% (P = 0.05), but a similar reduction in cardiovascular mortality did not reach statistical significance in this analysis. Compared to placebo, active treatment also reduced the incidence of dementia by 50%; Gradual antihypertensive drug therapy, beginning with the dihydropyridine calcium channel blocker nitrendipine, improves prognosis in elderly patients with isolated systolic hypertension.",0,0
896,11849464,"Effects of aggressive blood pressure control in normotensive type 2 diabetic patients on albuminuria, retinopathy, and stroke.",,"Schrier, Robert W; Estacio, Raymond O; Esler, Anne; Mehler, Philip","Although several important studies have been conducted in hypertensive type 2 diabetic patients, it is not known whether lowering blood pressure in normotensive patients (BP <140/90 mm Hg) offers any benefit on vascular complications. The current study evaluated the effect of intensive versus moderate diastolic blood pressure (DBP) control on diabetic vascular complications in 480 normotensive type 2 diabetic patients.; The current study was a prospective randomized controlled trial in normotensive type 2 diabetic subjects. Subjects were randomized to intensive (10 mm Hg below baseline DBP) versus moderate (80 to 89 mm Hg) DBP control. Patients in the moderate therapy group received placebo, while patients randomized to intensive therapy received blinded nisoldipine or enalapril as initial antihypertensive medication. The primary endpoint assessed was change in creatinine clearance with secondary endpoints consisting of change in urinary albumin excretion, progression of retinopathy and neuropathy, and incidence of cardiovascular disease; The mean follow-up was 5.3 years. Mean BP in the intensive group was 128 +/- 0.8/75 +/- 0.3 mm Hg versus 137 +/- 0.7/81 +/- 0.3 mm Hg in the moderate group, P < 0.0001. Although no difference in creatinine clearance was demonstrated (P = 0.43), a smaller percentage of patients in the intensive group went from normoalbuminuria to microalbuminuria (P = 0.012) and from microalbuminuria to overt albuminuria (P = 0.028). The intensive BP control group also demonstrated less progression of diabetic retinopathy (P = 0.019) and a lower incidence of stroke (P = 0.03). The results were the same regardless of whether enalapril or nisoldipine was used as the initial antihypertensive agent; During a five-year follow-up period, intensive BP control (approximately 128/75 mm Hg) in normotensive type 2 diabetic patients: (1) slowed progression to early and overt diabetic nephropathy; (2) slowed the progression of diabetic retinopathy; and (3) decreased incidence of stroke.",0,0
897,11850305,"Heart failure in older people: causes, diagnosis and treatment.",,"Abdelhafiz, Ahmed H","Congestive heart failure affects >5% of people aged 65-75 years and 10-20% of people over 80 years of age in the UK, and levels are likely to increase as a result of improved therapies for heart failure. hypertension and myocardial infarction. It is often multifactorial in this group. The most common causes are hypertension and coronary heart disease, with valvular heart disease playing an increasingly important role. The most common trigger of pre-existing heart failure is noncompliance with medication or diet; nonsteroidal anti-inflammatory drugs are particularly likely to exacerbate the condition. Diagnosis can be difficult as typical signs are often absent or masked in older people, but plasma brain natriuretic peptide levels appear to be a reliable indicator and may provide a diagnostic test in the future. Systolic heart failure is treated with conventional therapy (diuretics, angiotensin-converting enzyme inhibitors, and beta-blockers). Management of diastolic heart failure is less well defined, but symptoms must be managed, ischemia prevented, and underlying causes identified and treated. Nurse-led multidisciplinary intervention (including patient and family education, social support, medication review, diet modification, and weight control) has resulted in improvements in event-free survival and survival. quality of life.",0,0
898,11850763,Fixed-dose combination therapy in the treatment of hypertension.,,"Stanton, T; Reid, J L",,0,0
899,11850771,Comparative effects of chronic ACE inhibition and AT1 receptor blockade losartan on cardiac hypertrophy and renal function in hypertensive patients.,,"De Rosa, M L; Cardace, P; Rossi, M; Baiano, A; de Cristofaro, A","The present study describes the effects of losartan and the angiotensin-converting enzyme inhibitor enalapril on blood pressure, echocardiographically calculated left ventricular mass, renal function assessed by glomerular filtration rate, and quality of life. The renin-angiotensin-aldosterone system is important for cardiovascular growth. There is substantial experimental evidence in animals that the angiotensin II antagonist losartan decreases the cardiac hypertrophy response caused by elevated blood pressure as well as intravascular volume overload. However, data in humans are scarce. This is a 3-year, randomized, double-blind, parallel-group design study in 50 patients with essential hypertension. The results show that both drugs reduced blood pressure with the same efficacy and also left ventricular mass (P < 0.001). After 3 years of treatment, glomerular filtration rate was significantly increased with losartan (P < 0.005). Serum uric acid decreased modestly but significantly, as a function of dose, in losartan patients compared to an increase in enalapril patients. A drop in serum potassium from the pre-study period was observed in all patients. There was no difference between treatments in patient satisfaction with quality of life. Both drugs have a relatively similar hormonal and hemodynamic effect, with an excellent tolerability profile; appear to induce comparable blood pressure drops in hypertensive patients, in particular, therapy based on specific Ang II blockade may offer advantages in high-risk hypertensives if there is left ventricular hypertrophy. Both enalapril and losartan, by improving renal function by attenuating the intrarenal effects of angiotensin II, could be capable of reversing the pathophysiology of essential hypertensive kidney disease, and should be drugs of first choice in the treatment of essential hypertension.",0,0
