record_id,title,abstract,label_included,label_abstract_screening,duplicate_record_id
978,Implementation of clinical practice guidelines for the prevention of thromboembolism in spinal cord injury.,"Background/Aims: The purpose of this study was to determine whether the publication of the “Prevention of Thromboembolism in Spinal Cord Injury” clinical practice guideline (CPG) changes patient management and whether adherence to CPG recommendations improves after a targeted delivery strategy. Methods: Data were summarized from the medical records of 1,34 and 520 patients with acute and chronic spinal cord injury (SCI), respectively, from 6 Veterans Affairs medical centers in 3 time periods: pre-release (T1), pre-administration (T2), and post-administration of CPG (T3). ). Targeted interventions were developed to address perceived provider-perceived barriers to guideline compliance, based on findings from focus groups conducted at each site. The interventions included two implementation strategies: standardized document templates/durable orders and social marketing/outreach visits. Results: Use of the specified time for pharmacological prophylaxis increased from 60% to 65% and 75% of patients with acute SCI at T1, T2 and T3, respectively (T1 vs. T2 and T2 vs. T3, respectively). for P = 0.060 and 0.041). ). Usage rates of individual pharmacological prophylaxis agents varied significantly throughout the study, with the use of low molecular weight heparin increasing from 7% at T1 to 42% at T3. On days 1 and 30 of hospitalization, physical assessments for thrombosis improved between T2 and T3. The use of prophylaxis in chronically injured patients with novel risk factors for thromboembolism increased from 16% to 31% and 34% during T1, T2 and T3 (P = 0.001 and 0.87, respectively). Results: The CPG broadcast had only a modest impact on the app. Use of structured practice further improved compliance with some CPG recommendations for thromboembolism prophylaxis. Similar implementation strategies should be considered for CPG recommendations with low adherence and high potential for morbidity and mortality.",0,1,
979,Diagnostic practice in asymptomatic patients with aortic stenosis: Diagnostic practice in asymptomatic patients with a record of aortic stenosis,"Often in clinical practice, some physicians refer patients with aortic stenosis for an invasive approach during the asymptomatic phase of the disease. This empirical behavior, which conflicts with the recommendations of current international clinical guidelines, is due to the perception that the prognosis of these patients is worse than if they were actually maintained. In fact, the management of asymptomatic patients with aortic stenosis is controversial, and there is no clear agreement on how to reduce the extreme clinical events associated with the presence of aortic stenosis mortality and morbidity in these patients in recent randomized clinical trials. The prevailing attention of the attending physicians is usually limited to the assessment of the severity of aortic stenosis and the appearance of symptoms, but instead it has been clearly demonstrated that the prognosis of these patients is associated with excessive left ventricular mass enlargement and increasing atherosclerosis. leads to coronary artery disease, heart failure, stroke and death. Therefore, apart from markers of faster aortic stenosis progression, many other clinical and echocardiographic variables should be considered, pooled, and used in conjunction with clinical/echocardiographic prognostic scores recently validated by several authors in clinical practice, where the vast majority of these variables apply. Guilt was not taken into account at all. The Diagnostic Practice Registry in Patients with Asymptomatic Aortic Stenosis is a prospective study designed to improve the diagnostic evaluation and prognostic classification of patients with asymptomatic aortic stenosis.",0,0,
980,Implementation of evidence-based rehabilitation for nonspecific back pain and common mental health problems: a process evaluation of a nationwide initiative.,"BACKGROUND: The nationwide implementation of guaranteed access to evidence-based rehabilitation was established in Sweden in 2009 by an Act of the Swedish Government. The primary purpose of the rehabilitation guarantee was to increase the rate of return to work, reduce and prevent long-term absenteeism after diagnoses of back pain and common mental health problems. This study aims to develop knowledge about the factors affecting the large-scale implementation of complex and comprehensive interventions in healthcare settings. METHODS: In the collection and analysis of the data, three different data sources such as questionnaire, interview and document were used. Data were analyzed using iterative thematic analysis. RESULTS: The following main facilitators contributed to the realization of the rehabilitation guarantee: financial incentives, project organization establishment, recruitment, in-service training and previous experience in similar projects. The barriers were: the short-term project form of the rehabilitation guarantee, the clinicians' attitudes towards return to work and their competence to work, the lack of guidelines defining treatment modalities in multimodal rehabilitation, and the lack of well-defined criteria for inclusion of patients. The documents revealed that the goal of return to work became less clear during the implementation process. Instead, care and health are more often described in documents used to disseminate information about the rehabilitation guarantee. The interim results found were: more adequate priority was given to patients in need of rehabilitation, greater readiness for future practice efforts, and overall competence and teamwork in psychotherapy, thus making it available to patient groups other than those covered by the rehabilitation guarantee. CONCLUSIONS: To facilitate the implementation of established national policy goals in clinical practice, there is a need for tools specifically aimed at changing clinicians' attitudes and behaviors regarding such goals. Our results highlight the importance of dedicating both time and adequate resources to activities and supporting the implementation process.",0,0,
981,"Implementation of evidence-based treatment protocols to manage fever, hyperglycemia and dysphagia in acute stroke (QASC): a cluster randomized controlled trial.","Background We evaluated patient outcomes 90 days after hospitalization for stroke following a multidisciplinary intervention targeting evidence-based management of fever, hyperglycemia, and swallowing dysfunction in acute stroke units (ASUs). Background We evaluated patient outcomes 90 days after hospitalization for stroke following a multidisciplinary intervention targeting evidence-based management of fever, hyperglycemia, and swallowing dysfunction in acute stroke units (ASUs).",0,1,
982,Implementation of the Spanish version of European guidelines on cardiovascular disease prevention in primary care,"BACKGROUND: Successful implementation of cardiovascular disease (CVD) prevention guidelines relies heavily on primary care physicians (PCPs) providing risk factor assessment, intervention, and patient education. The aim of this study was to determine the degree of awareness and implementation of the Spanish version of the European guidelines (CEIPC guidelines) on CVD prevention in clinical practice among PCPs. METHODS: A cross-sectional study of PCPs was conducted in Spain between January and June 2011. A random sample of 1,390 PCPs was taken and stratified by region. Data were collected through a self-administered questionnaire. RESULTS: More than half (58%) of physicians were aware of and knew the recommendations, and 62% of them claimed to use them in clinical practice, with general practitioners (without specialist accreditation) being less likely than family physicians. Most PCPs (60%) did not assess cardiovascular risk, and the limited time available to surgery was cited as the biggest obstacle (81%). The main reason for skepticism about the recommendations reported by 71% of physicians was that there were too many guidelines. Nearly half of the doctors cited a lack of education and skills as the biggest barrier to implementing lifestyle and behavior change recommendations. CONCLUSIONS: Most PCPs were aware of and knew the contents of the European directives on CVD prevention (CEIPC directives) to be adapted to Spain. However, only a third of PCPs used the guidelines in clinical practice and less than half of the CVD risk assessment tools used.",0,0,
983,"Implementation of NHLBI integrated guidelines for cardiovascular health and risk reduction in children and adolescents: rationale and study design for young hearts, strong starts, body mass index, blood pressure, and a cluster randomized trial targeting tobacco.","BACKGROUND: Cardiovascular disease (CVD) and underlying atherosclerosis begin in childhood and their presence and intensity are associated with known cardiovascular disease risk factors. Attention to risk factor control in childhood has the potential to reduce the risk of subsequent CVD. OBJECTIVE: The Young Hearts Heads Strong Study was designed to test strategies that facilitate the adoption of Integrated Guidelines for Cardiovascular Health and Risk Reduction in Children and Adolescents supported by the National Heart, Lung, and Blood Institute. This study compares guideline-based quality measures for body mass index, blood pressure, and tobacco using two strategies: standardized dissemination versus multifaceted, practice-oriented intervention. STUDY DESIGN: Two primary care research networks recruited applications and provided support for intervention and outcome assessments. Individual practices were randomly assigned to intervention or control groups using a cluster randomized design based on network connectivity, number of clinicians per practice, urban and non-urban locations, and type of practice. Because measure compliance is abstracted from the individual patient's medical records, the observation units are individual children. Randomization units are physician practices. This results in a multi-level design where patients are nested within apps. Intervention practices received toolkits and supported guide practices, including academic elaboration, an ongoing e-learning group. This project complies with the American Board of Pediatrics Maintain Certification requirements, including monthly physician self-isolation, webinars, and other elements of the trial. IMPORTANCE: This trial will provide an opportunity to demonstrate tools and strategies to improve CV prevention in children through guideline-based interventions.",0,0,
984,Implementation of the Tobacco Tactics intervention versus usual care at Trinity Health community hospitals,"BACKGROUND: A National Institutes of Health-sponsored study guided by the Access, Effectiveness, Adoption, Implementation, and Care (RE-AIM) practice framework compared a nurse-administered Tobacco Tactics intervention with usual care. A previous article describes the effectiveness of the Tobacco Tactics intervention. This next article provides data describing the remaining constructs of the RE-AIM framework. METHODS: This pragmatic study used a mixed methods, quasi-experimental design at five Michigan community hospitals, three of which were nurse-administered Tobacco Tactics interventions and two received usual care. Nurses and patients were surveyed before and after the intervention. Measures included access (patient participation rates, characteristics, and service uptake), adoption (nurse participation rates and characteristics), practice (pre- and post-training changes in nurses' attitudes, service delivery, barriers to practice, views on education, documentation of services, and volunteering). numbers of follow-up phone calls) and care (continuation of intervention after study ends). RESULTS: Reach: Patient participation rates were 71.5%. There were significant pre- and post-intervention increases (n = 1370, p < 0.001) in self-reported print material intake at intervention hospitals compared to no change in control areas. Adoption: All targeted units and a few non-targeted units in response hospitals joined"";"" 76.0% (n = 1028) of the targeted nurses and 317 additional staff attended the training, and 92.4% were highly or partially satisfied with the training. APPLICATION: Nurses in intervention hospitals reported increased availability of cessation advice, counselling, medications, worksheets and DVDs (all p < 0.05) and reduced barriers to the delivery of smoking cessation services (p < 0.001). Qualitative reviews were very positive (""user-friendly"", ""smoothed"" or ""saves time""), but problems were noted with showing patients DVD and charts in electronic medical records. Care: Nurses continued to provide the intervention after the study ended. CONCLUSIONS: Considering that nurses represent the largest group of front-line providers, this intervention that meets Joint Commission guidelines for the treatment of inpatient smokers has the potential to have broad reach and reduce smoking, morbidity and mortality among inpatient smokers. As we move towards more population-based interventions, the RE-AIM framework is a valuable guide to implementation. TRIAL REGISTRATION: ClinicalTrials.gov, NCT01309217.",0,1,
985,Implementation of a clinical practice guideline for acute low back pain Evidence-based management in general practice (PRACTICE): cluster randomized controlled trial trial protocol,"BACKGROUND: Evidence from reliable studies is not often applied in clinical practice. Evidence-based clinical practice guidelines are a potential tool to achieve this. A recent systematic review of implementation strategies for guideline dissemination concluded that there is a lack of evidence for effective strategies to promote guidelines adoption. Recommendations from this review and other studies have suggested the use of theory-based interventions because they may be more effective than those that do not. An evidence-based clinical practice guideline for the treatment of acute low back pain has recently been developed in Australia. This provides an opportunity to develop and test a theory-based practice intervention for a common, high-burden situation where there is an evidence-practice gap in primary care. OBJECTIVE: This study aims to test the efficacy of a theory-based intervention for the implementation of a clinical practice guideline for acute low back pain in general practice in Victoria, Australia. Specifically, our primary goals are to determine whether the intervention is effective in reducing the percentage of patients referred for plain x-rays and improving the average disability level for patients three months after consultation. METHODS/DESIGN: This study protocol details a cluster randomized controlled trial. Ninety-two general practices (clusters) comprising at least one consenting GP will be randomized to an intervention or control arm using restricted randomization. Patients 18 years of age or older visiting a participating GP for acute nonspecific low back pain of less than three months duration would be eligible for inclusion. An average of twenty-five patients per general practice will be recruited and a total of 2,300 patient participants will be provided. GPs in the control arm will gain access to the guideline using the current dissemination strategy. Practitioners in the intervention arm will be invited to participate in face-to-face workshops supported by behavioral theory. Investigators (not involved in administering the intervention), patients, outcome evaluators, and study statistician will be blinded to the group distribution.",0,0,
986,Implementation of a guideline for the treatment of people with type 2 diabetes: results of a cluster randomized controlled trial (C-RCT),"BACKGROUND: Many diabetic patients in Italy still lack adequate care in general practice. We evaluated the effectiveness of different strategies for implementing an evidence-based guideline for the management of uncomplicated type 2 diabetes among General Practitioners (GPs) in the Lazio region. METHODS: Three-arm cluster randomized controlled trial with GPs as randomization units (clusters). 252 GPs were randomized to either an active strategy (training module including guideline management) or a passive extension (guideline application only) or usual care (control). Data on tests and drug prescriptions were collected by existing information systems, while data on patients came from databases of general practitioners. Process outcomes were measured at the cluster level one year after the intervention. Primary outcomes were related to the commissioning of glycosylated hemoglobin measurement and micro- and macrovascular complication assessment tests. Secondary outcomes were also calculated to assess physicians' medication prescribing behaviors. RESULTS: General practitioners identified 6395 uncomplicated type 2 patients with a high prevalence of cardiovascular risk factors. Data on baseline performance of GPs show evaluations of low rates of glycosylated hemoglobin. The results of the C-RCT analysis show that the active administration strategy was ineffective with respect to all primary outcomes (OR 1.06 [95% IC: 0.76-1.46]""; OR 1.07 [95% IC: 0.80-1.43];"" OR 1.4 [%] 95 IC:0.91-2.16] Similarly, passive dissemination of guidelines had no effect CONCLUSION: GP compliance in our region was not enhanced by a structured learning program that causes behavioral changes TRIAL REGISTRATION: ISRCTN80116232.",0,0,
987,Implementing a public-private model for tuberculosis treatment in urban Pakistan: lessons and experiences,"LOCATION: The six towns of Karachi, Pakistan. OBJECTIVES: 1) Strengthen the capacity of general practitioners (GPs) to provide TB treatment through DOTS"" and 2) Improve public-private collaboration in TB management and case reporting DESIGN: Treating TB patients through trained GPs with the support of quasi-experimental laboratory networks Study design was adopted to ensure enrollment and improve case detection rate CONCLUSIONS: The following challenges were encountered during the application of the model in urban settings: no systematic GP list was available Majority of GPs were untrained health practitioners working in slums where formally trained GPs were most needed; high the motivation of general practitioners with a patient load is very low; and access to the laboratory is difficult. In the first quarter (third quarter of 2009), 87% of 35 enrolled patients successfully completed their treatment. CONCLUSION: Public-private mix (PPM) DOTS can be implemented in Pakistani cities. However, the cost, time and effort required to set up the program are higher than in many other developing countries.",0,0,
988,Applying academic details to breast cancer screening in underserved populations,"BACKGROUND: African American and Hispanic women, such as those living in the North Manhattan and South Bronx neighborhoods of New York City, are often underserved in breast cancer prevention and screening practices, although they are more likely to die from breast cancer. than other women. Primary care physicians (PCPs) are critical in recommending breast cancer screening to their patients. Academic detailing is a promising strategy for improving PCP performance in recommending breast cancer screening, but little is known about the effects of academic detailing on breast cancer screening among physicians working in medically underserved areas. We evaluated the effectiveness of an advanced, multi-component academic elaboration intervention in increasing recommendations for breast cancer screening in a sample of community-based urban physicians. METHODS: Two medically underserved populations were matched and randomized to intervention and control arms. Ninety-four primary care community (ie, non-hospital-based) physicians in northern Manhattan were compared to 74 physicians in the South Bronx neighborhoods of the New York City metropolitan area. Intervention participants received doctor-directed advanced academic details using the American Cancer Society guidelines for early detection of breast cancer. No intervention was made in the control group physicians. We conducted interviews to measure primary care physicians' self-reported mammography and Clinical Breast Examination (CBE) recommendations and whether PCPs teach women to perform breast self-exams (BSE). RESULTS: Using multivariate analyses, we found a statistically significant intervention effect in recommending CME to female patients aged 40 years and older"";"" According to the physician's self-report, mammography and breast self-exam reports increased in both arms from baseline to follow-up. In posttesting, physician involvement in additional education programs, enhanced self-efficacy in counseling for prevention, routine use of schedule reminders, computers instead of paper-based guidance and monitoring approaches, printed patient education materials, performance goals for mammography, and increased involvement of nursing and other office staff. associated with increased browsing. CONCLUSION: We found some evidence of improved breast cancer screening practices among primary care physicians working in urban underserved communities due to improved academic background.",0,0,
989,Applying Best Evidence in Smoking Cessation Treatment for Hospitalized Veterans: Results of the VA-BEST Trial,"BACKGROUND: Although the U.S. Department of Veterans Affairs (VA) has promoted adherence to smoking cessation guidelines since 1997, hospitalized smokers do not receive ongoing assistance in quitting. METHODS: In a pre-guideline practice trial in inpatient medicine units of four VA hospitals, the effectiveness of a multimodal intervention (advanced academic elaboration, modification of the nursing admission template, patient education materials and referral to the dropout line, facilitation of administration, and staff feedback) changed practice behavior. Peri-charging interviews were conducted with 824 patients to assess whether nurses and physicians received the 5As (Ask, Advise, Evaluate, Help, Edit) in hospitalized smokers. RESULTS: Subjects were significantly more likely to receive each of the 5A from a nurse in the post-administration period (except for ""quit advice""). More patients were assisted to quit (75% vs. 56%, adjusted odds ratio [OR] = 2.3, 95% confidence interval [CI] = 1.6, 3.1) and follow-up adjusted (23% vs. 18%, adjusted OR = 1.5, 95% CI = 1.0, 2.2) by a nurse in the post-administration period. However, unadjusted results showed no improvement at seven-day point prevalence deprivation at six-month follow-up (13.9% vs. 13.5%). Nurses' self-efficacy in quit counseling improved following guideline implementation, as measured in a survey of 166 unit nurses. CONCLUSION: A multifaceted intervention involving advanced academic elaboration is an effective strategy to improve the delivery of smoking cessation services in inpatients. More intensive interventions are needed to ensure that motivated smokers receive the treatment recommended in the guideline (including pharmacotherapy and referral to outpatient cessation counselling) to promote long-term cessation.",0,0,
990,"Application of clinical guidelines in the treatment of diabetes mellitus in general practice. Evaluation of effort, process, and patient outcome associated with the implementation of a computer-based decision support system","OBJECTIVES: To evaluate the application of clinical guidelines for diabetes mellitus in general practice with a specific computer-based clinical decision support system (CDSS) as part of the intervention. METHODS: Randomized study with health center as unit. General practice in Sor- and Nord-Trondelag counties in Norway, 380,000 inhabitants. There were 17 health centers with 24 doctors and 499 diabetes patients in the intervention group, and 12 health centers with 29 doctors and 535 patients in the control group. The main outcome measures were group differences in fractions of unregistered patients (process assessment) and mean group differences for the same variables (patient outcome assessment). RESULTS: There were statistically significant group differences in the fractions of patients with no smoking registration (intervention group, 82.6%""; control group 94.5%), body mass index (78.2% vs 93.0%), and patients with insufficient registration for risk estimation. myocardial infarction score (91.1% vs. 98.3%)"" all over 18 months. Large center variations were shown for all variants. The only statistically significant group difference was -2.3 mm Hg (95% CI, -3.8, -0.8) in diastolic blood pressure in favor of the intervention group. Statistically insignificant differences in favor of the intervention group were HbA1c, -0.1% (95% CI, -0.4, 0.1), systolic blood pressure, -1.2 mm Hg (95% CI, -4.4, 2.0). Statistically insignificant differences in favor of the control group were smokers fractions, +3.0% (95% CI, -4.0, 10.0), body mass index, +0.3 kg/m2 (95% CI, -0.8, 1.4), risk score. +0.1 (95% CI, -5.1, 5.2) for females and +2.6 (95% CI, -14.2, 195) for males. CONCLUSIONS: In general practice, the implementation of clinical guidelines for diabetes mellitus through a CDSS and various practice-oriented procedures did not result in clinically significant changes in physician behavior or patient outcomes.",0,1,
991,Application of clinical guidelines in the treatment of hypertension in general practice.,"Inconsistencies between clinical guidelines and clinical practice require practical implementation strategies. This study evaluates the application of clinical guidelines for hypertension in general practice with a specific computer-based clinical decision support system (CDSS) as part of the intervention. We conducted a randomized study of general practice health centers in Norway's SÃ¸r- and Nord-TrÃ¸ndelag counties (population 380,000). A total of 17 health centers, including 24 doctors and 984 patients, were included in the intervention group. Data from 887 patients were used in the analyses. There are 12 health centers with 29 doctors and 1255 patients in the control group. Data from 1127 control patients were used in the analyses. The main outcome measures were physician behavior as measured by the registry of variables recommended in the Norwegian clinical guidelines for hypertension. The aim of the intervention was to reduce the proportion of patients without registries. However, there was no clinically significant difference between the intervention group and the control group for the fractions of patients who had no record of blood pressure (14.3% in the intervention group, 14.2% in the control group) or serum cholesterol (62.3% vs. 56.8%) over 12 months, neither for a proportion of patients with no smoking record (87.1% vs 82.9%), cardiovascular heredity (73.4% vs. 79.5%), and body mass index (81.5% vs. 89.2%) for 18 months. One or more variables required for the calculation of the myocardial infarction risk score were missing in 91.7% of patients in the intervention group and 91.9% of patients in the control group. Large center variations were shown for all variants. In general practice, the implementation of clinical guidelines in the treatment of hypertensive patients through a CDSS and various practical procedures did not result in clinically significant changes in physician behavior. Importantly, both the user-friendliness of the particular CDSS and the problems in implementing time-consuming multidimensional procedures.",0,1,
992,Application of evidence-based guidelines for radiography in acute low back pain: A pilot study in the chiropractic community.,"OBJECTIVE: To evaluate the ability of a systematic educational intervention strategy for patients with acute low back pain (LBP) to shift chiropractors' plain radiography ordering behavior towards evidence-based practice. DESIGN: A quasi-experimental method was used comparing pre- and post-intervention results with those of a control population. SETTING: Two communities in Southern Ontario. DATA SOURCE: Survey data on acute LBP management posted. Outcome Measures Plain radiography use rates for acute LBP based on responses to mailed questionnaires. RESULTS: After intervention, there was a 42% reduction in the need for self-report for plain radiography for uncomplicated acute LBP (P .05). CONCLUSIONS: The educational intervention strategy used in this study appeared to have an effect in reducing the perceived need for plain radiography in acute LBP.",0,0,
993,Implementation of evidence-based practice: the effectiveness of a structured multi-faceted mentoring program,"OBJECTIVE: This article is a report on the effectiveness of a structured multi-faceted mentoring program designed to implement evidence-based practice in a clinical research-intensive setting. BACKGROUND: Barriers to the implementation of evidence-based practice are well documented in the literature. Evidence-based practice is associated with better quality care and better patient outcomes than traditional care. However, the integration of evidence-based practice into daily clinical practice remains inconsistent, and the gap between research and bedside practice remains significant. METHODS: This quasi-experimental mixed-methods study included pre-intervention (N = 159) and post-intervention (N = 99) questionnaires administered between June 2006 and February 2007, as well as a three-focus discussion with nursing leadership and shared governance staff. The online questionnaires included measures of organizational readiness, evidence-based practice beliefs, evidence-based practice practice, job satisfaction, group cohesion and nursing, and current turnover intention. Results. Participants in the evidence-based practice mentoring program had a greater increase in perceived organizational culture and readiness for evidence-based practice and belief-based practice scores than those who did not. The qualitative findings suggest that a culture of evidence-based practice must be a priority for the participation of staff at all levels, with leadership support and the allocation of resources for the sustainability of the initiative. CONCLUSION: These findings support other studies showing that nurses' beliefs about evidence-based practice are significantly related to evidence-based practice and having a mentor leads to stronger beliefs and more practice by nurses, as well as greater group cohesion. a powerful predictor of nursing turnover rates.",0,0,
994,Practice guidelines for depression on antidepressant prescribing in general practice: a quasi-experimental review.,"BACKGROUND: Internationally, depression guidelines recommend a stepped-care approach, implying that antidepressant medications should not be offered as first-line therapy to patients with below-threshold or mild depression. In the Netherlands, antidepressant prescribing rates are considered high in general practice as the first line of treatment. The aim of this study was to evaluate the implementation of the guidelines for antidepressant prescribing. METHODS: A quasi-experimental study with a non-equivalent naturalistic control group and three-year follow-up was conducted in the Netherlands in a general practice setting. General Practitioners (GPs) participated in a national Quality Improvement Collaboration (QIC) focused on the implementation of a guideline-based model for a progressive care approach to depression. The model consisted of self-help and psychological treatment options for patients with milder symptoms as alternatives to antidepressants in general practice. Changes in antidepressant prescription rates of GPs were documented over a three-year period and compared to a control group of GPs selected from an ongoing network of national registries. RESULTS: There was a 23.3% (49.4%-26.1%) reduction in antidepressant prescribing rates for patients with newly diagnosed depressive symptoms in the intervention group, while there was no difference (50.3%-52.6%) in the reference group. The reduction over time was significant compared to the usual care group (OR 0.44, 95% CI: 0.21-0.92). CONCLUSIONS: An implementation program using tiered maintenance principles for the allocation of depression interventions resulted in lower rates of antidepressant prescriptions in general practice. GPs can change prescribing behavior in the context of a QIC.",0,1,
995,Implementation of guidelines on the prevention of opportunistic infections in inflammatory bowel disease,"INTRODUCTION: Opportunistic infections are an important safety issue in the management of patients with inflammatory bowel disease (IBD). Despite the existence of international guidelines, many gastroenterologists have not adopted routine screening and vaccination. The aim of this study was to change clinical behavior using a simple screening tool. METHODS: A screening and vaccination proforma for hepatitis B, chickenpox, Influenza, Pneumococcus, human papillomavirus, tuberculosis, hepatitis C, and HIV was provided to each participating gastroenterologist. Gastroenterologists were surveyed before and after the proforma was administered to raise awareness of vaccine recommendations and current practices. Immunity rates and the proportion of patients receiving recommended screening and vaccines were documented. RESULTS: Thirty gastroenterologists from 8 different IBD centers participated in the evaluation. A total of 919 patients were included (55% women, 65% Crohn's, 33% ulcerative colitis, 2% unspecified IBD). The introduction of Proforma increased self-reported gastroenterologist screening from 47% to 97% before and after intervention, respectively, p<0.001. After applying Proforma, hepatitis B, varicella, influenza and pneumococcal vaccines were recommended to 67%, 2.5%, 75% and 69% of the patients, respectively. Of these, 42%, 39%, 66% and 49% followed the recommendations and were vaccinated. Cervical smear was recommended in 31% and 62% of these received the recommended cervical smear. CONCLUSIONS: The implementation of a screening and vaccination proforma has significantly changed the self-reported behavior of gastroenterologists. Patient compliance with these recommendations was not optimal and suggests the need for more patient education in addition to other forms of support.",0,1,
996,Application of international osteoarthritis treatment guidelines in primary care: study protocol for the SAMBA stepped wedge cluster randomized controlled trial.,"Background Previous research shows that people with osteoarthritis (OA) do not receive recommended and optimal treatment. Based on international treatment recommendations and previous research for hip and knee OA, the SAMBA model for integrated OA care in Norwegian primary care was developed. The model includes patient OA training sessions led by a physical therapist (PT) and an exercise program lasting 8–12 weeks. This study aims to evaluate the effectiveness, feasibility and costs of a tailor-made strategy to implement the SAMBA model. Methods/design A cluster randomized controlled trial will be conducted in Norway in six municipalities (clusters) with a stepped wedge design that includes an impact, process and cost assessment. Municipalities will be randomly selected for the transition period from the current routine maintenance to the implementation of the SAMBA model, with a specific strategy. The specific strategy includes interactive workshops for general practitioners (GPs) and primary care PTs covering the SAMBA model for integrated OA care, educational materials, educational help visits, feedback and reminder material. Outcomes will be measured at patient, GP, and PT levels using self-report, semi-structured interviews, and record-based data. The primary outcome measure is patient-reported quality of care at 6 months follow-up (OsteoArthritis Quality Indicator questionnaire). Secondary outcomes include referrals to PT, imaging, and referrals to an orthopedic surgeon, as well as participants' treatment satisfaction, symptoms, level of physical activity, body weight, and self-reported and measured lower extremity function. Actual exposure to tailor-made implementation strategy and user experiences will be measured in a process assessment. In the economic evaluation, the difference in costs of usual OA care and the SAMBA model for integrated OA care will be compared with the difference in health outcomes and reported with an incremental cost-effectiveness ratio (ICER). Discussion The results of this study will add to current knowledge about adapted strategies aimed at improving the uptake of evidence-based OA care recommendations and improving the quality of OA care in primary care. The new knowledge can be used in national and international initiatives designed to improve the quality of OA care. Trial registration ClinicalTrials.gov NCT02333656",0,1,
997,Implementation of nutritional guidelines -- the impact of systematic training for nurse nutrition practitioners,"INTRODUCTION: Approximately 40% of patients admitted to hospitals are malnourished. Implementation of dietary guidelines can reduce the incidence of malnutrition and requires education and training for hospital staff. OBJECTIVE: It has been hypothesized that a training program focusing on staff behavior will increase the identification of eating difficulties, improve patients' knowledge of appropriate food choices, and increase the number of snacks eaten between meals, thereby reducing the risk of malnutrition. METHODS: Pre- and post-test design was used to evaluate the effect of the training program for nurses. The training was carried out in five modules over the course of 1 year and combined nutrition topics with topics related to practice and theories of planned change. The program was based on experiential learning theories and the look, think and act steps. The effect on patients was measured with a patient questionnaire. RESULTS: After following the guidelines, more patients discussed their eating difficulties with staff, received necessary assistance during meals, and were served food they ordered and could chew. Patients' knowledge of appropriate food choices from the menu increased, suggesting that patients' food intake improved. CONCLUSION: Our findings show that a strategy based on the principles of experiential learning theory and the step-by-step model of look, think and act facilitates the implementation of nutritional guidelines in the hospital setting.",0,0,
998,Implementation of clinical guidelines using a computer graphics system. The effect on primary care of healthcare workers exposed to body fluids.,"Context. “Although clinical guidelines are seen as an important mechanism for improving the quality of medical care, problems in implementation can limit their effectiveness. Few empirical data are available on the impact of computer-based systems for the implementation of clinical guidelines on the quality of care. Aim. “To determine whether real-time delivery of clinical guidelines using the electronic medical record would improve compliance with guidelines. Design. Prospective closed-open, discontinuous time series with therapeutic analysis. Adjustment. â€”University hospital emergency department. Subjects Patients were 280 healthcare professionals (50 at baseline control, 156 at intervention, and 74 at post-intervention control) who presented for initial treatment of occupational body fluid exposure, including 89% (248/280). those who continued to be punctured and 81% (208/257) were exposed to blood. The doctors consisted of assistant doctors and doctors working in the emergency room during the study. interventions. - Implementation of a computer graphics system that provides real-time information on history and recommendations for laboratory testing, treatment and regulation based on rules derived from clinical guidelines. Main Outcome Measures. “The percentage of total fees and charges attributable to quality of care, compliance with testing and treatment guidelines, and guidelines-approved activities determined by key elements documented in medical records and post-care instructions. Results. â€“Average percent documentation of 7 core items of patient history in the medical record increased from 57% at baseline to 98% at intervention (42% increase""; 95% confidence interval [CI], 34-49%) and care 11 items in post-education increased from 31% at baseline to 93% during the intervention phase (62% increase; 95% CI, 51-74%), but both dropped to baseline when the computer system was removed. increased from 63 to 83% during intervention (20% increase; 95% CI, 9-31%) but decreased to 52% when computer system was removed. guidelines increased from 83% initially to 96% during intervention (13%) increase; 95% Ci, 9-17%) and decreased to 84% after intervention, from 44% at baseline to 81% during intervention (37% increase; 95% CI, 22%-52%) after intervention decreased to 36. Average total fees per patient were $460, $384, and $373, respectively, at each stage. Results. Using a computer-based system for reduced manuals reduces overall fees while improving documentation, compliance with guidelines, and the percentage of fees spent for specified activities. Parameters returned to baseline when the computer system was removed.",0,1,
999,Putting research findings into practice using clinical opinion leaders: barriers and lessons learned,"BACKGROUND: An opinion-leader-led intervention to improve practice guideline medication management for patients with schizophrenia was tested at four Department of Veterans Affairs health care facilities. The concept of using evidence leaders as dissectors of research evidence and internal agents of change has been widely reported. PROJECT OVERVIEW: Each response site received an intensive, multi-component response over the course of a year. The process evaluation of the project included ongoing short surveys of doctors' attitudes and behaviors, diaries of reports from opinion leader conference calls, and interviews with opinion leaders towards the end of the implementation period. OBSTACLES OR PROBLEMS AND POSSIBLE SOLUTIONS: Several barriers or problematic issues have surfaced: (1) doctors do not always agree on who is an opinion leader”; on some sites there may not be an opinion leader; (2) on some sites formal and informal social development networks among doctors; (3) focusing on doctors only as agents of change;"" and (4) how much instruction should opinion leaders be given on how attitudes and behaviors will be affected? DISCUSSION: The four main problematic issues encountered during the project offer potential solutions for addressing them.",0,1,
